,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
39,,1.0,250,720,1,0.9,0.8666666666666667,1.0,1.0,1.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.8,0.8,0.8666666666666667,0.07453559924999298,0.15730762481689453,97.18812079429627,0.03418323993682861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
40,,1.0,500,90,1,0.9266666666666666,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.05537749241945382,0.1612403154373169,98.99033670425415,0.034685158729553224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
41,,1.0,500,180,1,0.9333333333333333,0.8666666666666667,1.0,1.0,1.0,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.8,0.9333333333333333,0.06666666666666667,0.16517300605773927,105.2115206003189,0.0352055549621582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
42,,1.0,500,360,1,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.8666666666666667,1.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.059628479399994376,0.1691056966781616,116.92291679382325,0.03572399616241455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
43,,1.0,500,720,1,0.9,0.8666666666666667,1.0,1.0,1.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.8,0.8,0.8666666666666667,0.07453559924999298,0.17303838729858398,140.2509153366089,0.036243534088134764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
44,,1.0,1000,90,1,0.9333333333333333,0.8666666666666667,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.04216370213557838,0.17697107791900635,141.86584467887877,0.03675811290740967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
45,,1.0,1000,180,1,0.9266666666666666,0.8666666666666667,1.0,1.0,1.0,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8,0.8666666666666667,0.06960204339273698,0.18090376853942872,151.56551308631896,0.03727967739105224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
46,,1.0,1000,360,1,0.9066666666666666,0.8666666666666667,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8,0.8,0.8,0.9333333333333333,0.07999999999999999,0.18483645915985109,174.40548813343048,0.0377927303314209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
47,,1.0,1000,720,1,0.92,0.8666666666666667,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.04988876515698588,0.18876914978027343,221.24887766838074,0.03830862045288086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
48,,10.0,50,90,1,0.9066666666666666,0.8,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.8,0.06798692684790378,0.1927018404006958,221.72737946510316,0.03882200717926025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
49,,10.0,50,180,1,0.8866666666666667,0.8666666666666667,1.0,1.0,1.0,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.09451631252505217,0.19663453102111816,222.58491339683533,0.039334583282470706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
50,,10.0,50,360,1,0.88,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.8,0.8666666666666667,0.07180219742846006,0.20056722164154053,224.02641582489014,0.0398468017578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
51,,10.0,50,720,1,0.8866666666666667,0.8,1.0,1.0,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.8666666666666667,0.8666666666666667,0.06699917080747259,0.2044999122619629,226.5822775363922,0.04036140441894531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
52,,10.0,250,90,1,0.8666666666666667,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8,0.9333333333333333,0.9333333333333333,0.8,0.6666666666666666,0.8,0.09428090415820635,0.20843260288238524,228.32466886043548,0.040867853164672854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
53,,10.0,250,180,1,0.8933333333333333,0.8666666666666667,0.8666666666666667,1.0,1.0,0.8666666666666667,1.0,0.8,0.8,0.8666666666666667,0.8666666666666667,0.07423685817106694,0.2123652935028076,231.61951239109038,0.04137532711029053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
54,,10.0,250,360,1,0.8533333333333334,0.7333333333333333,1.0,0.9333333333333333,1.0,0.8666666666666667,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.11469767022723505,0.21629798412322998,237.5520898103714,0.04188511371612549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
55,,10.0,250,720,1,0.8733333333333333,0.8,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.8,0.7333333333333333,0.8666666666666667,0.08137703743822469,0.22023067474365235,249.47786464691163,0.04239802360534668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
56,,10.0,500,90,1,0.88,0.8666666666666667,1.0,1.0,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.8,0.8,0.8,0.8666666666666667,0.07180219742846004,0.22416336536407472,252.60284886360168,0.04291102886199951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
57,,10.0,500,180,1,0.8666666666666667,0.8,1.0,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.09428090415820635,0.22809605598449706,258.810880613327,0.04342131614685059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
58,,10.0,500,360,1,0.8666666666666667,0.8,1.0,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.8,0.09428090415820635,0.23202874660491943,270.5563539028168,0.04393701553344727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
59,,10.0,500,720,1,0.88,0.8666666666666667,1.0,1.0,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.8,0.7333333333333333,0.8666666666666667,0.08326663997864531,0.2359614372253418,293.51498649120333,0.04444730281829834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
60,,10.0,1000,90,1,0.9133333333333333,0.8,1.0,1.0,1.0,1.0,0.9333333333333333,0.8666666666666667,0.8,0.8,0.9333333333333333,0.08459051693633012,0.23989412784576417,299.5560675382614,0.044954752922058104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
61,,10.0,1000,180,1,0.8866666666666667,0.8,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8,0.7333333333333333,0.8666666666666667,0.08459051693633014,0.24382681846618653,311.30327401161196,0.04546387195587158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
62,,10.0,1000,360,1,0.8866666666666667,0.8666666666666667,1.0,1.0,1.0,0.9333333333333333,0.8,0.8,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.0896908269804914,0.24775950908660888,334.0971573114395,0.045973682403564455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
63,,10.0,1000,720,1,0.8866666666666667,0.8666666666666667,1.0,1.0,0.9333333333333333,0.8666666666666667,1.0,0.7333333333333333,0.8,0.8,0.8666666666666667,0.0896908269804914,0.25169219970703127,378.34873189926145,0.04647536277770996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,iris
64,,0.01,50,90,2,0.9466666666666667,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,1.0,0.04988876515698587,0.2556248903274536,378.7919525384903,0.04698340892791748,0.9837037037037037,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.004444444444444451,ITML+kNN,iris
65,,0.01,50,180,2,0.94,0.8,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,1.0,0.06289320754704401,0.25955758094787595,379.1802722454071,0.047484087944030764,0.9829629629629629,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.004743054990691006,ITML+kNN,iris
66,,0.01,50,360,2,0.9333333333333333,0.8,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8,0.9333333333333333,1.0,1.0,0.07302967433402213,0.26349027156829835,379.8116252422333,0.047983980178833006,0.98,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.006666666666666677,ITML+kNN,iris
67,,0.01,50,720,2,0.94,0.8,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.8,0.9333333333333333,1.0,1.0,0.07571877794400363,0.2674229621887207,381.0714644908905,0.04848423004150391,0.9777777777777777,0.9925925925925926,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.0057377531054924776,ITML+kNN,iris
68,,0.01,250,90,2,0.94,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.046666666666666655,0.2713556528091431,381.2000875234604,0.04899239540100098,0.9837037037037037,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9703703703703703,0.9851851851851852,0.005543196128553996,ITML+kNN,iris
69,,0.01,250,180,2,0.9333333333333333,0.8,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8,0.9333333333333333,1.0,1.0,0.07302967433402213,0.27528834342956543,381.5337756872177,0.049499344825744626,0.9829629629629629,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.004743054990691006,ITML+kNN,iris
70,,0.01,250,360,2,0.9333333333333333,0.8,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8,0.9333333333333333,1.0,1.0,0.07302967433402213,0.27922103404998777,382.16736459732056,0.050002121925354005,0.9807407407407407,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.005925925925925934,ITML+kNN,iris
71,,0.01,250,720,2,0.94,0.8,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.8,0.9333333333333333,1.0,1.0,0.07571877794400363,0.28315372467041017,383.4919240951538,0.05050439834594726,0.9777777777777777,0.9925925925925926,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.0057377531054924776,ITML+kNN,iris
