,cmaes__knn_weights,cmaes__metric,cmaes__n_gen,cmaes__n_neighbors,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,uniform,diagonal,100,1,,1,0.8917378917378918,0.9444444444444444,0.8823529411764706,0.9166666666666666,0.9444444444444444,0.8333333333333334,0.8611111111111112,0.8571428571428571,0.8529411764705882,0.9117647058823529,0.9117647058823529,0.03757462338638135,0.0034778356552124024,72.80759174823761,0.0018000602722167969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
1,uniform,diagonal,100,4,,1,0.8689458689458689,0.8888888888888888,0.8529411764705882,0.8055555555555556,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.8285714285714286,0.8529411764705882,0.9117647058823529,0.8529411764705882,0.03423533032913425,0.006955671310424805,145.7456357717514,0.00339360237121582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
2,uniform,diagonal,100,8,,1,0.886039886039886,0.9444444444444444,0.9117647058823529,0.8055555555555556,0.8888888888888888,0.8611111111111112,0.8611111111111112,0.8857142857142857,0.8823529411764706,0.9117647058823529,0.9117647058823529,0.036245225313176005,0.010433506965637208,218.67972612380981,0.004990148544311524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
3,uniform,diagonal,100,16,,1,0.8717948717948718,0.8611111111111112,0.8235294117647058,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8571428571428571,0.7352941176470589,0.9411764705882353,0.9411764705882353,0.05664485078218558,0.01391134262084961,292.08671469688414,0.006569528579711914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
4,uniform,diagonal,250,1,,1,0.8945868945868946,0.9444444444444444,0.9117647058823529,0.8611111111111112,0.9444444444444444,0.9166666666666666,0.8333333333333334,0.8857142857142857,0.7941176470588235,1.0,0.8529411764705882,0.0580048922622648,0.01738917827606201,473.3460418701172,0.008100104331970216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
5,uniform,diagonal,250,4,,1,0.8974358974358975,0.8888888888888888,0.9411764705882353,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.9444444444444444,0.8857142857142857,0.8529411764705882,0.8823529411764706,0.9411764705882353,0.033856542937280486,0.020867013931274415,655.561408162117,0.009369468688964844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
6,uniform,diagonal,250,8,,1,0.8689458689458689,0.8888888888888888,0.8823529411764706,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.8611111111111112,0.8571428571428571,0.7647058823529411,0.9411764705882353,0.8823529411764706,0.043709055273096264,0.024344849586486816,838.0310475111007,0.010634446144104004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
7,uniform,diagonal,250,16,,1,0.8831908831908832,0.9444444444444444,0.8823529411764706,0.8611111111111112,0.8888888888888888,0.8611111111111112,0.9166666666666666,0.8285714285714286,0.8235294117647058,0.9411764705882353,0.8823529411764706,0.03973203399910085,0.02782268524169922,1018.6011760473251,0.011899971961975097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
8,uniform,diagonal,1000,1,,1,0.9173789173789174,0.8888888888888888,0.9411764705882353,0.9166666666666666,0.9166666666666666,0.8888888888888888,0.9722222222222222,0.8857142857142857,0.8823529411764706,1.0,0.8823529411764706,0.03934576183214341,0.03130052089691162,1744.230073738098,0.013157153129577636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
9,uniform,diagonal,1000,4,,1,0.8831908831908832,0.8888888888888888,0.8529411764705882,0.8888888888888888,0.9166666666666666,0.8888888888888888,0.9166666666666666,0.9428571428571428,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.04566111875497638,0.03477835655212402,2470.346920156479,0.014424347877502441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
10,uniform,diagonal,1000,8,,1,0.886039886039886,0.8888888888888888,0.9411764705882353,0.8333333333333334,0.9444444444444444,0.8611111111111112,0.9166666666666666,0.8857142857142857,0.8235294117647058,0.8529411764705882,0.9117647058823529,0.04057285317346526,0.03825619220733643,3198.374999976158,0.01569039821624756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
11,uniform,diagonal,1000,16,,1,0.8660968660968661,0.9166666666666666,0.8235294117647058,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.8611111111111112,0.8285714285714286,0.7647058823529411,0.8529411764705882,0.9117647058823529,0.05001850528621763,0.04173402786254883,3928.3687799215318,0.016969132423400878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,ionosphere
