,cmaes__c__n_neighbors,cmaes__c__weights,cmaes__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,1,uniform,50,full,,1,0.8173076923076923,1.0,0.65,0.7142857142857143,0.8095238095238095,0.9047619047619048,0.6190476190476191,0.8571428571428571,0.9523809523809523,0.8,0.85,0.11839439834760214,0.004234004020690918,799.0865107059478,0.0015339612960815429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
1,1,uniform,50,diagonal,,1,0.8413461538461539,0.9545454545454546,0.7,0.9047619047619048,0.9047619047619048,0.8095238095238095,0.7142857142857143,0.9047619047619048,0.7619047619047619,0.8,0.95,0.09046140281812924,0.008468008041381836,803.4362276792526,0.0029362201690673827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
2,1,uniform,100,full,,1,0.8221153846153846,0.9090909090909091,0.75,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.6190476190476191,0.7619047619047619,0.9047619047619048,0.8,0.95,0.0940468593516161,0.012702012062072754,2361.5054339408875,0.004358100891113281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
3,1,uniform,100,diagonal,,1,0.8413461538461539,0.9090909090909091,0.7,0.7619047619047619,0.9047619047619048,0.8571428571428571,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.85,0.95,0.08212441830589987,0.016936016082763673,2370.993646645546,0.005758976936340332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
4,1,uniform,250,full,,1,0.8413461538461539,0.9545454545454546,0.75,0.8095238095238095,0.8095238095238095,0.9523809523809523,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.75,0.9,0.08227960316631226,0.02117002010345459,6258.745813465119,0.007159686088562012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
5,1,uniform,250,diagonal,,1,0.8461538461538461,0.8636363636363636,0.7,0.8095238095238095,0.9047619047619048,0.8571428571428571,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.85,0.9,0.06926653472343693,0.025404024124145507,6281.304049086571,0.008551287651062011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
6,1,distance,50,full,,1,0.8221153846153846,1.0,0.6,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.6666666666666666,0.8095238095238095,0.8571428571428571,0.75,0.95,0.11673564530319666,0.029638028144836424,7053.8816161870955,0.009951138496398925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
7,1,distance,50,diagonal,,1,0.8365384615384616,0.8636363636363636,0.7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7619047619047619,0.9047619047619048,0.9047619047619048,0.75,0.9,0.06858433033224176,0.033872032165527345,7058.409706258773,0.011367249488830566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
8,1,distance,100,full,,1,0.8557692307692307,0.9090909090909091,0.75,0.7619047619047619,0.8095238095238095,0.9047619047619048,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.8,0.95,0.0664594519577245,0.03810603618621826,8604.228446435929,0.012798953056335449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
9,1,distance,100,diagonal,,1,0.8413461538461539,0.9545454545454546,0.75,0.8095238095238095,0.9047619047619048,0.9523809523809523,0.6190476190476191,0.9047619047619048,0.9047619047619048,0.8,0.8,0.09969012021742286,0.04234004020690918,8613.314424586297,0.014236378669738769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
10,1,distance,250,full,,1,0.8125,0.9090909090909091,0.65,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.6190476190476191,0.8095238095238095,0.8571428571428571,0.8,0.95,0.10136573243791042,0.0465740442276001,12483.359270477295,0.015668749809265137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
11,1,distance,250,diagonal,,1,0.8365384615384616,1.0,0.75,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.7142857142857143,0.8571428571428571,0.8095238095238095,0.85,0.85,0.07227631848089612,0.050808048248291014,12507.358958148956,0.01710050106048584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
12,4,uniform,50,full,,1,0.8461538461538461,1.0,0.7,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.85,0.9,0.08659894004682482,0.055042052268981935,13277.144602131844,0.018519043922424316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,sonar
