,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
220,Cascading:low >= high,32,0,7,10,0.9047619047619048,0.85,0.9047619047619048,0.9047619047619048,0.873015873015873,0.873015873015873,0.8571428571428571,0.8888888888888888,0.9047619047619048,0.8688524590163934,0.020214131717649516,0.25205557346343993,1.1851561784744262,0.04084856510162353,RCA+kNN,balance-scale
221,Cascading:low >= high,32,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25319609642028806,1.189123558998108,0.04084856510162353,RCA+kNN,balance-scale
222,Cascading:low >= high,32,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25433661937713625,1.1934281826019286,0.04084856510162353,RCA+kNN,balance-scale
223,Cascading:low >= high,32,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554771423339844,1.1973989963531495,0.04084856510162353,RCA+kNN,balance-scale
224,Cascading:low >= high,32,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566176652908325,1.2013757705688477,0.04084856510162353,RCA+kNN,balance-scale
225,Cascading:low >= high,32,0,10,10,0.9047619047619048,0.8666666666666667,0.873015873015873,0.9047619047619048,0.873015873015873,0.8888888888888888,0.873015873015873,0.873015873015873,0.9047619047619048,0.8688524590163934,0.015234910668570623,0.25775818824768065,1.2029627323150636,0.04149932861328125,RCA+kNN,balance-scale
226,Cascading:low >= high,32,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588987112045288,1.2059015035629272,0.04149932861328125,RCA+kNN,balance-scale
227,Cascading:low >= high,32,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260039234161377,1.2092504262924195,0.04149932861328125,RCA+kNN,balance-scale
228,Cascading:low >= high,32,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611797571182251,1.2126013040542603,0.04149932861328125,RCA+kNN,balance-scale
229,Cascading:low >= high,32,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26232028007507324,1.2155965566635132,0.04149932861328125,RCA+kNN,balance-scale
230,Cascading:low >= high,32,0,16,10,0.9047619047619048,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.873015873015873,0.8888888888888888,0.8888888888888888,0.9047619047619048,0.8688524590163934,0.01758760699695096,0.2634608030319214,1.2172516584396362,0.04194483757019043,RCA+kNN,balance-scale
231,Cascading:low >= high,32,0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646013259887695,1.2193975448608398,0.04194483757019043,RCA+kNN,balance-scale
232,Cascading:low >= high,32,0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657418489456177,1.221503448486328,0.04194483757019043,RCA+kNN,balance-scale
233,Cascading:low >= high,32,0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26688237190246583,1.2236318111419677,0.04194483757019043,RCA+kNN,balance-scale
234,Cascading:low >= high,32,0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26802289485931396,1.225782608985901,0.04194483757019043,RCA+kNN,balance-scale
235,Cascading:low >= high,32,0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691634178161621,1.2272440910339355,0.04194483757019043,RCA+kNN,balance-scale
236,Cascading:low >= high,32,0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27030394077301023,1.2287071228027344,0.04194483757019043,RCA+kNN,balance-scale
237,Cascading:low >= high,32,0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714444637298584,1.2301733255386353,0.04194483757019043,RCA+kNN,balance-scale
238,Cascading:low >= high,32,0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27258498668670655,1.2316499471664428,0.04194483757019043,RCA+kNN,balance-scale
239,Cascading:low >= high,32,0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737255096435547,1.233145523071289,0.04194483757019043,RCA+kNN,balance-scale
240,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748660326004028,1.235585355758667,0.042435407638549805,RCA+kNN,balance-scale
241,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27600655555725095,1.2428705215454101,0.04291501045227051,RCA+kNN,balance-scale
242,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27714707851409914,1.255124020576477,0.04338545799255371,RCA+kNN,balance-scale
243,Cascading:low >= high,64,0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782876014709473,1.2759389400482177,0.04338545799255371,RCA+kNN,balance-scale
244,Cascading:low >= high,64,0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794281244277954,1.2960686206817627,0.04338545799255371,RCA+kNN,balance-scale
245,Cascading:low >= high,64,0,2,10,0.8412698412698413,0.7,0.6825396825396826,0.873015873015873,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.8888888888888888,0.7301587301587301,0.7704918032786885,0.07147879291828238,0.28056864738464354,1.2974757909774781,0.04385011196136475,RCA+kNN,balance-scale
246,Cascading:low >= high,64,0,2,50,0.9047619047619048,0.8333333333333334,0.8571428571428571,0.9047619047619048,0.8888888888888888,0.873015873015873,0.8888888888888888,0.8888888888888888,0.9047619047619048,0.9180327868852459,0.02425211339501396,0.2817091703414917,1.3033298015594483,0.044268798828125,RCA+kNN,balance-scale
247,Cascading:low >= high,64,0,2,100,0.9047619047619048,0.9,0.873015873015873,0.8888888888888888,0.873015873015873,0.9047619047619048,0.8571428571428571,0.8888888888888888,0.873015873015873,0.9016393442622951,0.015802413763447817,0.28284969329833987,1.3137742519378661,0.04468257427215576,RCA+kNN,balance-scale
248,Cascading:low >= high,64,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283990216255188,1.3242573022842408,0.04468257427215576,RCA+kNN,balance-scale
249,Cascading:low >= high,64,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28513073921203613,1.334826445579529,0.04468257427215576,RCA+kNN,balance-scale
250,Cascading:low >= high,64,0,3,10,0.8412698412698413,0.7666666666666667,0.8095238095238095,0.9047619047619048,0.8888888888888888,0.8888888888888888,0.8412698412698413,0.873015873015873,0.8412698412698413,0.9180327868852459,0.04410401015008138,0.28627126216888427,1.3362947940826415,0.04509494304656982,RCA+kNN,balance-scale
251,Cascading:low >= high,64,0,3,50,0.9047619047619048,0.85,0.9047619047619048,0.8571428571428571,0.873015873015873,0.8888888888888888,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.8688524590163934,0.02151675938055029,0.2874117851257324,1.3418128490447998,0.04550657272338867,RCA+kNN,balance-scale
252,Cascading:low >= high,64,0,3,100,0.9047619047619048,0.85,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9047619047619048,0.873015873015873,0.8888888888888888,0.9206349206349206,0.9180327868852459,0.023438541507327753,0.2885523080825806,1.352615761756897,0.04590985774993896,RCA+kNN,balance-scale
253,Cascading:low >= high,64,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2896928310394287,1.3602543354034424,0.04590985774993896,RCA+kNN,balance-scale
254,Cascading:low >= high,64,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29083335399627686,1.3674813270568849,0.04590985774993896,RCA+kNN,balance-scale
255,Cascading:low >= high,64,0,5,10,0.8888888888888888,0.8666666666666667,0.873015873015873,0.8888888888888888,0.8571428571428571,0.9047619047619048,0.873015873015873,0.8888888888888888,0.9047619047619048,0.9180327868852459,0.01815816661784459,0.291973876953125,1.3689183473587037,0.04631452560424805,RCA+kNN,balance-scale
256,Cascading:low >= high,64,0,5,50,0.9047619047619048,0.85,0.873015873015873,0.9047619047619048,0.8571428571428571,0.9206349206349206,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.9016393442622951,0.022145343394899354,0.2931143999099731,1.3743555545806885,0.046721029281616214,RCA+kNN,balance-scale
257,Cascading:low >= high,64,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2942549228668213,1.379049587249756,0.046721029281616214,RCA+kNN,balance-scale
258,Cascading:low >= high,64,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29539544582366944,1.3840840339660645,0.046721029281616214,RCA+kNN,balance-scale
259,Cascading:low >= high,64,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965359687805176,1.3891146659851075,0.046721029281616214,RCA+kNN,balance-scale
260,Cascading:low >= high,64,0,7,10,0.9047619047619048,0.8333333333333334,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.873015873015873,0.873015873015873,0.8888888888888888,0.8888888888888888,0.8688524590163934,0.02217851961914175,0.2976764917373657,1.3906804323196411,0.04713671207427979,RCA+kNN,balance-scale
261,Cascading:low >= high,64,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29881701469421384,1.3946478128433228,0.04713671207427979,RCA+kNN,balance-scale
262,Cascading:low >= high,64,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29995753765106203,1.3989524364471435,0.04713671207427979,RCA+kNN,balance-scale
263,Cascading:low >= high,64,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30109806060791017,1.4029232501983642,0.04713671207427979,RCA+kNN,balance-scale
264,Cascading:low >= high,64,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022385835647583,1.4069000244140626,0.04713671207427979,RCA+kNN,balance-scale
265,Cascading:low >= high,64,0,10,10,0.9047619047619048,0.85,0.8571428571428571,0.9047619047619048,0.873015873015873,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.9047619047619048,0.8688524590163934,0.020285725068688264,0.30337910652160643,1.4084869861602782,0.047556185722351076,RCA+kNN,balance-scale
266,Cascading:low >= high,64,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30451962947845457,1.4114257574081421,0.047556185722351076,RCA+kNN,balance-scale
267,Cascading:low >= high,64,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30566015243530276,1.4147746801376342,0.047556185722351076,RCA+kNN,balance-scale
268,Cascading:low >= high,64,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068006753921509,1.4181255578994751,0.047556185722351076,RCA+kNN,balance-scale
269,Cascading:low >= high,64,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307941198348999,1.421120810508728,0.047556185722351076,RCA+kNN,balance-scale
270,Cascading:low >= high,64,0,16,10,0.9047619047619048,0.85,0.8888888888888888,0.8888888888888888,0.873015873015873,0.9047619047619048,0.873015873015873,0.8888888888888888,0.9206349206349206,0.8688524590163934,0.019635564417713056,0.30908172130584716,1.4227759122848511,0.04797043800354004,RCA+kNN,balance-scale
271,Cascading:low >= high,64,0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102222442626953,1.4249217987060547,0.04797043800354004,RCA+kNN,balance-scale
272,Cascading:low >= high,64,0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113627672195435,1.427027702331543,0.04797043800354004,RCA+kNN,balance-scale
273,Cascading:low >= high,64,0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125032901763916,1.4291560649871826,0.04797043800354004,RCA+kNN,balance-scale
274,Cascading:low >= high,64,0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31364381313323975,1.4313068628311156,0.04797043800354004,RCA+kNN,balance-scale
275,Cascading:low >= high,64,0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147843360900879,1.4327683448791504,0.04797043800354004,RCA+kNN,balance-scale
276,Cascading:low >= high,64,0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315924859046936,1.4342313766479493,0.04797043800354004,RCA+kNN,balance-scale
277,Cascading:low >= high,64,0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170653820037842,1.43569757938385,0.04797043800354004,RCA+kNN,balance-scale
278,Cascading:low >= high,64,0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31820590496063234,1.4371742010116577,0.04797043800354004,RCA+kNN,balance-scale
279,Cascading:low >= high,64,0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31934642791748047,1.438669776916504,0.04797043800354004,RCA+kNN,balance-scale
280,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204869508743286,1.4411096096038818,0.04848456382751465,RCA+kNN,balance-scale
281,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32162747383117674,1.448394775390625,0.049075889587402347,RCA+kNN,balance-scale
282,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227679967880249,1.460648274421692,0.049543452262878415,RCA+kNN,balance-scale
283,Cascading:low >= high,128,0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32390851974487306,1.4814631938934326,0.049543452262878415,RCA+kNN,balance-scale
284,Cascading:low >= high,128,0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250490427017212,1.5015928745269775,0.049543452262878415,RCA+kNN,balance-scale
285,Cascading:low >= high,128,0,2,10,0.8253968253968254,0.7,0.6507936507936508,0.8571428571428571,0.8095238095238095,0.8412698412698413,0.8571428571428571,0.873015873015873,0.7301587301587301,0.7377049180327869,0.07343906931672417,0.3261895656585693,1.5030000448226928,0.049991941452026366,RCA+kNN,balance-scale
286,Cascading:low >= high,128,0,2,50,0.9047619047619048,0.85,0.8253968253968254,0.9047619047619048,0.9047619047619048,0.873015873015873,0.8888888888888888,0.873015873015873,0.8888888888888888,0.9016393442622951,0.02534148472350388,0.32733008861541746,1.508854055404663,0.050414419174194335,RCA+kNN,balance-scale
287,Cascading:low >= high,128,0,2,100,0.9047619047619048,0.9,0.873015873015873,0.8888888888888888,0.873015873015873,0.9047619047619048,0.873015873015873,0.8888888888888888,0.873015873015873,0.9016393442622951,0.013384805641236484,0.32847061157226565,1.519298505783081,0.050836491584777835,RCA+kNN,balance-scale
288,Cascading:low >= high,128,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296111345291138,1.5297815561294557,0.050836491584777835,RCA+kNN,balance-scale
289,Cascading:low >= high,128,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3307516574859619,1.5403506994247436,0.050836491584777835,RCA+kNN,balance-scale
290,Cascading:low >= high,128,0,3,10,0.8095238095238095,0.85,0.8095238095238095,0.873015873015873,0.873015873015873,0.873015873015873,0.8412698412698413,0.873015873015873,0.8253968253968254,0.9180327868852459,0.032397062850770465,0.33189218044281005,1.5418190479278564,0.05125517845153808,RCA+kNN,balance-scale
291,Cascading:low >= high,128,0,3,50,0.9047619047619048,0.85,0.873015873015873,0.8571428571428571,0.873015873015873,0.8888888888888888,0.873015873015873,0.9047619047619048,0.9047619047619048,0.8688524590163934,0.019003160657674937,0.3330327033996582,1.5473371028900147,0.05167136192321777,RCA+kNN,balance-scale
292,Cascading:low >= high,128,0,3,100,0.9047619047619048,0.8666666666666667,0.8571428571428571,0.9047619047619048,0.873015873015873,0.9047619047619048,0.873015873015873,0.8888888888888888,0.9047619047619048,0.8688524590163934,0.017989532078109084,0.33417322635650637,1.558140015602112,0.05208334922790527,RCA+kNN,balance-scale
293,Cascading:low >= high,128,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353137493133545,1.5657785892486573,0.05208334922790527,RCA+kNN,balance-scale
294,Cascading:low >= high,128,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33645427227020264,1.5730055809020995,0.05208334922790527,RCA+kNN,balance-scale
295,Cascading:low >= high,128,0,5,10,0.8888888888888888,0.8833333333333333,0.8571428571428571,0.8888888888888888,0.8571428571428571,0.873015873015873,0.873015873015873,0.8888888888888888,0.8888888888888888,0.9180327868852459,0.01698937494262734,0.33759479522705077,1.5744426012039185,0.052497363090515135,RCA+kNN,balance-scale
296,Cascading:low >= high,128,0,5,50,0.9047619047619048,0.8666666666666667,0.8571428571428571,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9047619047619048,0.9180327868852459,0.019496398167415663,0.3387353181838989,1.5798798084259034,0.052937865257263184,RCA+kNN,balance-scale
297,Cascading:low >= high,128,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398758411407471,1.5845738410949708,0.052937865257263184,RCA+kNN,balance-scale
298,Cascading:low >= high,128,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410163640975952,1.5896082878112794,0.052937865257263184,RCA+kNN,balance-scale
299,Cascading:low >= high,128,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34215688705444336,1.5946389198303224,0.052937865257263184,RCA+kNN,balance-scale
300,Cascading:low >= high,128,0,7,10,0.9047619047619048,0.85,0.8888888888888888,0.9047619047619048,0.873015873015873,0.873015873015873,0.8571428571428571,0.9047619047619048,0.8888888888888888,0.8688524590163934,0.019031286900220202,0.3432974100112915,1.596204686164856,0.05335557460784912,RCA+kNN,balance-scale
301,Cascading:low >= high,128,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444379329681396,1.6001720666885375,0.05335557460784912,RCA+kNN,balance-scale
302,Cascading:low >= high,128,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455784559249878,1.6044766902923584,0.05335557460784912,RCA+kNN,balance-scale
303,Cascading:low >= high,128,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34671897888183595,1.608447504043579,0.05335557460784912,RCA+kNN,balance-scale
304,Cascading:low >= high,128,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478595018386841,1.6124242782592773,0.05335557460784912,RCA+kNN,balance-scale
305,Cascading:low >= high,128,0,10,10,0.8888888888888888,0.8666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.873015873015873,0.8571428571428571,0.8888888888888888,0.9047619047619048,0.8688524590163934,0.013635733045650349,0.3490000247955322,1.6140112400054931,0.05377416610717774,RCA+kNN,balance-scale
306,Cascading:low >= high,128,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35014054775238035,1.616950011253357,0.05377416610717774,RCA+kNN,balance-scale
307,Cascading:low >= high,128,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35128107070922854,1.620298933982849,0.05377416610717774,RCA+kNN,balance-scale
308,Cascading:low >= high,128,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35242159366607667,1.62364981174469,0.05377416610717774,RCA+kNN,balance-scale
309,Cascading:low >= high,128,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535621166229248,1.626645064353943,0.05377416610717774,RCA+kNN,balance-scale
310,Cascading:low >= high,128,0,16,10,0.8888888888888888,0.8666666666666667,0.8888888888888888,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.8888888888888888,0.9047619047619048,0.8688524590163934,0.011607104533304356,0.35470263957977294,1.628300166130066,0.054189419746398924,RCA+kNN,balance-scale
311,Cascading:low >= high,128,0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35584316253662107,1.6304460525512696,0.054189419746398924,RCA+kNN,balance-scale
312,Cascading:low >= high,128,0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35698368549346926,1.6325519561767579,0.054189419746398924,RCA+kNN,balance-scale
313,Cascading:low >= high,128,0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3581242084503174,1.6346803188323975,0.054189419746398924,RCA+kNN,balance-scale
314,Cascading:low >= high,128,0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592647314071655,1.6368311166763305,0.054189419746398924,RCA+kNN,balance-scale
315,Cascading:low >= high,128,0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36040525436401366,1.6382925987243653,0.054189419746398924,RCA+kNN,balance-scale
316,Cascading:low >= high,128,0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615457773208618,1.639755630493164,0.054189419746398924,RCA+kNN,balance-scale
317,Cascading:low >= high,128,0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36268630027771,1.641221833229065,0.054189419746398924,RCA+kNN,balance-scale
318,Cascading:low >= high,128,0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638268232345581,1.6426984548568726,0.054189419746398924,RCA+kNN,balance-scale
319,Cascading:low >= high,128,0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36496734619140625,1.6441940307617187,0.054189419746398924,RCA+kNN,balance-scale
