,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,technique,dataset
40,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.75,0.8095238095238095,0.0,1.0,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.8,0.95,0.5,100000,0.01,True,0.34702493261273787,0.14952576160430908,484.84335758686063,0.03487958908081055,stand+SDML+kNN,sonar
41,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.9,0.6666666666666666,0.5714285714285714,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.7619047619047619,0.75,0.9,0.5,100000,0.01,False,0.0980529729598681,0.15317273139953613,511.5581668138504,0.03551638126373291,stand+SDML+kNN,sonar
42,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.7727272727272727,0.75,0.8095238095238095,0.7142857142857143,1.0,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.8,0.95,0.5,100000,0.05,True,0.09301976697874997,0.15681970119476318,537.6676834583283,0.036140966415405276,stand+SDML+kNN,sonar
43,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.9,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.8,0.9,0.5,100000,0.05,False,0.0761459925237892,0.16046667098999023,563.8408424854279,0.03677055835723877,stand+SDML+kNN,sonar
44,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.7727272727272727,0.75,0.8095238095238095,0.7142857142857143,1.0,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.8,0.95,0.5,100000,0.1,True,0.09301976697874997,0.16411364078521729,589.7011246442795,0.037399792671203615,stand+SDML+kNN,sonar
45,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.9,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.8,0.9,0.5,100000,0.1,False,0.0761459925237892,0.16776061058044434,615.762250161171,0.038021397590637204,stand+SDML+kNN,sonar
46,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.7727272727272727,0.75,0.8095238095238095,0.7142857142857143,1.0,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.8,0.95,0.5,100000,0.25,True,0.09301976697874997,0.1714075803756714,641.873134636879,0.03865053653717041,stand+SDML+kNN,sonar
47,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.9,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.8,0.9,0.5,100000,0.25,False,0.0761459925237892,0.17505455017089844,668.5115859031678,0.039270663261413576,stand+SDML+kNN,sonar
48,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.0,0.9047619047619048,0.6190476190476191,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7619047619047619,0.9,0.9,0.75,10000,0.01,True,0.2582131732508561,0.1787015199661255,670.023510146141,0.03982095718383789,stand+SDML+kNN,sonar
49,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.7619047619047619,0.7619047619047619,0.8571428571428571,0.7142857142857143,0.6190476190476191,0.7619047619047619,0.0,0.0,0.75,10000,0.01,False,0.36959253165585243,0.18234848976135254,671.576620721817,0.040187835693359375,stand+SDML+kNN,sonar
