,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,Cascading:singular matrix,1,50,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0071480035781860355,0.0577296257019043,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
1,Cascading:singular matrix,1,50,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.014296007156372071,0.1241492748260498,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
2,Cascading:singular matrix,1,50,1440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.021444010734558105,0.23884613513946534,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
3,Cascading:singular matrix,1,50,2880,0,0,0,0,0,0,0,0,0,0,0,0.0,0.028592014312744142,0.4918623447418213,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
4,Cascading:singular matrix,1,250,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.035740017890930176,0.5309574842453003,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
5,Cascading:singular matrix,1,250,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04288802146911621,0.5895112037658692,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
6,Cascading:singular matrix,1,250,1440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05003602504730224,0.7017402648925781,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
7,Cascading:singular matrix,1,250,2880,0,0,0,0,0,0,0,0,0,0,0,0.0,0.057184028625488284,0.9390615940093994,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
8,Cascading:singular matrix,1,500,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06433203220367431,0.9745115280151367,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
9,Cascading:singular matrix,1,500,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07148003578186035,1.0474286556243897,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
10,Cascading:singular matrix,1,500,1440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07862803936004639,1.1742679119110107,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
11,Cascading:singular matrix,1,500,2880,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08577604293823242,1.4257522821426392,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
12,Cascading:singular matrix,1,1000,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09292404651641846,1.4618940353393555,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
13,Cascading:singular matrix,1,1000,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10007205009460449,1.5045325756072998,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
14,Cascading:singular matrix,1,1000,1440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10722005367279053,1.5656399488449098,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
15,Cascading:singular matrix,1,1000,2880,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11436805725097657,1.7676602602005005,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
16,Cascading:singular matrix,2,50,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1215160608291626,1.8253898859024047,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
17,Cascading:singular matrix,2,50,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12866406440734862,1.8918095350265502,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
18,Cascading:singular matrix,2,50,1440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13581206798553466,2.006506395339966,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
19,Cascading:singular matrix,2,50,2880,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1429600715637207,2.2595226049423216,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
20,Cascading:singular matrix,2,250,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15010807514190674,2.2986177444458007,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
21,Cascading:singular matrix,2,250,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15725607872009278,2.3571714639663695,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
22,Cascading:singular matrix,2,250,1440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1644040822982788,2.4694005250930786,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
23,Cascading:singular matrix,2,250,2880,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17155208587646484,2.7067218542099,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
24,Cascading:singular matrix,2,500,360,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17870008945465088,2.742171788215637,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
25,Cascading:singular matrix,2,500,720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18584809303283692,2.81508891582489,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,stand+LSML+kNN,digits6
