,error,knn__n_neighbors,mean,nca__learn_rate,nca__max_iter,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,0.9466666666666667,0.1,50,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.04988876515698587,0.002114415168762207,1.1711754083633423,0.0012454986572265625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
1,,1,0.9666666666666667,0.1,250,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,1.0,0.033333333333333326,0.004228830337524414,5.502910518646241,0.0024801969528198244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
2,,1,0.9666666666666667,0.1,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,1.0,0.033333333333333326,0.006343245506286621,14.044728136062622,0.0036963224411010742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
3,,1,0.9666666666666667,0.1,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.033333333333333326,0.008457660675048828,31.08502116203308,0.0049064397811889645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
4,,1,0.9466666666666667,0.01,50,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.04988876515698587,0.010572075843811035,31.946237254142762,0.006096577644348145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
5,,1,0.9666666666666667,0.01,250,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,1.0,0.033333333333333326,0.012686491012573242,36.221041321754456,0.007283568382263184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
6,,1,0.9666666666666667,0.01,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,1.0,0.033333333333333326,0.01480090618133545,44.725506806373595,0.008467864990234376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
7,,1,0.9666666666666667,0.01,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.033333333333333326,0.016915321350097656,61.61508648395538,0.009662914276123046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NCA+kNN,iris
8,,2,0.9333333333333333,0.1,50,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.05163977794943222,0.019029736518859863,62.78626189231873,0.010836982727050781,0.9918518518518519,1.0,1.0,0.9925925925925926,0.9851851851851852,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.005185185185185193,NCA+kNN,iris
9,,2,0.9533333333333334,0.1,250,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,1.0,0.052068331172711015,0.02114415168762207,67.11799700260163,0.012006044387817383,0.9851851851851852,0.9925925925925926,1.0,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9925925925925926,0.9703703703703703,0.9777777777777777,0.008114408259335806,NCA+kNN,iris
10,,2,0.9533333333333334,0.1,500,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.052068331172711015,0.023258566856384277,75.65981462001801,0.013172173500061035,0.9881481481481481,0.9851851851851852,1.0,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.9703703703703703,0.9851851851851852,0.007554102983100433,NCA+kNN,iris
11,,2,0.96,0.1,1000,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.044221663871405324,0.025372982025146484,92.70010764598847,0.014339923858642578,0.9874074074074074,0.9777777777777777,1.0,0.9851851851851852,1.0,1.0,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.008795808953361432,NCA+kNN,iris
