,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
10,,0.01,500,160,1,0.6510416666666666,0.7012987012987013,0.6710526315789473,0.5714285714285714,0.6103896103896104,0.6103896103896104,0.7142857142857143,0.7402597402597403,0.6753246753246753,0.5844155844155844,0.631578947368421,0.05471453512289683,0.04881951808929443,4.116004729270935,0.019736647605895996,ITML+kNN,pima-indians-diabetes
11,,0.01,500,320,1,0.6497395833333334,0.7142857142857143,0.6578947368421053,0.5714285714285714,0.6623376623376623,0.6233766233766234,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6103896103896104,0.618421052631579,0.04463020764841297,0.05325765609741211,4.884214210510254,0.021418094635009766,ITML+kNN,pima-indians-diabetes
12,,0.01,1000,40,1,0.66796875,0.7662337662337663,0.6710526315789473,0.5844155844155844,0.6623376623376623,0.6493506493506493,0.6363636363636364,0.7662337662337663,0.6623376623376623,0.6363636363636364,0.6447368421052632,0.05408345561958326,0.05769579410552979,5.02903642654419,0.023001337051391603,ITML+kNN,pima-indians-diabetes
13,,0.01,1000,80,1,0.6627604166666666,0.7402597402597403,0.6578947368421053,0.5974025974025974,0.6493506493506493,0.6233766233766234,0.6883116883116883,0.7532467532467533,0.6623376623376623,0.6493506493506493,0.6052631578947368,0.04935472004993354,0.06213393211364746,5.259796237945556,0.024566054344177246,ITML+kNN,pima-indians-diabetes
14,,0.01,1000,160,1,0.6575520833333334,0.7012987012987013,0.6842105263157895,0.5844155844155844,0.6493506493506493,0.6363636363636364,0.6883116883116883,0.7532467532467533,0.6753246753246753,0.5844155844155844,0.618421052631579,0.05078313798126098,0.06657207012176514,5.6721580028533936,0.026225709915161134,ITML+kNN,pima-indians-diabetes
15,,0.01,1000,320,1,0.63671875,0.6883116883116883,0.631578947368421,0.5454545454545454,0.6233766233766234,0.6363636363636364,0.6363636363636364,0.7012987012987013,0.6623376623376623,0.6103896103896104,0.631578947368421,0.04091724159914063,0.07101020812988282,6.334392094612122,0.027863669395446777,ITML+kNN,pima-indians-diabetes
16,,0.1,50,40,1,0.6510416666666666,0.7532467532467533,0.618421052631579,0.5324675324675324,0.6363636363636364,0.6493506493506493,0.6103896103896104,0.7532467532467533,0.6883116883116883,0.6233766233766234,0.6447368421052632,0.06330933374338982,0.07544834613800049,6.491654872894287,0.029420948028564452,ITML+kNN,pima-indians-diabetes
17,,0.1,50,80,1,0.6354166666666666,0.7142857142857143,0.6710526315789473,0.5194805194805194,0.5974025974025974,0.6233766233766234,0.6883116883116883,0.7012987012987013,0.6493506493506493,0.5844155844155844,0.6052631578947368,0.057761835710943295,0.07988648414611817,6.930308222770691,0.030997443199157714,ITML+kNN,pima-indians-diabetes
18,,0.1,50,160,1,0.640625,0.7402597402597403,0.6710526315789473,0.4935064935064935,0.5974025974025974,0.6233766233766234,0.6493506493506493,0.7272727272727273,0.7012987012987013,0.5844155844155844,0.618421052631579,0.07041323450267074,0.08432462215423583,7.648066139221191,0.03266012668609619,ITML+kNN,pima-indians-diabetes
19,,0.1,50,320,1,0.6393229166666666,0.7272727272727273,0.631578947368421,0.5454545454545454,0.6623376623376623,0.6233766233766234,0.6233766233766234,0.6883116883116883,0.6493506493506493,0.6103896103896104,0.631578947368421,0.045871791783956145,0.08876276016235352,9.681135773658752,0.03424477577209473,ITML+kNN,pima-indians-diabetes
20,,0.1,250,40,1,0.6549479166666666,0.7012987012987013,0.618421052631579,0.5454545454545454,0.6363636363636364,0.6103896103896104,0.6883116883116883,0.7922077922077922,0.7012987012987013,0.6103896103896104,0.6447368421052632,0.06480255032867425,0.0932008981704712,9.808667969703674,0.035810232162475586,ITML+kNN,pima-indians-diabetes
21,,0.1,250,80,1,0.6432291666666666,0.7142857142857143,0.631578947368421,0.5844155844155844,0.6103896103896104,0.5974025974025974,0.6753246753246753,0.7402597402597403,0.6623376623376623,0.6103896103896104,0.6052631578947368,0.050152078905831066,0.09763903617858886,10.176385498046875,0.036535096168518064,ITML+kNN,pima-indians-diabetes
22,,0.1,250,160,1,0.6354166666666666,0.7012987012987013,0.6710526315789473,0.5064935064935064,0.6493506493506493,0.6623376623376623,0.5844155844155844,0.7012987012987013,0.6493506493506493,0.5974025974025974,0.631578947368421,0.05634352743823508,0.10207717418670655,10.897683477401733,0.03727831840515137,ITML+kNN,pima-indians-diabetes
23,,0.1,250,320,1,0.6536458333333334,0.7142857142857143,0.6842105263157895,0.5454545454545454,0.6623376623376623,0.6363636363636364,0.6623376623376623,0.7012987012987013,0.6753246753246753,0.6233766233766234,0.631578947368421,0.04572795625427207,0.10651531219482421,13.519522619247436,0.03802368640899658,ITML+kNN,pima-indians-diabetes
24,,0.1,500,40,1,0.6432291666666666,0.7272727272727273,0.6578947368421053,0.5324675324675324,0.6623376623376623,0.5844155844155844,0.7012987012987013,0.7012987012987013,0.6883116883116883,0.6233766233766234,0.5526315789473685,0.06383512770834672,0.1109534502029419,13.636640191078186,0.038764667510986325,ITML+kNN,pima-indians-diabetes
25,,0.1,500,80,1,0.6575520833333334,0.7402597402597403,0.6578947368421053,0.5714285714285714,0.6493506493506493,0.6493506493506493,0.6883116883116883,0.7532467532467533,0.7012987012987013,0.5714285714285714,0.5921052631578947,0.06173355982308579,0.11539158821105958,13.984887409210206,0.03950536251068115,ITML+kNN,pima-indians-diabetes
26,,0.1,500,160,1,0.6588541666666666,0.7272727272727273,0.6710526315789473,0.5584415584415584,0.6103896103896104,0.6623376623376623,0.7012987012987013,0.7402597402597403,0.6753246753246753,0.6103896103896104,0.631578947368421,0.05391286709689061,0.11982972621917724,14.691638660430907,0.040237951278686526,ITML+kNN,pima-indians-diabetes
27,,0.1,500,320,1,0.63671875,0.7272727272727273,0.6842105263157895,0.5194805194805194,0.6233766233766234,0.6363636363636364,0.6493506493506493,0.6883116883116883,0.6233766233766234,0.6103896103896104,0.6052631578947368,0.05390780537091427,0.12426786422729492,17.172254276275634,0.04097316265106201,ITML+kNN,pima-indians-diabetes
28,,0.1,1000,40,1,0.64453125,0.6883116883116883,0.6447368421052632,0.5584415584415584,0.6103896103896104,0.6363636363636364,0.6753246753246753,0.7662337662337663,0.7012987012987013,0.5974025974025974,0.5657894736842105,0.061615030421344495,0.1287060022354126,17.303225564956666,0.04170541763305664,ITML+kNN,pima-indians-diabetes
29,,0.1,1000,80,1,0.65234375,0.7142857142857143,0.6842105263157895,0.5844155844155844,0.6623376623376623,0.6623376623376623,0.6103896103896104,0.7142857142857143,0.6493506493506493,0.5974025974025974,0.6447368421052632,0.04283525581936819,0.13314414024353027,17.57116448879242,0.042434167861938474,ITML+kNN,pima-indians-diabetes
30,,0.1,1000,160,1,0.64453125,0.7142857142857143,0.6842105263157895,0.5064935064935064,0.6623376623376623,0.6363636363636364,0.6233766233766234,0.6883116883116883,0.6753246753246753,0.6103896103896104,0.6447368421052632,0.05509670966948421,0.13758227825164795,18.239186334609986,0.043164634704589845,ITML+kNN,pima-indians-diabetes
31,,0.1,1000,320,1,0.64453125,0.7402597402597403,0.6578947368421053,0.5584415584415584,0.6233766233766234,0.6363636363636364,0.6233766233766234,0.7142857142857143,0.6623376623376623,0.6103896103896104,0.618421052631579,0.0497452036058774,0.14202041625976564,20.581755685806275,0.043909454345703126,ITML+kNN,pima-indians-diabetes
32,,1.0,50,40,1,0.66015625,0.6883116883116883,0.6973684210526315,0.6103896103896104,0.6363636363636364,0.7012987012987013,0.6623376623376623,0.6883116883116883,0.6753246753246753,0.5974025974025974,0.6447368421052632,0.0348085075788713,0.1464585542678833,20.995451641082763,0.04463737010955811,ITML+kNN,pima-indians-diabetes
33,,1.0,50,80,1,0.6341145833333334,0.6493506493506493,0.631578947368421,0.5844155844155844,0.6493506493506493,0.6363636363636364,0.6493506493506493,0.6883116883116883,0.6623376623376623,0.6363636363636364,0.5526315789473685,0.036818716523645295,0.15089669227600097,21.68370532989502,0.04537651538848877,ITML+kNN,pima-indians-diabetes
34,,1.0,50,160,1,0.6783854166666666,0.7272727272727273,0.6447368421052632,0.5844155844155844,0.6883116883116883,0.7402597402597403,0.6363636363636364,0.7402597402597403,0.7012987012987013,0.6493506493506493,0.6710526315789473,0.04826544058318086,0.15533483028411865,22.811497950553893,0.04611077308654785,ITML+kNN,pima-indians-diabetes
35,,1.0,50,320,1,0.6197916666666666,0.7012987012987013,0.631578947368421,0.4935064935064935,0.6363636363636364,0.6493506493506493,0.6233766233766234,0.5974025974025974,0.6753246753246753,0.6103896103896104,0.5789473684210527,0.054067849769241665,0.15977296829223633,24.777344942092896,0.04685585498809815,ITML+kNN,pima-indians-diabetes
