,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,1,weighted,0.9662921348314607,0.9473684210526315,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9411764705882353,0.03689817494006776,0.004127979278564453,0.17783942222595214,0.0006032466888427734,LFDA+kNN,wine
1,,1,1,orthonormalized,0.7696629213483146,0.7368421052631579,0.9375,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.09192548084931192,0.008255958557128906,0.2013382911682129,0.0011518001556396484,LFDA+kNN,wine
2,,1,2,weighted,0.9662921348314607,0.9473684210526315,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9411764705882353,0.02727987102774791,0.01238393783569336,0.20614333152770997,0.001690816879272461,LFDA+kNN,wine
3,,1,2,orthonormalized,0.7696629213483146,0.7368421052631579,0.9375,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.09192548084931192,0.016511917114257812,0.21187467575073243,0.002228116989135742,LFDA+kNN,wine
4,,1,3,weighted,0.9775280898876404,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.026870374595105623,0.020639896392822266,0.21605973243713378,0.002764391899108887,LFDA+kNN,wine
5,,1,3,orthonormalized,0.7696629213483146,0.7368421052631579,0.9375,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.09192548084931192,0.02476787567138672,0.21977729797363282,0.003304147720336914,LFDA+kNN,wine
6,,1,4,weighted,0.9775280898876404,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.026870374595105623,0.028895854949951172,0.2236074447631836,0.0038356542587280273,LFDA+kNN,wine
7,,1,4,orthonormalized,0.7696629213483146,0.7368421052631579,0.9375,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.09192548084931192,0.033023834228515625,0.22770438194274903,0.00436851978302002,LFDA+kNN,wine
8,,1,5,weighted,0.9775280898876404,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.026870374595105623,0.03715181350708008,0.23110806941986084,0.004900741577148438,LFDA+kNN,wine
9,,1,5,orthonormalized,0.7696629213483146,0.7368421052631579,0.9375,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.09192548084931192,0.04127979278564453,0.23513939380645751,0.005437111854553223,LFDA+kNN,wine
