,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,technique,dataset
0,,1,0.9585121602288984,0.9577464788732394,0.9565217391304348,0.9571428571428572,0.9857142857142858,0.9428571428571428,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,10000,0.01,True,0.02254895211949663,0.0034601449966430663,0.8731142282485962,0.002281451225280762,SDML+kNN,breast-cancer-wisconsin
1,,1,0.9585121602288984,0.9436619718309859,0.9855072463768116,0.9428571428571428,0.9714285714285714,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,10000,0.01,False,0.02335832396850467,0.006920289993286133,1.88724946975708,0.004411578178405762,SDML+kNN,breast-cancer-wisconsin
2,,1,0.9585121602288984,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9857142857142858,0.9428571428571428,1.0,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,10000,0.05,True,0.021541822903094608,0.010380434989929199,2.8299698352813722,0.006529808044433594,SDML+kNN,breast-cancer-wisconsin
3,,1,0.9542203147353362,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.1,10000,0.05,False,0.02373039166597809,0.013840579986572265,3.7068771362304687,0.008628034591674804,SDML+kNN,breast-cancer-wisconsin
4,,1,0.9585121602288984,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9714285714285714,0.9428571428571428,1.0,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.1,10000,0.1,True,0.020603302977185635,0.017300724983215332,4.628272986412048,0.010722661018371582,SDML+kNN,breast-cancer-wisconsin
5,,1,0.9613733905579399,0.9436619718309859,0.9855072463768116,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.1,10000,0.1,False,0.025529337596142482,0.020760869979858397,5.523711681365967,0.012815165519714355,SDML+kNN,breast-cancer-wisconsin
6,,1,0.9599427753934192,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.1,10000,0.25,True,0.022841433609685376,0.024221014976501466,6.519081997871399,0.014903616905212403,SDML+kNN,breast-cancer-wisconsin
7,,1,0.9542203147353362,0.9436619718309859,0.9565217391304348,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.1,10000,0.25,False,0.02373039166597809,0.02768115997314453,7.40088369846344,0.01699652671813965,SDML+kNN,breast-cancer-wisconsin
8,,1,0.9613733905579399,0.9436619718309859,0.9855072463768116,0.9571428571428572,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,100000,0.01,True,0.02387706902106264,0.0311413049697876,13.483885192871094,0.019048166275024415,SDML+kNN,breast-cancer-wisconsin
9,,1,0.9585121602288984,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,100000,0.01,False,0.02335985417440606,0.034601449966430664,19.460469436645507,0.020837974548339844,SDML+kNN,breast-cancer-wisconsin
10,,1,0.9599427753934192,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.1,100000,0.05,True,0.024512255041357688,0.03806159496307373,25.400860500335693,0.022634339332580567,SDML+kNN,breast-cancer-wisconsin
11,,1,0.9585121602288984,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,100000,0.05,False,0.02335985417440606,0.041521739959716794,31.362573885917662,0.024420905113220214,SDML+kNN,breast-cancer-wisconsin
12,,1,0.9585121602288984,0.9436619718309859,0.9855072463768116,0.9428571428571428,0.9714285714285714,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,100000,0.1,True,0.02335832396850467,0.044981884956359866,37.33787524700165,0.02620236873626709,SDML+kNN,breast-cancer-wisconsin
13,,1,0.9599427753934192,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.1,100000,0.1,False,0.024512255041357688,0.04844202995300293,43.28057563304901,0.02798805236816406,SDML+kNN,breast-cancer-wisconsin
14,,1,0.9599427753934192,0.9436619718309859,0.9855072463768116,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.1,100000,0.25,True,0.024509590055409893,0.051902174949645996,49.13285791873932,0.029780817031860352,SDML+kNN,breast-cancer-wisconsin
15,,1,0.9613733905579399,0.9436619718309859,0.9855072463768116,0.9428571428571428,0.9857142857142858,0.9571428571428572,1.0,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.1,100000,0.25,False,0.025529337596142482,0.05536231994628906,55.35269372463226,0.031574797630310056,SDML+kNN,breast-cancer-wisconsin
16,,1,0.9556509298998569,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.25,10000,0.01,True,0.01733935377032253,0.058822464942932126,56.03721203804016,0.03337917327880859,SDML+kNN,breast-cancer-wisconsin
