,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,0.7904,0.8253968253968254,0.7,0.8095238095238095,0.7936507936507936,0.8095238095238095,0.8095238095238095,0.7777777777777778,0.8253968253968254,0.7777777777777778,0.7704918032786885,0.03527319608931524,0.004143309593200683,0.027904605865478514,0.001527118682861328,Cov+kNN,balance-scale
1,,2,0.7216,0.8095238095238095,0.6166666666666667,0.7301587301587301,0.746031746031746,0.7936507936507936,0.746031746031746,0.6825396825396826,0.6666666666666666,0.7142857142857143,0.7049180327868853,0.054838036139000186,0.008286619186401367,0.05580921173095703,0.002971196174621582,Cov+kNN,balance-scale
2,,4,0.8096,0.8412698412698413,0.7166666666666667,0.8253968253968254,0.8095238095238095,0.8253968253968254,0.8253968253968254,0.7936507936507936,0.8412698412698413,0.7777777777777778,0.8360655737704918,0.03654772119376629,0.012429928779602051,0.08371381759643555,0.004416537284851074,Cov+kNN,balance-scale
3,,8,0.8912,0.9523809523809523,0.8333333333333334,0.8571428571428571,0.873015873015873,0.9047619047619048,0.9047619047619048,0.873015873015873,0.9206349206349206,0.8888888888888888,0.9016393442622951,0.03203259674387552,0.016573238372802734,0.11161842346191406,0.005862379074096679,Cov+kNN,balance-scale
4,,16,0.8992,0.8888888888888888,0.8666666666666667,0.8888888888888888,0.9047619047619048,0.9047619047619048,0.9206349206349206,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.9016393442622951,0.015475220852935397,0.020716547966003418,0.13952302932739258,0.007309865951538086,Cov+kNN,balance-scale
5,,32,0.8992,0.9047619047619048,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.9016393442622951,0.01375107028074993,0.024859857559204102,0.1674276351928711,0.008762884140014648,Cov+kNN,balance-scale
6,,64,0.8976,0.9047619047619048,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.873015873015873,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.9016393442622951,0.015621591766639586,0.029003167152404787,0.19533224105834962,0.010210251808166504,Cov+kNN,balance-scale
7,,128,0.8912,0.9047619047619048,0.8833333333333333,0.9047619047619048,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.9047619047619048,0.9047619047619048,0.8852459016393442,0.01417362935566322,0.03314647674560547,0.22323684692382811,0.011659049987792968,Cov+kNN,balance-scale
