,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,0.7808,0.8253968253968254,0.7333333333333333,0.7619047619047619,0.7777777777777778,0.7936507936507936,0.7777777777777778,0.7619047619047619,0.8253968253968254,0.746031746031746,0.8032786885245902,0.029735824191792323,0.0011508464813232422,0.000331878662109375,0.0009233951568603516,stand+Cov+kNN,balance-scale
1,,2,0.7184,0.7777777777777778,0.6166666666666667,0.7301587301587301,0.746031746031746,0.7936507936507936,0.7301587301587301,0.6825396825396826,0.6825396825396826,0.7142857142857143,0.7049180327868853,0.04831765522695252,0.0011508464813232422,0.000331878662109375,0.0008597373962402344,stand+Cov+kNN,balance-scale
2,,4,0.8112,0.8253968253968254,0.7333333333333333,0.8253968253968254,0.8095238095238095,0.8412698412698413,0.8095238095238095,0.8095238095238095,0.8412698412698413,0.7936507936507936,0.819672131147541,0.029430776448043584,0.0011508464813232422,0.000331878662109375,0.0008363723754882812,stand+Cov+kNN,balance-scale
3,,8,0.8928,0.9523809523809523,0.8333333333333334,0.8571428571428571,0.873015873015873,0.9047619047619048,0.9047619047619048,0.873015873015873,0.9206349206349206,0.9047619047619048,0.9016393442622951,0.03228305594545753,0.0011508464813232422,0.000331878662109375,0.0007834434509277344,stand+Cov+kNN,balance-scale
4,,16,0.8976,0.9047619047619048,0.8333333333333334,0.8888888888888888,0.9047619047619048,0.9047619047619048,0.9206349206349206,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.9016393442622951,0.02358773962219143,0.0011508464813232422,0.000331878662109375,0.0007982254028320312,stand+Cov+kNN,balance-scale
5,,32,0.8992,0.9047619047619048,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.9016393442622951,0.01375107028074993,0.0011508464813232422,0.000331878662109375,0.0007984638214111328,stand+Cov+kNN,balance-scale
6,,64,0.896,0.9047619047619048,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.873015873015873,0.9047619047619048,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.8852459016393442,0.015954200442797196,0.0011508464813232422,0.000331878662109375,0.0008535385131835938,stand+Cov+kNN,balance-scale
7,,128,0.8912,0.9047619047619048,0.8833333333333333,0.9047619047619048,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.9047619047619048,0.9047619047619048,0.8852459016393442,0.01417362935566322,0.0011508464813232422,0.000331878662109375,0.0008070468902587891,stand+Cov+kNN,balance-scale
