,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,0.8717948717948718,0.8611111111111112,0.8529411764705882,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.05407885355250435,0.003893327713012695,0.0007940292358398438,0.0016974210739135742,kNN,ionosphere
1,,2,0.8945868945868946,0.8888888888888888,0.8823529411764706,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9166666666666666,0.8571428571428571,0.7941176470588235,0.9411764705882353,0.9411764705882353,0.04365456950769712,0.00778665542602539,0.0015880584716796875,0.003227686882019043,kNN,ionosphere
2,,4,0.8689458689458689,0.9166666666666666,0.8823529411764706,0.8611111111111112,0.9166666666666666,0.8888888888888888,0.8611111111111112,0.8571428571428571,0.7647058823529411,0.8529411764705882,0.8823529411764706,0.040856982139249653,0.011679983139038086,0.0023820877075195314,0.004781293869018555,kNN,ionosphere
3,,8,0.8404558404558404,0.8888888888888888,0.8823529411764706,0.8611111111111112,0.8055555555555556,0.8611111111111112,0.8611111111111112,0.8285714285714286,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.05185608689306202,0.01557331085205078,0.003176116943359375,0.006313109397888183,kNN,ionosphere
4,,16,0.8404558404558404,0.8888888888888888,0.9117647058823529,0.8055555555555556,0.8055555555555556,0.8611111111111112,0.8611111111111112,0.8571428571428571,0.7352941176470589,0.8529411764705882,0.8235294117647058,0.04743375366311712,0.019466638565063477,0.003970146179199219,0.007843613624572754,kNN,ionosphere
5,,32,0.811965811965812,0.8888888888888888,0.8823529411764706,0.7222222222222222,0.8333333333333334,0.8055555555555556,0.8611111111111112,0.8,0.6764705882352942,0.8529411764705882,0.7941176470588235,0.06506712392928996,0.023359966278076173,0.004764175415039063,0.009383249282836913,kNN,ionosphere
6,,64,0.698005698005698,0.7777777777777778,0.7058823529411765,0.6666666666666666,0.6666666666666666,0.75,0.6944444444444444,0.7142857142857143,0.6470588235294118,0.7058823529411765,0.6470588235294118,0.0407705248970426,0.02725329399108887,0.005558204650878906,0.010916638374328613,kNN,ionosphere
7,,128,0.6410256410256411,0.6388888888888888,0.6470588235294118,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6285714285714286,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.005687127277413469,0.03114662170410156,0.00635223388671875,0.012444329261779786,kNN,ionosphere
