,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,360,1,0.9889196675900277,0.9910714285714286,1.0,0.972972972972973,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9906542056074766,0.9811320754716981,0.007960553798874729,0.008939099311828614,4.614433407783508,0.0023498296737670898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
1,,0.01,50,720,1,0.989843028624192,1.0,1.0,0.9819819819819819,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9722222222222222,0.9906542056074766,0.9811320754716981,0.008722931976402112,0.017878198623657228,14.559952211380004,0.004539608955383301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
2,,0.01,50,1440,1,0.987072945521699,0.9910714285714286,1.0,0.9819819819819819,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9629629629629629,0.9906542056074766,0.9716981132075472,0.011169662644309826,0.02681729793548584,34.01959252357483,0.006757664680480957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
3,,0.01,50,2880,1,0.9861495844875346,0.9910714285714286,1.0,0.972972972972973,0.9908256880733946,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9722222222222222,0.9906542056074766,0.9716981132075472,0.009475699820676246,0.035756397247314456,86.73501543998718,0.009049582481384277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
4,,0.01,250,360,1,0.9889196675900277,0.9910714285714286,1.0,0.972972972972973,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9814814814814815,1.0,0.9716981132075472,0.009946915763120855,0.044695496559143066,90.68120596408843,0.01125485897064209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
5,,0.01,250,720,1,0.989843028624192,1.0,1.0,0.972972972972973,1.0,1.0,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9906542056074766,0.9716981132075472,0.01048177579792798,0.05363459587097168,99.91903038024903,0.013401317596435546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
6,,0.01,250,1440,1,0.989843028624192,1.0,1.0,0.9819819819819819,1.0,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9906542056074766,0.9716981132075472,0.008794896041052862,0.06257369518280029,118.6910587310791,0.015616297721862793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
7,,0.01,250,2880,1,0.9879963065558633,1.0,1.0,0.9819819819819819,0.9908256880733946,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9722222222222222,0.9906542056074766,0.9716981132075472,0.009361917421568021,0.07151279449462891,170.00970895290374,0.017775630950927733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
8,,0.01,500,360,1,0.989843028624192,1.0,1.0,0.9819819819819819,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9906542056074766,0.9716981132075472,0.00879583787555661,0.08045189380645752,173.64933655261993,0.019947457313537597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
9,,0.01,500,720,1,0.9879963065558633,0.9910714285714286,1.0,0.972972972972973,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9906542056074766,0.9716981132075472,0.009281901827028566,0.08939099311828613,182.5781149625778,0.02208871841430664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,digits6
