,cmaes__c__n_neighbors,cmaes__c__weights,cmaes__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,1,uniform,50,full,,1,0.9872008903728436,1.0,0.9943181818181818,0.9836065573770492,0.9668508287292817,0.9888888888888889,0.9776536312849162,0.9776536312849162,1.0,0.9943820224719101,0.9887005649717514,0.010219107679989264,0.007025766372680664,1296.2890722513198,0.003482532501220703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
1,1,uniform,50,diagonal,,1,0.9749582637729549,0.9837837837837838,0.9886363636363636,0.9617486338797814,0.9668508287292817,0.9833333333333333,0.9720670391061452,0.9497206703910615,0.9888268156424581,0.9662921348314607,0.9887005649717514,0.01294958395182811,0.014051532745361328,1317.5592560052871,0.006826090812683106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
2,1,uniform,100,full,,1,0.9838619922092376,0.9783783783783784,0.9886363636363636,0.9890710382513661,0.9779005524861878,0.9944444444444445,0.9664804469273743,0.9720670391061452,0.994413407821229,0.9831460674157303,0.9943502824858758,0.009437196950179699,0.021077299118041994,3863.51359205246,0.009953474998474121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
3,1,uniform,100,diagonal,,1,0.9782971619365609,0.9783783783783784,0.9943181818181818,0.9726775956284153,0.9723756906077348,0.9777777777777777,0.9664804469273743,0.9608938547486033,0.994413407821229,0.9775280898876404,0.9887005649717514,0.01065188022948276,0.028103065490722657,3908.700821018219,0.013411664962768554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
4,1,uniform,250,full,,1,0.9877573734001113,0.9945945945945946,1.0,0.9890710382513661,0.9779005524861878,0.9944444444444445,0.9664804469273743,0.9888268156424581,1.0,0.9831460674157303,0.9830508474576272,0.009936686810711694,0.03512883186340332,10307.169764256478,0.01649765968322754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
5,1,uniform,250,diagonal,,1,0.9810795770728993,0.9837837837837838,1.0,0.9726775956284153,0.9668508287292817,0.9888888888888889,0.9664804469273743,0.9832402234636871,0.9832402234636871,0.9775280898876404,0.9887005649717514,0.009962226544028617,0.04215459823608399,10413.378497862815,0.019756674766540527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
6,1,distance,50,full,,1,0.9838619922092376,0.9837837837837838,1.0,0.9726775956284153,0.9834254143646409,0.9944444444444445,0.9776536312849162,0.9664804469273743,1.0,0.9775280898876404,0.9830508474576272,0.010675047823362923,0.04918036460876465,11670.256753087044,0.022742080688476562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
7,1,distance,50,diagonal,,1,0.9816360601001669,0.972972972972973,0.9886363636363636,0.9781420765027322,0.9834254143646409,0.9944444444444445,0.9664804469273743,0.9776536312849162,0.994413407821229,0.9831460674157303,0.9774011299435028,0.008558813237235978,0.056206130981445314,11689.103261566162,0.02580294609069824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
8,1,distance,100,full,,1,0.9838619922092376,0.9891891891891892,0.9943181818181818,0.9781420765027322,0.9779005524861878,0.9944444444444445,0.9776536312849162,0.9720670391061452,1.0,0.9662921348314607,0.9887005649717514,0.010431520910404527,0.06323189735412597,14168.626107048989,0.02883727550506592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
9,1,distance,100,diagonal,,1,0.9799666110183639,0.9783783783783784,0.9943181818181818,0.9726775956284153,0.9558011049723757,0.9833333333333333,0.9720670391061452,0.9832402234636871,0.9888268156424581,0.9775280898876404,0.9943502824858758,0.011051301344206831,0.07025766372680664,14205.68692164421,0.03289332389831543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
10,1,distance,250,full,,1,0.9849749582637729,0.9891891891891892,1.0,0.9781420765027322,0.9723756906077348,0.9888888888888889,0.9720670391061452,0.9832402234636871,0.994413407821229,0.9831460674157303,0.9887005649717514,0.008603349280011365,0.07728343009948731,20460.6510491848,0.035975193977355956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
11,1,distance,250,diagonal,,1,0.9833055091819699,0.9783783783783784,0.9943181818181818,0.9781420765027322,0.9723756906077348,0.9833333333333333,0.9776536312849162,0.9776536312849162,1.0,0.9775280898876404,0.9943502824858758,0.008885895498105376,0.08430919647216797,20564.280108737945,0.04004569053649902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
12,4,uniform,50,full,,1,0.9833055091819699,0.9783783783783784,1.0,0.9890710382513661,0.9668508287292817,0.9888888888888889,0.9776536312849162,0.9664804469273743,0.994413407821229,0.9775280898876404,0.9943502824858758,0.011099102228503271,0.09133496284484863,21828.23844368458,0.04307684898376465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
13,4,uniform,50,diagonal,,1,0.9799666110183639,0.9783783783783784,0.9886363636363636,0.9672131147540983,0.9668508287292817,0.9777777777777777,0.9776536312849162,0.9720670391061452,1.0,0.9831460674157303,0.9887005649717514,0.00986193070591324,0.0983607292175293,21850.757761383058,0.046628570556640624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
14,4,uniform,100,full,,1,0.986644407345576,0.9837837837837838,0.9943181818181818,0.9890710382513661,0.9779005524861878,0.9888888888888889,0.9832402234636871,0.9832402234636871,0.9888268156424581,0.9775280898876404,1.0,0.006662264205293451,0.10538649559020996,24386.725479125977,0.0496483564376831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
15,4,uniform,100,diagonal,,1,0.9782971619365609,0.9783783783783784,0.9715909090909091,0.9781420765027322,0.9723756906077348,0.9833333333333333,0.9664804469273743,0.9720670391061452,0.9888268156424581,0.9887640449438202,0.9830508474576272,0.007258836910477291,0.11241226196289063,24430.72773320675,0.05324704647064209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
16,4,uniform,250,full,,1,0.9838619922092376,0.9891891891891892,0.9943181818181818,0.9890710382513661,0.9668508287292817,0.9944444444444445,0.9720670391061452,0.9664804469273743,0.9888268156424581,0.9775280898876404,1.0,0.01154405799650988,0.1194380283355713,30799.865024828912,0.05636310577392578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
17,4,uniform,250,diagonal,,1,0.9844184752365053,0.9837837837837838,0.9943181818181818,0.9836065573770492,0.9834254143646409,0.9888888888888889,0.9720670391061452,0.9776536312849162,0.994413407821229,0.9719101123595506,0.9943502824858758,0.00820579854255798,0.12646379470825195,30916.083811855315,0.059613156318664554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
18,4,distance,50,full,,1,0.9844184752365053,0.972972972972973,1.0,0.9781420765027322,0.9779005524861878,0.9888888888888889,0.9720670391061452,0.9776536312849162,0.994413407821229,0.9943820224719101,0.9887005649717514,0.009441319709520635,0.13348956108093263,32182.55115406513,0.06272451877593994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
19,4,distance,50,diagonal,,1,0.9827490261547023,0.9837837837837838,0.9943181818181818,0.9672131147540983,0.9723756906077348,0.9944444444444445,0.9776536312849162,0.9720670391061452,0.9888268156424581,0.9775280898876404,1.0,0.01059471239603695,0.14051532745361328,32205.01714038849,0.06620070934295655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
20,4,distance,100,full,,1,0.9838619922092376,0.9783783783783784,1.0,0.9726775956284153,0.9779005524861878,0.9944444444444445,0.9720670391061452,0.9664804469273743,0.994413407821229,0.9831460674157303,1.0,0.011732704274524802,0.14754109382629393,34734.71519854069,0.06923849582672119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
21,4,distance,100,diagonal,,1,0.9821925431274346,0.9891891891891892,0.9886363636363636,0.9672131147540983,0.9668508287292817,0.9833333333333333,0.9832402234636871,0.9832402234636871,0.994413407821229,0.9775280898876404,0.9887005649717514,0.00875880927035471,0.15456686019897461,34779.718276023865,0.07326786518096924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
22,4,distance,250,full,,1,0.986644407345576,0.9837837837837838,1.0,0.9890710382513661,0.994475138121547,0.9833333333333333,0.9720670391061452,0.9720670391061452,0.9888268156424581,0.9887640449438202,0.9943502824858758,0.008708352637975808,0.16159262657165527,41139.515802454946,0.07635200023651123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
23,4,distance,250,diagonal,,1,0.9810795770728993,0.9837837837837838,0.9886363636363636,0.9781420765027322,0.9779005524861878,0.9777777777777777,0.9664804469273743,0.9832402234636871,0.994413407821229,0.9719101123595506,0.9887005649717514,0.00794860821808733,0.16861839294433595,41259.45172493458,0.07992348670959473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
24,8,uniform,50,full,,1,0.9855314412910406,0.9783783783783784,0.9886363636363636,0.9890710382513661,0.9834254143646409,0.9944444444444445,0.9720670391061452,0.9720670391061452,1.0,0.9887640449438202,0.9887005649717514,0.00865805597101626,0.1756441593170166,42526.83759880066,0.0829115629196167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits10
