,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,0.01,50,40,1,0.9527896995708155,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9,0.9714285714285714,0.9565217391304348,0.022953858855596317,0.0015969276428222656,0.1547718048095703,0.0016064643859863281,stand+ITML+kNN,breast-cancer-wisconsin
1,,0.01,50,80,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9,0.9857142857142858,0.9710144927536232,0.024976568624997898,0.0015969276428222656,0.114837646484375,0.0015377998352050781,stand+ITML+kNN,breast-cancer-wisconsin
2,,0.01,50,160,1,0.949928469241774,0.9154929577464789,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.018070965451731053,0.0015969276428222656,0.1850414276123047,0.0015263557434082031,stand+ITML+kNN,breast-cancer-wisconsin
3,,0.01,50,320,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.020515656428728782,0.0015969276428222656,0.4510080814361572,0.0015254020690917969,stand+ITML+kNN,breast-cancer-wisconsin
4,,0.01,250,40,1,0.9542203147353362,0.9295774647887324,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.02186785697131414,0.0015969276428222656,0.0892026424407959,0.0015301704406738281,stand+ITML+kNN,breast-cancer-wisconsin
5,,0.01,250,80,1,0.9599427753934192,0.9577464788732394,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.014014021726654929,0.0015969276428222656,0.12591171264648438,0.0015215873718261719,stand+ITML+kNN,breast-cancer-wisconsin
6,,0.01,250,160,1,0.9556509298998569,0.9154929577464789,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.020405776197606657,0.0015969276428222656,0.21802186965942383,0.001531362533569336,stand+ITML+kNN,breast-cancer-wisconsin
7,,0.01,250,320,1,0.9570815450643777,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.01902040932502638,0.0015969276428222656,0.41082239151000977,0.0015234947204589844,stand+ITML+kNN,breast-cancer-wisconsin
8,,0.01,500,40,1,0.9484978540772532,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9,0.9714285714285714,0.9420289855072463,0.022226631326119177,0.0015969276428222656,0.1476430892944336,0.0015494823455810547,stand+ITML+kNN,breast-cancer-wisconsin
9,,0.01,500,80,1,0.9542203147353362,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.016487725167700015,0.0015969276428222656,0.14771032333374023,0.0015437602996826172,stand+ITML+kNN,breast-cancer-wisconsin
