,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,50,40,0.7980769230769231,0.7727272727272727,0.85,0.8095238095238095,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.85,0.9,0.07404728687393146,0.006185603141784668,5.303240871429443,0.0007176876068115234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
1,,1,50,80,0.7355769230769231,0.6363636363636364,0.65,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.6190476190476191,0.9047619047619048,0.5714285714285714,0.8,0.95,0.125060949140734,0.012371206283569336,10.452545309066773,0.001370406150817871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
2,,1,50,160,0.6490384615384616,0.5909090909090909,0.65,0.6190476190476191,0.7142857142857143,0.7142857142857143,0.47619047619047616,0.5238095238095238,0.7142857142857143,0.7,0.8,0.0937980488489988,0.018556809425354003,17.154399394989014,0.00201871395111084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
3,,1,50,320,0.6971153846153846,0.5909090909090909,0.65,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.75,0.75,0.07296183635753237,0.02474241256713867,25.804383444786072,0.0028371334075927733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
4,,1,250,40,0.6923076923076923,0.6818181818181818,0.45,0.8571428571428571,0.6190476190476191,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.8095238095238095,0.7,0.9,0.13998866334575938,0.03092801570892334,46.91948773860931,0.0037190914154052734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
5,,1,250,80,0.7355769230769231,0.9090909090909091,0.7,0.8095238095238095,0.6190476190476191,0.6190476190476191,0.8095238095238095,0.6190476190476191,0.6190476190476191,0.7,0.95,0.11994506474475616,0.037113618850708005,64.315558385849,0.004601168632507324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
6,,1,250,160,0.6586538461538461,0.5909090909090909,0.6,0.5714285714285714,0.5714285714285714,0.8095238095238095,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.6,0.55,0.09887645135254458,0.04329922199249268,91.01318662166595,0.005483365058898926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
7,,1,250,320,0.6442307692307693,0.5909090909090909,0.55,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.7,0.7,0.06274103276131715,0.04948482513427734,112.41178977489471,0.006375432014465332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
8,,1,500,40,0.7644230769230769,0.8636363636363636,0.7,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.65,0.8,0.05910970080026619,0.055670428276062014,150.70542087554932,0.007264924049377441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
9,,1,500,80,0.75,0.6818181818181818,0.7,0.8571428571428571,0.6190476190476191,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.6190476190476191,0.8,0.8,0.1001486498466939,0.06185603141784668,185.84249885082244,0.0081496000289917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
10,,1,500,160,0.6586538461538461,0.6363636363636364,0.6,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.7619047619047619,0.7619047619047619,0.6190476190476191,0.5,0.7,0.0764396751127032,0.06804163455963134,204.72023561000825,0.009039521217346191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
11,,1,500,320,0.6298076923076923,0.6363636363636364,0.65,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.4,0.8,0.10396309393341474,0.07422723770141601,229.10071604251863,0.009922218322753907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
12,,1,1000,40,0.7211538461538461,0.7272727272727273,0.55,0.7619047619047619,0.7619047619047619,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.6666666666666666,0.7,0.75,0.09813151975158749,0.08041284084320069,305.35810594558717,0.010812044143676758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LSML+kNN,sonar
