,cmaes__c__n_neighbors,cmaes__c__weights,cmaes__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,1,uniform,50,full,,1,0.997229916897507,1.0,1.0,0.9819819819819819,0.9908256880733946,1.0,1.0,1.0,1.0,1.0,1.0,0.005786835852541105,0.006465244293212891,1281.9346475362777,0.004732775688171387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
1,1,uniform,50,diagonal,,1,0.9916897506925207,1.0,0.9811320754716981,0.990990990990991,1.0,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9907407407407407,1.0,0.9811320754716981,0.006589038843089098,0.012930488586425782,1290.5891776800156,0.009727716445922852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
2,1,uniform,100,full,,1,0.9953831948291783,1.0,1.0,0.9819819819819819,0.9908256880733946,1.0,0.9907407407407407,1.0,0.9907407407407407,1.0,1.0,0.006093739163786077,0.019395732879638673,3772.2958935022352,0.01431741714477539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
3,1,uniform,100,diagonal,,1,0.9926131117266851,0.9910714285714286,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9906542056074766,0.9905660377358491,0.005455528399889925,0.025860977172851563,3789.391853570938,0.01939244270324707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
4,1,uniform,250,full,,1,0.997229916897507,1.0,1.0,0.990990990990991,0.9908256880733946,1.0,1.0,1.0,0.9907407407407407,1.0,1.0,0.004192309672555595,0.03232622146606445,10027.543640828133,0.02401602268218994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
5,1,uniform,250,diagonal,,1,0.9907663896583564,0.9910714285714286,1.0,0.972972972972973,0.981651376146789,1.0,0.9814814814814815,0.9907407407407407,1.0,0.9906542056074766,1.0,0.009093737942277295,0.038791465759277347,10070.998654437066,0.029076051712036134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
6,1,distance,50,full,,1,0.997229916897507,1.0,1.0,0.9819819819819819,0.9908256880733946,1.0,1.0,1.0,1.0,1.0,1.0,0.005786835852541105,0.04525671005249023,11302.9406532526,0.033682060241699216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
7,1,distance,50,diagonal,,1,0.9889196675900277,1.0,1.0,0.9819819819819819,0.9908256880733946,0.9814814814814815,0.9907407407407407,0.9814814814814815,0.9907407407407407,0.9906542056074766,0.9811320754716981,0.006915565603699622,0.051721954345703126,11311.469780230522,0.038655853271484374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
8,1,distance,100,full,,1,0.9963065558633426,1.0,1.0,0.990990990990991,1.0,1.0,0.9907407407407407,1.0,0.9907407407407407,1.0,0.9905660377358491,0.004527852455901716,0.05818719863891601,13758.000998687745,0.041791677474975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
9,1,distance,100,diagonal,,1,0.9879963065558633,1.0,1.0,0.9819819819819819,0.9908256880733946,0.9814814814814815,0.9814814814814815,0.9722222222222222,0.9814814814814815,0.9906542056074766,1.0,0.009271762139317265,0.0646524429321289,13775.457729268073,0.043932104110717775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
10,1,distance,250,full,,1,0.9963065558633426,1.0,1.0,1.0,0.9908256880733946,1.0,0.9907407407407407,0.9814814814814815,1.0,1.0,1.0,0.006134262108236553,0.0711176872253418,20026.37861521244,0.04595386981964111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,digits6
