,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
24,,2,500,40,0.7083333333333334,0.7272727272727273,0.6578947368421053,0.6883116883116883,0.6753246753246753,0.7402597402597403,0.7402597402597403,0.7662337662337663,0.7402597402597403,0.7142857142857143,0.631578947368421,0.04090223793409979,0.1281970739364624,65.42608592510223,0.03155238628387451,LSML+kNN,pima-indians-diabetes
25,,2,500,80,0.7005208333333334,0.7012987012987013,0.6578947368421053,0.6623376623376623,0.6883116883116883,0.7532467532467533,0.7012987012987013,0.7272727272727273,0.7142857142857143,0.7532467532467533,0.6447368421052632,0.036058401798251344,0.1333249568939209,68.34297182559968,0.032269620895385744,LSML+kNN,pima-indians-diabetes
26,,2,500,160,0.6979166666666666,0.7142857142857143,0.6578947368421053,0.6883116883116883,0.6753246753246753,0.6883116883116883,0.7402597402597403,0.7142857142857143,0.7402597402597403,0.7272727272727273,0.631578947368421,0.0341770505738168,0.1384528398513794,71.89376578330993,0.03299140930175781,LSML+kNN,pima-indians-diabetes
27,,2,500,320,0.7005208333333334,0.7142857142857143,0.6578947368421053,0.6753246753246753,0.6623376623376623,0.7142857142857143,0.7142857142857143,0.7532467532467533,0.7532467532467533,0.7402597402597403,0.618421052631579,0.0428456981113601,0.14358072280883788,77.23080842494964,0.03371429443359375,LSML+kNN,pima-indians-diabetes
28,,2,1000,40,0.7044270833333334,0.7402597402597403,0.7105263157894737,0.6753246753246753,0.6883116883116883,0.7272727272727273,0.7142857142857143,0.7142857142857143,0.6623376623376623,0.7532467532467533,0.6578947368421053,0.03076403083099132,0.14870860576629638,81.39752650260925,0.03443391323089599,LSML+kNN,pima-indians-diabetes
29,,2,1000,80,0.7122395833333334,0.7662337662337663,0.6447368421052632,0.6753246753246753,0.7012987012987013,0.7272727272727273,0.7402597402597403,0.7402597402597403,0.6883116883116883,0.7662337662337663,0.6710526315789473,0.0399183425155764,0.15383648872375488,86.49745328426361,0.03514695167541504,LSML+kNN,pima-indians-diabetes
30,,2,1000,160,0.6940104166666666,0.7012987012987013,0.6578947368421053,0.6753246753246753,0.6493506493506493,0.7142857142857143,0.7532467532467533,0.7402597402597403,0.6883116883116883,0.7272727272727273,0.631578947368421,0.038466252402922466,0.15896437168121338,93.07350749969483,0.03586332798004151,LSML+kNN,pima-indians-diabetes
31,,2,1000,320,0.7018229166666666,0.7272727272727273,0.6842105263157895,0.6623376623376623,0.6753246753246753,0.7402597402597403,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7532467532467533,0.631578947368421,0.03569451028378422,0.16409225463867189,102.52517881393433,0.03657705783843994,LSML+kNN,pima-indians-diabetes
32,,4,50,40,0.7265625,0.7532467532467533,0.7105263157894737,0.6883116883116883,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7402597402597403,0.6578947368421053,0.031320233426599675,0.16922013759613036,103.10456709861755,0.03729405403137207,LSML+kNN,pima-indians-diabetes
33,,4,50,80,0.7265625,0.7662337662337663,0.7105263157894737,0.6883116883116883,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7272727272727273,0.6578947368421053,0.032379345645436215,0.17434802055358886,103.94680411815644,0.038010454177856444,LSML+kNN,pima-indians-diabetes
34,,4,50,160,0.7265625,0.7662337662337663,0.7105263157894737,0.7012987012987013,0.7272727272727273,0.7532467532467533,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7272727272727273,0.6578947368421053,0.029660740349859528,0.17947590351104736,104.90025818347931,0.03872671127319336,LSML+kNN,pima-indians-diabetes
35,,4,50,320,0.7265625,0.7662337662337663,0.7105263157894737,0.6883116883116883,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7272727272727273,0.6578947368421053,0.032379345645436215,0.18460378646850586,106.0021232843399,0.03943777084350586,LSML+kNN,pima-indians-diabetes
36,,4,250,40,0.7239583333333334,0.7792207792207793,0.7105263157894737,0.6883116883116883,0.7142857142857143,0.7402597402597403,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7272727272727273,0.6578947368421053,0.03220892076188566,0.18973166942596437,107.43919599056244,0.040156316757202146,LSML+kNN,pima-indians-diabetes
37,,4,250,80,0.7252604166666666,0.7662337662337663,0.7105263157894737,0.6753246753246753,0.7142857142857143,0.7662337662337663,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.7532467532467533,0.6447368421052632,0.038913736709704785,0.19485955238342284,109.16524538993835,0.04086897373199463,LSML+kNN,pima-indians-diabetes
38,,4,250,160,0.7252604166666666,0.7662337662337663,0.7105263157894737,0.6883116883116883,0.7142857142857143,0.7532467532467533,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7402597402597403,0.6578947368421053,0.031527863449682475,0.19998743534088134,111.34692573547363,0.0415855884552002,LSML+kNN,pima-indians-diabetes
39,,4,250,320,0.7200520833333334,0.7662337662337663,0.7105263157894737,0.6363636363636364,0.7012987012987013,0.7662337662337663,0.7272727272727273,0.7402597402597403,0.7402597402597403,0.7532467532467533,0.6578947368421053,0.04188777038094413,0.20511531829833984,114.22209434509277,0.042301177978515625,LSML+kNN,pima-indians-diabetes
40,,4,500,40,0.71875,0.7792207792207793,0.7105263157894737,0.6883116883116883,0.7012987012987013,0.7272727272727273,0.7402597402597403,0.7402597402597403,0.7012987012987013,0.7272727272727273,0.6710526315789473,0.02933518095375355,0.21024320125579835,116.6886753320694,0.043017911911010745,LSML+kNN,pima-indians-diabetes
41,,4,500,80,0.7278645833333334,0.7662337662337663,0.7105263157894737,0.6883116883116883,0.7142857142857143,0.7532467532467533,0.7402597402597403,0.7532467532467533,0.7272727272727273,0.7402597402597403,0.6842105263157895,0.026501660477646308,0.21537108421325685,119.60556123256683,0.0437354564666748,LSML+kNN,pima-indians-diabetes
42,,4,500,160,0.7239583333333334,0.7662337662337663,0.6973684210526315,0.6883116883116883,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7662337662337663,0.7402597402597403,0.7662337662337663,0.6447368421052632,0.03741184985469787,0.22049896717071532,123.1563551902771,0.04445018768310547,LSML+kNN,pima-indians-diabetes
43,,4,500,320,0.7239583333333334,0.7792207792207793,0.7105263157894737,0.6883116883116883,0.7402597402597403,0.7792207792207793,0.7012987012987013,0.7532467532467533,0.7142857142857143,0.7272727272727273,0.6447368421052632,0.03946698522544818,0.22562685012817382,128.4933978319168,0.04517097473144531,LSML+kNN,pima-indians-diabetes
44,,4,1000,40,0.7200520833333334,0.7402597402597403,0.7105263157894737,0.7012987012987013,0.7402597402597403,0.7272727272727273,0.7142857142857143,0.7402597402597403,0.7272727272727273,0.7532467532467533,0.6447368421052632,0.029290193681300047,0.23075473308563232,132.6601159095764,0.04588584899902344,LSML+kNN,pima-indians-diabetes
45,,4,1000,80,0.7096354166666666,0.7922077922077922,0.7236842105263158,0.6623376623376623,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7012987012987013,0.7272727272727273,0.618421052631579,0.043204692155176624,0.23588261604309083,137.76004269123078,0.046601176261901855,LSML+kNN,pima-indians-diabetes
46,,4,1000,160,0.73046875,0.7792207792207793,0.7105263157894737,0.6623376623376623,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7662337662337663,0.7272727272727273,0.7792207792207793,0.6578947368421053,0.041199728091537144,0.24101049900054933,144.336096906662,0.04731931686401367,LSML+kNN,pima-indians-diabetes
