,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,40,1,0.8605769230769231,0.9545454545454546,0.75,0.7619047619047619,0.8095238095238095,1.0,0.6190476190476191,0.9523809523809523,0.9047619047619048,0.85,1.0,0.11878754748606507,0.005549216270446777,0.6239733457565307,0.000690293312072754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
1,,0.01,50,80,1,0.8605769230769231,0.9545454545454546,0.65,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.9523809523809523,0.8571428571428571,0.85,1.0,0.10443578268741995,0.011098432540893554,1.0932909965515136,0.001300501823425293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
2,,0.01,50,160,1,0.8557692307692307,0.9545454545454546,0.75,0.8571428571428571,0.7619047619047619,1.0,0.6666666666666666,0.9047619047619048,0.8095238095238095,0.85,1.0,0.10568458833146228,0.016647648811340333,2.411518120765686,0.0019090652465820312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
3,,0.01,50,320,1,0.8557692307692307,0.9090909090909091,0.75,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.7142857142857143,0.8571428571428571,0.8095238095238095,0.85,1.0,0.08146271760474838,0.022196865081787108,5.4511606931686405,0.0025308609008789064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
4,,0.01,250,40,1,0.8605769230769231,0.9545454545454546,0.85,0.8571428571428571,0.7619047619047619,0.9523809523809523,0.6190476190476191,0.9523809523809523,0.8571428571428571,0.85,0.95,0.10099619286850506,0.027746081352233887,5.82309992313385,0.003146648406982422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
5,,0.01,250,80,1,0.8557692307692307,0.9545454545454546,0.75,0.7619047619047619,0.8095238095238095,0.9523809523809523,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.85,1.0,0.09191378446901478,0.033295297622680665,6.459932208061218,0.003758549690246582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
6,,0.01,250,160,1,0.8605769230769231,0.9545454545454546,0.7,0.8571428571428571,0.8095238095238095,1.0,0.7619047619047619,0.8571428571428571,0.8095238095238095,0.85,1.0,0.09411351240267682,0.038844513893127444,7.862165760993958,0.004371333122253418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
7,,0.01,250,320,1,0.8461538461538461,0.8636363636363636,0.7,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.8,1.0,0.09008677771029953,0.044393730163574216,10.740011048316955,0.004983711242675781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
8,,0.01,500,40,1,0.8653846153846154,0.9545454545454546,0.7,0.8095238095238095,0.7619047619047619,1.0,0.7142857142857143,0.9523809523809523,0.9047619047619048,0.85,1.0,0.10842286909829289,0.049942946434020995,11.197730803489685,0.00558924674987793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
9,,0.01,500,80,1,0.8557692307692307,0.9090909090909091,0.8,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.6666666666666666,0.9047619047619048,0.7619047619047619,0.85,1.0,0.09115767137742616,0.05549216270446777,11.744052362442016,0.006265068054199218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
10,,0.01,500,160,1,0.8413461538461539,0.9090909090909091,0.7,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.6666666666666666,0.9047619047619048,0.8095238095238095,0.85,1.0,0.10210287092900133,0.06104137897491455,13.351368379592895,0.006881141662597656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
11,,0.01,500,320,1,0.8605769230769231,0.8636363636363636,0.75,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.9047619047619048,0.8095238095238095,0.85,1.0,0.07384695195546376,0.06659059524536133,16.196959376335144,0.007496356964111328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
12,,0.01,1000,40,1,0.8605769230769231,0.9545454545454546,0.75,0.8095238095238095,0.8095238095238095,1.0,0.6190476190476191,0.9047619047619048,0.9047619047619048,0.85,1.0,0.11291561991180445,0.0721398115158081,16.48676176071167,0.008113455772399903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
13,,0.01,1000,80,1,0.8605769230769231,0.9090909090909091,0.8,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.85,1.0,0.08192370768769608,0.07768902778625489,16.998442149162294,0.00872197151184082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
14,,0.01,1000,160,1,0.8605769230769231,0.9545454545454546,0.75,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.85,1.0,0.09063547775444691,0.08323824405670166,18.48829107284546,0.009324431419372559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
15,,0.01,1000,320,1,0.8557692307692307,0.8636363636363636,0.75,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.9047619047619048,0.8095238095238095,0.8,1.0,0.07605830539530892,0.08878746032714843,21.078303170204162,0.01023240089416504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
16,,0.1,50,40,1,0.8365384615384616,0.8181818181818182,0.75,0.8095238095238095,0.7619047619047619,0.9523809523809523,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.9,0.95,0.0885318853132333,0.09433667659759522,21.515040040016174,0.010840153694152832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
17,,0.1,50,80,1,0.8317307692307693,0.8636363636363636,0.65,0.7619047619047619,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.75,1.0,0.09037395578558571,0.09988589286804199,22.183774638175965,0.011492776870727538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
18,,0.1,50,160,1,0.8365384615384616,0.8636363636363636,0.75,0.7619047619047619,0.8571428571428571,0.9523809523809523,0.7142857142857143,0.8571428571428571,0.8095238095238095,0.8,1.0,0.08473026318660909,0.10543510913848878,24.18405885696411,0.0120880126953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
19,,0.1,50,320,1,0.875,0.8636363636363636,0.7,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.8571428571428571,0.9523809523809523,0.9047619047619048,0.8,1.0,0.08112905230173512,0.11098432540893555,30.15019655227661,0.012797784805297852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
20,,0.1,250,40,1,0.8461538461538461,0.9090909090909091,0.7,0.8095238095238095,0.8571428571428571,1.0,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.8,0.95,0.08480719741563507,0.11653354167938232,30.655421471595766,0.013403201103210449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
21,,0.1,250,80,1,0.8461538461538461,0.9545454545454546,0.6,0.8571428571428571,0.7619047619047619,0.9523809523809523,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.9,0.9,0.09910176410353337,0.1220827579498291,31.36087031364441,0.014001107215881348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
22,,0.1,250,160,1,0.8605769230769231,0.8636363636363636,0.85,0.8095238095238095,0.8095238095238095,0.9523809523809523,0.7619047619047619,0.9047619047619048,0.9047619047619048,0.8,0.95,0.06250509621096184,0.1276319742202759,33.23425636291504,0.014603590965270996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
23,,0.1,250,320,1,0.8653846153846154,0.8636363636363636,0.7,0.9047619047619048,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.85,1.0,0.07625995761889513,0.13318119049072266,38.731767129898074,0.015217757225036621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
24,,0.1,500,40,1,0.8413461538461539,0.8181818181818182,0.75,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.9047619047619048,0.8571428571428571,0.8,0.9,0.06180845367693885,0.13873040676116943,39.159889054298404,0.01583116054534912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
25,,0.1,500,80,1,0.8413461538461539,0.8636363636363636,0.7,0.9047619047619048,0.8571428571428571,1.0,0.6666666666666666,0.8571428571428571,0.9047619047619048,0.75,0.9,0.09822290697137957,0.1442796230316162,39.81543095111847,0.016440510749816895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
26,,0.1,500,160,1,0.8365384615384616,0.8636363636363636,0.75,0.7142857142857143,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.75,1.0,0.0881138497841899,0.14982883930206298,41.65301892757416,0.017046546936035155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
27,,0.1,500,320,1,0.8509615384615384,0.8636363636363636,0.7,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.8,1.0,0.08131939858896253,0.15537805557250978,47.334619069099425,0.017716145515441893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
28,,0.1,1000,40,1,0.8798076923076923,0.9090909090909091,0.7,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.95,0.9,0.06824455644421419,0.16092727184295655,47.796954488754274,0.018324923515319825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
29,,0.1,1000,80,1,0.8413461538461539,0.9545454545454546,0.65,0.8095238095238095,0.8095238095238095,1.0,0.7142857142857143,0.8571428571428571,0.8095238095238095,0.9,0.9,0.10045045982115708,0.16647648811340332,48.45366771221161,0.019301533699035645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
30,,0.1,1000,160,1,0.8557692307692307,0.8636363636363636,0.7,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.85,1.0,0.0766670486007387,0.1720257043838501,50.40277800559998,0.020075345039367677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
31,,0.1,1000,320,1,0.8509615384615384,0.8181818181818182,0.7,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.8571428571428571,0.9047619047619048,0.85,1.0,0.08305544547985025,0.17757492065429686,55.98150794506073,0.020949792861938477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
32,,1.0,50,40,1,0.8605769230769231,0.8636363636363636,0.8,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.85,0.95,0.040488434844983476,0.18312413692474366,56.494666528701785,0.021660995483398438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,sonar
