,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,40,1,0.8518518518518519,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.9444444444444444,0.8611111111111112,0.9166666666666666,0.8,0.7647058823529411,0.7941176470588235,0.8823529411764706,0.053869414270437135,0.003986263275146484,0.3887298583984375,0.0008283853530883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
1,,0.01,50,80,1,0.8547008547008547,0.8333333333333334,0.9117647058823529,0.8055555555555556,0.9166666666666666,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.8235294117647058,0.7941176470588235,0.8823529411764706,0.05513895478916626,0.007972526550292968,0.7100869417190552,0.001562023162841797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
2,,0.01,50,160,1,0.8490028490028491,0.8055555555555556,0.9117647058823529,0.8333333333333334,0.9166666666666666,0.8611111111111112,0.9166666666666666,0.8,0.7647058823529411,0.7941176470588235,0.8823529411764706,0.05385731961543149,0.011958789825439454,1.1694885969161988,0.0022797584533691406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
3,,0.01,50,320,1,0.8404558404558404,0.8333333333333334,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8055555555555556,0.8888888888888888,0.8285714285714286,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.04105456843919688,0.015945053100585936,2.006527304649353,0.0029944658279418947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
4,,0.01,250,40,1,0.8547008547008547,0.8611111111111112,0.8823529411764706,0.8055555555555556,0.9166666666666666,0.8888888888888888,0.9166666666666666,0.7714285714285715,0.7941176470588235,0.8235294117647058,0.8823529411764706,0.04940480552404877,0.019931316375732422,2.125282883644104,0.0037023544311523436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
5,,0.01,250,80,1,0.8433048433048433,0.8333333333333334,0.8823529411764706,0.8611111111111112,0.8611111111111112,0.8888888888888888,0.9444444444444444,0.7714285714285715,0.7058823529411765,0.7941176470588235,0.8823529411764706,0.06523363301727877,0.023917579650878908,2.3201484441757203,0.004412031173706055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
6,,0.01,250,160,1,0.8404558404558404,0.8333333333333334,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,0.7647058823529411,0.7941176470588235,0.8529411764705882,0.04442619050363918,0.02790384292602539,2.7024160623550415,0.005121827125549316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
7,,0.01,250,320,1,0.8376068376068376,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.8,0.7647058823529411,0.7941176470588235,0.8529411764705882,0.040212229073766065,0.03189010620117187,3.5103945255279543,0.0058461189270019535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
8,,0.01,500,40,1,0.8547008547008547,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.9166666666666666,0.8888888888888888,0.9166666666666666,0.7428571428571429,0.7941176470588235,0.8529411764705882,0.8823529411764706,0.05241371674104455,0.03587636947631836,3.607543635368347,0.006557035446166992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
9,,0.01,500,80,1,0.8404558404558404,0.8333333333333334,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8611111111111112,0.9166666666666666,0.7428571428571429,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.053767112180461145,0.039862632751464844,3.8311002969741823,0.007273626327514648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
10,,0.01,500,160,1,0.8404558404558404,0.8333333333333334,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.8,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.04145204239276194,0.04384889602661133,4.332265567779541,0.008004522323608399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
11,,0.01,500,320,1,0.8376068376068376,0.8333333333333334,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8055555555555556,0.9166666666666666,0.8285714285714286,0.7352941176470589,0.8235294117647058,0.8529411764705882,0.04892551126146273,0.047835159301757815,5.086597013473511,0.008728361129760743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
12,,0.01,1000,40,1,0.8433048433048433,0.8611111111111112,0.8529411764705882,0.8055555555555556,0.8888888888888888,0.8611111111111112,0.9166666666666666,0.7714285714285715,0.7352941176470589,0.8529411764705882,0.8823529411764706,0.052971427668208684,0.051821422576904294,5.246000051498413,0.009437847137451171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
13,,0.01,1000,80,1,0.8433048433048433,0.8055555555555556,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8333333333333334,0.9166666666666666,0.8,0.7647058823529411,0.8529411764705882,0.8823529411764706,0.046480894309593006,0.05580768585205078,5.467761588096619,0.010155367851257324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
14,,0.01,1000,160,1,0.8490028490028491,0.8333333333333334,0.9117647058823529,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,0.7647058823529411,0.7941176470588235,0.8823529411764706,0.047784170240169045,0.059793949127197266,5.887496995925903,0.010869526863098144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
15,,0.01,1000,320,1,0.8347578347578347,0.8055555555555556,0.8823529411764706,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8611111111111112,0.8571428571428571,0.7352941176470589,0.7941176470588235,0.8529411764705882,0.04372864131811543,0.06378021240234374,6.60831344127655,0.01157829761505127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
16,,0.1,50,40,1,0.8660968660968661,0.8888888888888888,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8857142857142857,0.8235294117647058,0.8823529411764706,0.8529411764705882,0.025697655676735088,0.06776647567749024,6.79091112613678,0.01229405403137207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,ionosphere
