,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,0.9470672389127325,0.9295774647887324,0.9710144927536232,0.9142857142857143,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.017937061481063204,0.000978231430053711,0.0004191398620605469,0.0005276203155517578,Cov+kNN,breast-cancer-wisconsin
1,,2,0.9213161659513591,0.9154929577464789,0.927536231884058,0.9,0.9285714285714286,0.8857142857142857,0.9428571428571428,0.9,0.9142857142857143,0.9857142857142858,0.9130434782608695,0.02651506248340937,0.000978231430053711,0.0004191398620605469,0.0005438327789306641,Cov+kNN,breast-cancer-wisconsin
2,,4,0.9356223175965666,0.9154929577464789,0.9710144927536232,0.9714285714285714,0.9142857142857143,0.9,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.927536231884058,0.023984356721008012,0.000978231430053711,0.0004191398620605469,0.0004839897155761719,Cov+kNN,breast-cancer-wisconsin
3,,8,0.9356223175965666,0.9014084507042254,0.9855072463768116,0.9714285714285714,0.9142857142857143,0.9,0.9428571428571428,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9130434782608695,0.02791530685984622,0.000978231430053711,0.0004191398620605469,0.0005118846893310547,Cov+kNN,breast-cancer-wisconsin
4,,16,0.927038626609442,0.8732394366197183,0.9420289855072463,0.9571428571428572,0.8857142857142857,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.9,0.9714285714285714,0.927536231884058,0.032511824268735966,0.000978231430053711,0.0004191398620605469,0.0004992485046386719,Cov+kNN,breast-cancer-wisconsin
5,,32,0.8927038626609443,0.8450704225352113,0.8840579710144928,0.9571428571428572,0.8428571428571429,0.9,0.8857142857142857,0.8857142857142857,0.8714285714285714,0.9571428571428572,0.8985507246376812,0.03710914218405042,0.000978231430053711,0.0004191398620605469,0.0005424022674560547,Cov+kNN,breast-cancer-wisconsin
6,,64,0.7825464949928469,0.7887323943661971,0.7971014492753623,0.7714285714285715,0.7142857142857143,0.7714285714285715,0.7714285714285715,0.7571428571428571,0.8,0.8714285714285714,0.782608695652174,0.03759051274440641,0.000978231430053711,0.0004191398620605469,0.0005788803100585938,Cov+kNN,breast-cancer-wisconsin
7,,128,0.6580829756795422,0.647887323943662,0.6666666666666666,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6714285714285714,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6521739130434783,0.006292476214506597,0.000978231430053711,0.0004191398620605469,0.0005137920379638672,Cov+kNN,breast-cancer-wisconsin
