,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,1,weighted,0.6953125,0.7402597402597403,0.6842105263157895,0.7012987012987013,0.7012987012987013,0.7272727272727273,0.6233766233766234,0.6753246753246753,0.7662337662337663,0.7402597402597403,0.5921052631578947,0.051490300843995786,0.006456446647644043,0.34449138641357424,0.0008409976959228516,stand+LFDA+kNN,pima-indians-diabetes
1,,1,1,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.012912893295288086,0.43300776481628417,0.0016268253326416015,stand+LFDA+kNN,pima-indians-diabetes
2,,1,2,weighted,0.6979166666666666,0.7402597402597403,0.7105263157894737,0.7142857142857143,0.6883116883116883,0.7012987012987013,0.6233766233766234,0.6623376623376623,0.7662337662337663,0.7402597402597403,0.631578947368421,0.0447285909802707,0.019369339942932128,0.4928769111633301,0.002395963668823242,stand+LFDA+kNN,pima-indians-diabetes
3,,1,2,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.02582578659057617,0.5584121704101562,0.0031574726104736327,stand+LFDA+kNN,pima-indians-diabetes
4,,1,3,weighted,0.6822916666666666,0.7142857142857143,0.6842105263157895,0.7142857142857143,0.6753246753246753,0.6883116883116883,0.5974025974025974,0.6753246753246753,0.7532467532467533,0.7012987012987013,0.618421052631579,0.04343463496750383,0.032282233238220215,0.6787662267684936,0.003915166854858399,stand+LFDA+kNN,pima-indians-diabetes
5,,1,3,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.038738679885864255,0.7726723909378052,0.004685640335083008,stand+LFDA+kNN,pima-indians-diabetes
6,,1,4,weighted,0.6888020833333334,0.7272727272727273,0.6973684210526315,0.7012987012987013,0.6883116883116883,0.7012987012987013,0.6233766233766234,0.6753246753246753,0.7532467532467533,0.7402597402597403,0.5789473684210527,0.05019658018349066,0.0451951265335083,0.8687098503112793,0.005448055267333984,stand+LFDA+kNN,pima-indians-diabetes
7,,1,4,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.05165157318115234,0.9561059236526489,0.006208634376525879,stand+LFDA+kNN,pima-indians-diabetes
8,,1,5,weighted,0.6796875,0.7142857142857143,0.6842105263157895,0.7142857142857143,0.6883116883116883,0.6883116883116883,0.6103896103896104,0.6883116883116883,0.7532467532467533,0.7012987012987013,0.5526315789473685,0.054277821996040795,0.05810801982879639,1.0706791639328004,0.006973767280578613,stand+LFDA+kNN,pima-indians-diabetes
9,,1,5,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.06456446647644043,1.1662525415420533,0.007777905464172364,stand+LFDA+kNN,pima-indians-diabetes
10,,1,6,weighted,0.6888020833333334,0.7272727272727273,0.6842105263157895,0.7142857142857143,0.7012987012987013,0.7012987012987013,0.5974025974025974,0.6753246753246753,0.7532467532467533,0.7012987012987013,0.631578947368421,0.04310687827625846,0.07102091312408447,1.2542210578918458,0.008611154556274415,stand+LFDA+kNN,pima-indians-diabetes
11,,1,6,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.07747735977172851,1.3810855388641357,0.009437227249145507,stand+LFDA+kNN,pima-indians-diabetes
12,,1,7,weighted,0.68359375,0.7142857142857143,0.6842105263157895,0.7142857142857143,0.6883116883116883,0.7012987012987013,0.6103896103896104,0.6753246753246753,0.7402597402597403,0.7402597402597403,0.5657894736842105,0.05286492830862147,0.08393380641937256,1.524778389930725,0.010266947746276855,stand+LFDA+kNN,pima-indians-diabetes
13,,1,7,orthonormalized,0.7005208333333334,0.7662337662337663,0.6578947368421053,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6447368421052632,0.04702112157741767,0.0903902530670166,1.6195391178131104,0.011095786094665527,stand+LFDA+kNN,pima-indians-diabetes
14,,2,1,weighted,0.7044270833333334,0.7532467532467533,0.6842105263157895,0.6753246753246753,0.7402597402597403,0.7012987012987013,0.6883116883116883,0.7272727272727273,0.7012987012987013,0.7532467532467533,0.618421052631579,0.03937563832629162,0.09684669971466064,1.9640305042266846,0.011921977996826172,stand+LFDA+kNN,pima-indians-diabetes
15,,2,1,orthonormalized,0.7096354166666666,0.8051948051948052,0.7105263157894737,0.7012987012987013,0.7272727272727273,0.6753246753246753,0.6883116883116883,0.7272727272727273,0.6753246753246753,0.7142857142857143,0.6710526315789473,0.03760775007423423,0.10330314636230468,2.0525468826293944,0.012755370140075684,stand+LFDA+kNN,pima-indians-diabetes
