,error,knn__n_neighbors,lmnn__k,lmnn__learn_rate,lmnn__max_iter,lmnn__regularization,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,1e-07,50,0.1,0.8746438746438746,0.8611111111111112,0.8823529411764706,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.0538016386504549,0.004698109626770019,1.606696891784668,0.0008761405944824219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
1,,1,1,1e-07,50,0.5,0.8746438746438746,0.8611111111111112,0.8823529411764706,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.0538016386504549,0.009396219253540039,2.8518771648406984,0.0016373395919799805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
2,,1,1,1e-07,50,0.9,0.8717948717948718,0.8611111111111112,0.8529411764705882,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.05407885355250435,0.014094328880310059,4.044134712219238,0.0024057865142822266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
3,,1,1,1e-07,250,0.1,0.886039886039886,0.8888888888888888,0.9117647058823529,0.8888888888888888,0.9722222222222222,0.8611111111111112,0.9444444444444444,0.8,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.0535383091714164,0.018792438507080077,9.59712610244751,0.00317075252532959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
4,,1,1,1e-07,250,0.5,0.8774928774928775,0.8611111111111112,0.8823529411764706,0.8888888888888888,0.9722222222222222,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.057916304633761406,0.023490548133850098,15.410418462753295,0.003939008712768555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
5,,1,1,1e-07,250,0.9,0.8746438746438746,0.8611111111111112,0.8823529411764706,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.7714285714285715,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.0538016386504549,0.028188657760620118,21.26075780391693,0.0047043561935424805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
6,,1,1,1e-07,500,0.1,0.8917378917378918,0.9166666666666666,0.8823529411764706,0.8888888888888888,0.9722222222222222,0.8611111111111112,0.9444444444444444,0.8285714285714286,0.7941176470588235,0.9411764705882353,0.8823529411764706,0.051923322077012446,0.03288676738739014,33.46511607170105,0.005466318130493164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
7,,1,1,1e-07,500,0.5,0.8917378917378918,0.9166666666666666,0.8823529411764706,0.8888888888888888,0.9722222222222222,0.8611111111111112,0.9444444444444444,0.8285714285714286,0.7941176470588235,0.9411764705882353,0.8823529411764706,0.051923322077012446,0.037584877014160155,45.01881906986237,0.006224894523620605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
8,,1,1,1e-07,500,0.9,0.8917378917378918,0.9166666666666666,0.9117647058823529,0.8888888888888888,0.9722222222222222,0.8611111111111112,0.9444444444444444,0.8285714285714286,0.7941176470588235,0.9117647058823529,0.8823529411764706,0.05022968240881411,0.04228298664093018,56.969376182556154,0.006986045837402343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
9,,1,1,1e-07,1000,0.1,0.886039886039886,0.8888888888888888,0.8529411764705882,0.8888888888888888,0.9166666666666666,0.8611111111111112,0.9722222222222222,0.8285714285714286,0.7647058823529411,0.9705882352941176,0.9117647058823529,0.05994306514746624,0.046981096267700195,81.9321393251419,0.0077454566955566405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,ionosphere
