,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,technique,dataset
38,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.8,0.8095238095238095,0.0,0.9523809523809523,0.7619047619047619,0.7142857142857143,0.7619047619047619,0.85,0.9,0.5,10000,0.25,True,0.2585928561825363,0.10391342639923096,451.57121415138243,0.02420506477355957,SDML+kNN,sonar
39,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.0,0.7619047619047619,0.8095238095238095,0.0,0.5714285714285714,0.0,0.8095238095238095,0.0,0.9,0.5,10000,0.25,False,0.4035083582111626,0.10657787322998047,453.75167598724363,0.024597644805908203,SDML+kNN,sonar
40,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.8,0.8571428571428571,0.8095238095238095,0.9523809523809523,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8,0.8,0.5,100000,0.01,True,0.05072309354018899,0.10924232006072998,479.5275642156601,0.025243496894836424,SDML+kNN,sonar
41,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100000,0.01,False,0.0,0.11190676689147949,505.3167518377304,0.025243496894836424,SDML+kNN,sonar
42,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.8,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8,0.8,0.5,100000,0.05,True,0.05025765215226007,0.114571213722229,531.0596456766128,0.025895142555236818,SDML+kNN,sonar
43,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.7142857142857143,0.8095238095238095,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.5,100000,0.05,False,0.37340742704981605,0.11723566055297852,557.4319591283798,0.02609715461730957,SDML+kNN,sonar
44,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.8,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8,0.8,0.5,100000,0.1,True,0.05025765215226007,0.11990010738372803,583.2381341457367,0.026758432388305664,SDML+kNN,sonar
45,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.7142857142857143,0.8095238095238095,0.0,0.5714285714285714,0.9047619047619048,0.0,0.0,0.0,0.5,100000,0.1,False,0.41360096667825647,0.12256455421447754,609.9121303319931,0.027084660530090333,SDML+kNN,sonar
46,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.8,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8,0.8,0.5,100000,0.25,True,0.05025765215226007,0.12522900104522705,635.7053586483001,0.02774689197540283,SDML+kNN,sonar
47,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.0,0.7619047619047619,0.8095238095238095,0.0,0.5238095238095238,0.8095238095238095,0.0,0.8,0.9,0.5,100000,0.25,False,0.3789591103387127,0.12789344787597656,664.2017261981964,0.028203582763671874,SDML+kNN,sonar
48,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.0,0.7619047619047619,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.85,0.95,0.75,10000,0.01,True,0.26103812108154584,0.13055789470672607,665.2948989629746,0.028797721862792967,SDML+kNN,sonar
49,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,10000,0.01,False,0.0,0.13322234153747559,666.2130783557892,0.028797721862792967,SDML+kNN,sonar
50,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.8,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.7142857142857143,0.8571428571428571,0.7619047619047619,0.9,0.9,0.75,10000,0.05,True,0.07156204242425666,0.1358867883682251,667.1898095369339,0.029456305503845214,SDML+kNN,sonar
51,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.7,0.0,0.8095238095238095,0.0,0.5714285714285714,0.0,0.8095238095238095,0.75,0.0,0.75,10000,0.05,False,0.3693753537087141,0.1385512351989746,669.2462785959244,0.029786300659179688,SDML+kNN,sonar
52,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.8095238095238095,0.6666666666666666,0.9523809523809523,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.0,0.75,0.75,10000,0.1,True,0.26016146313500266,0.14121568202972412,670.4320819854736,0.030379104614257812,SDML+kNN,sonar
53,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.0,0.8095238095238095,0.8571428571428571,0.0,0.0,0.8095238095238095,0.0,0.9,0.75,10000,0.1,False,0.4404823680390487,0.14388012886047363,672.4203377246856,0.030710911750793456,SDML+kNN,sonar
54,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.8,0.8095238095238095,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.8571428571428571,0.0,0.9,1.0,0.75,10000,0.25,True,0.270768202529643,0.14654457569122314,673.3295307397842,0.031302881240844724,SDML+kNN,sonar
55,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.0,0.8095238095238095,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,0.0,0.75,10000,0.25,False,0.43393469523407685,0.14920902252197266,675.2206981658935,0.03156802654266357,SDML+kNN,sonar
56,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.8,1.0,0.75,100000,0.01,True,0.27368982891035537,0.15187346935272217,701.3083828926086,0.03216063976287842,SDML+kNN,sonar
57,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.0,0.6666666666666666,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.75,100000,0.01,False,0.3841966953157148,0.15453791618347168,727.8903514862061,0.032363724708557126,SDML+kNN,sonar
58,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.8,1.0,0.75,100000,0.05,True,0.27368982891035537,0.1572023630142212,753.6714889287948,0.03295457363128662,SDML+kNN,sonar
59,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.7619047619047619,0.0,0.8571428571428571,0.5714285714285714,0.9047619047619048,0.7619047619047619,0.0,0.9,0.75,100000,0.05,False,0.33778671535451915,0.1598668098449707,780.7866236448288,0.033482837677001956,SDML+kNN,sonar
60,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.8,1.0,0.75,100000,0.1,True,0.27368982891035537,0.16253125667572021,806.4867487430572,0.0340843915939331,SDML+kNN,sonar
61,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.7619047619047619,0.0,0.8571428571428571,0.6190476190476191,0.9047619047619048,0.8571428571428571,0.8,0.9,0.75,100000,0.1,False,0.2634243384290784,0.16519570350646973,833.4784305810929,0.034679746627807616,SDML+kNN,sonar
62,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.7,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.8,1.0,0.75,100000,0.25,True,0.09560050095220696,0.16786015033721924,859.594304728508,0.035340404510498045,SDML+kNN,sonar
63,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.7619047619047619,0.0,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8095238095238095,0.8,0.95,0.75,100000,0.25,False,0.2609368262713903,0.17052459716796875,888.1120530366898,0.0359403133392334,SDML+kNN,sonar
64,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.8571428571428571,0.7619047619047619,0.9047619047619048,0.7142857142857143,0.9047619047619048,0.9523809523809523,0.9,1.0,1.0,10000,0.01,True,0.09944646371512314,0.17318904399871826,888.7018838405609,0.03659899234771728,SDML+kNN,sonar
65,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,0.01,False,0.0,0.17585349082946777,889.6195280075074,0.03659899234771728,SDML+kNN,sonar
66,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.75,0.7619047619047619,0.7142857142857143,0.9047619047619048,0.7619047619047619,0.8095238095238095,0.9047619047619048,0.85,1.0,1.0,10000,0.05,True,0.08705076606579099,0.17851793766021729,890.4652076721192,0.03725764751434326,SDML+kNN,sonar
67,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.75,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,0.05,False,0.2929660076402262,0.1811823844909668,891.8791052341461,0.037389826774597165,SDML+kNN,sonar
68,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.8,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8095238095238095,0.9047619047619048,0.8571428571428571,0.85,0.9,1.0,10000,0.1,True,0.05722220402777421,0.1838468313217163,892.8828068256378,0.03804500102996826,SDML+kNN,sonar
69,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.9,1.0,10000,0.1,False,0.42243463447989593,0.18651127815246582,894.796470785141,0.03824546337127686,SDML+kNN,sonar
70,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.75,0.8095238095238095,0.6666666666666666,1.0,0.7142857142857143,0.9047619047619048,0.7142857142857143,0.8,0.95,1.0,10000,0.25,True,0.10754487523483772,0.18917572498321533,895.8345755577087,0.03890881538391113,SDML+kNN,sonar
71,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.7,0.0,0.0,0.0,0.6190476190476191,0.0,0.8095238095238095,0.0,0.0,1.0,10000,0.25,False,0.3279431536381581,0.19184017181396484,897.4383307933807,0.03910188674926758,SDML+kNN,sonar
72,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.7,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.6190476190476191,0.8571428571428571,0.7619047619047619,0.85,1.0,1.0,100000,0.01,True,0.10103707148694802,0.19450461864471436,923.3200010538101,0.03977053165435791,SDML+kNN,sonar
73,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.0,0.0,0.8095238095238095,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,100000,0.01,False,0.3670914628893895,0.19716906547546387,949.8033840894699,0.03997504711151123,SDML+kNN,sonar
74,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.7,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.6190476190476191,0.8571428571428571,0.7619047619047619,0.85,1.0,1.0,100000,0.05,True,0.10103707148694802,0.19983351230621338,975.6679725170136,0.04063842296600342,SDML+kNN,sonar
75,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.7619047619047619,0.8095238095238095,0.0,0.6666666666666666,0.0,0.0,0.8,0.0,1.0,100000,0.05,False,0.38978730951817736,0.2024979591369629,1002.4414669036865,0.04103848934173584,SDML+kNN,sonar
76,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.7,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.6190476190476191,0.8571428571428571,0.7619047619047619,0.85,1.0,1.0,100000,0.1,True,0.10103707148694802,0.2051624059677124,1028.3311685085296,0.04170222282409668,SDML+kNN,sonar
77,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.7,0.7619047619047619,0.8095238095238095,0.0,0.6666666666666666,0.9047619047619048,0.0,0.8,0.0,1.0,100000,0.1,False,0.37509087621593534,0.20782685279846191,1054.9315324783324,0.042170047760009766,SDML+kNN,sonar
78,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.7,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.6190476190476191,0.8571428571428571,0.7619047619047619,0.85,1.0,1.0,100000,0.25,True,0.10103707148694802,0.21049129962921143,1080.9101713895798,0.042835116386413574,SDML+kNN,sonar
