,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,Cascading:Matrix is not positive definite,1,0,0.990990990990991,1.0,0.990990990990991,0.990990990990991,0,1.0,0,0,0.9809523809523809,0,0.48616193746122793,0.006160235404968262,0.04997549057006836,0.003047537803649902,Cov+kNN,mice-protein
1,Cascading:Matrix is not positive definite,2,0,0.9819819819819819,1.0,0.9819819819819819,0.9819819819819819,0,1.0,0,0,0.9809523809523809,0,0.4839753128795839,0.012320470809936524,0.09995098114013672,0.006053829193115234,Cov+kNN,mice-protein
2,Cascading:Matrix is not positive definite,4,0,0.9819819819819819,1.0,0.954954954954955,0.9819819819819819,0,1.0,0,0,0.9809523809523809,0,0.48186467291753005,0.018480706214904784,0.14992647171020507,0.00905146598815918,Cov+kNN,mice-protein
3,Cascading:Matrix is not positive definite,8,0,0.9819819819819819,1.0,0.9459459459459459,0.9819819819819819,0,0.990990990990991,0,0,0.9904761904761905,0,0.48121354754114587,0.024640941619873048,0.19990196228027343,0.012052798271179199,Cov+kNN,mice-protein
4,Cascading:Matrix is not positive definite,16,0,0.990990990990991,0.9904761904761905,0.9459459459459459,0.963963963963964,0,0.9819819819819819,0,0,0.9714285714285714,0,0.4773839446040271,0.03080117702484131,0.2498774528503418,0.015046405792236327,Cov+kNN,mice-protein
5,Cascading:Matrix is not positive definite,32,0,0.9009009009009009,0.9428571428571428,0.9099099099099099,0.9009009009009009,0,0.9459459459459459,0,0,0.9047619047619048,0,0.44975117334708886,0.03696141242980957,0.29985294342041013,0.018039417266845704,Cov+kNN,mice-protein
6,Cascading:Matrix is not positive definite,64,0,0.8288288288288288,0.8571428571428571,0.7387387387387387,0.7657657657657657,0,0.7747747747747747,0,0,0.780952380952381,0,0.38875457422032117,0.04312164783477783,0.3498284339904785,0.021029853820800783,Cov+kNN,mice-protein
7,Cascading:Matrix is not positive definite,128,0,0.7477477477477478,0.6952380952380952,0.6396396396396397,0.6396396396396397,0,0.6846846846846847,0,0,0.7333333333333333,0,0.33957869302667415,0.049281883239746097,0.39980392456054686,0.02402474880218506,Cov+kNN,mice-protein
