,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,0.9962962962962963,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.006272543771706301,0.004406261444091797,0.00015704631805419923,0.003020358085632324,stand+kNN,mice-protein
1,,2,0.9925925925925926,0.9819819819819819,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.9809523809523809,0.010146795196730975,0.008812522888183594,0.00031409263610839846,0.005528402328491211,stand+kNN,mice-protein
2,,4,0.9879629629629629,0.9819819819819819,0.9904761904761905,0.9819819819819819,1.0,0.990990990990991,0.990990990990991,1.0,1.0,0.9619047619047619,0.9809523809523809,0.011220673317020396,0.01321878433227539,0.00047113895416259763,0.008226680755615234,stand+kNN,mice-protein
3,,8,0.9768518518518519,0.963963963963964,0.9904761904761905,0.954954954954955,0.9819819819819819,0.990990990990991,0.990990990990991,0.9714285714285714,1.0,0.9714285714285714,0.9523809523809523,0.015655120898088768,0.017625045776367188,0.0006281852722167969,0.010718107223510742,stand+kNN,mice-protein
4,,16,0.9287037037037037,0.9369369369369369,0.9047619047619048,0.9279279279279279,0.9369369369369369,0.972972972972973,0.954954954954955,0.9238095238095239,0.9142857142857143,0.8761904761904762,0.9333333333333333,0.025232434028908467,0.022031307220458984,0.0007852315902709961,0.013117313385009766,stand+kNN,mice-protein
5,,32,0.8231481481481482,0.7657657657657657,0.8380952380952381,0.7657657657657657,0.8108108108108109,0.8918918918918919,0.8918918918918919,0.8285714285714286,0.8095238095238095,0.8,0.8285714285714286,0.04146414559882577,0.02643756866455078,0.0009422779083251953,0.015616083145141601,stand+kNN,mice-protein
6,,64,0.7148148148148148,0.7207207207207207,0.7333333333333333,0.6666666666666666,0.6486486486486487,0.7657657657657657,0.7477477477477478,0.7428571428571429,0.7142857142857143,0.6857142857142857,0.7238095238095238,0.035311187664720384,0.030843830108642577,0.0010993242263793944,0.018653035163879395,stand+kNN,mice-protein
7,,128,0.6222222222222222,0.6486486486486487,0.6190476190476191,0.6216216216216216,0.5495495495495496,0.6126126126126126,0.6306306306306306,0.6571428571428571,0.638095238095238,0.6,0.6476190476190476,0.029601745836558974,0.035250091552734376,0.0012563705444335938,0.0222642183303833,stand+kNN,mice-protein
