,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,90,1,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.036224106673616564,0.005422663688659668,0.398366379737854,0.0012786865234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
1,,0.01,50,180,1,0.9438202247191011,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.03516375473589975,0.010845327377319336,0.762939190864563,0.0024710655212402343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
2,,0.01,50,360,1,0.9269662921348315,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8235294117647058,0.05763860719867146,0.016267991065979003,1.262750244140625,0.003661346435546875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
3,,0.01,50,720,1,0.9269662921348315,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,1.0,0.8235294117647058,0.052008894327657644,0.02169065475463867,2.3367947816848753,0.004864645004272461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
4,,0.01,250,90,1,0.949438202247191,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.02995606271610931,0.02711331844329834,2.4728110074996947,0.006066465377807617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
5,,0.01,250,180,1,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.036224106673616564,0.032535982131958005,2.699171710014343,0.007260513305664062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
6,,0.01,250,360,1,0.9325842696629213,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.04914540073047339,0.03795864582061768,3.1198193311691282,0.008442974090576172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
7,,0.01,250,720,1,0.9325842696629213,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8235294117647058,0.05057913092195749,0.04338130950927734,4.233221006393433,0.009637069702148438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
8,,0.01,500,90,1,0.949438202247191,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.02995606271610931,0.048803973197937014,4.382084584236145,0.010824990272521973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
9,,0.01,500,180,1,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.04305547117084882,0.05422663688659668,4.601707315444946,0.012012839317321777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
10,,0.01,500,360,1,0.9382022471910112,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.0398239925277766,0.059649300575256345,5.077823948860169,0.013204550743103028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
11,,0.01,500,720,1,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.8888888888888888,0.9444444444444444,1.0,0.8235294117647058,0.05837085958854775,0.06507196426391601,6.009424042701721,0.014393806457519531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
12,,0.01,1000,90,1,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.036224106673616564,0.07049462795257569,6.136441421508789,0.015584611892700195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
13,,0.01,1000,180,1,0.9382022471910112,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.0398239925277766,0.07591729164123535,6.386514353752136,0.016766953468322753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
14,,0.01,1000,360,1,0.9269662921348315,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8235294117647058,0.05763860719867146,0.08133995532989502,6.896266579627991,0.01795353889465332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
15,,0.01,1000,720,1,0.9325842696629213,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8333333333333334,1.0,0.9444444444444444,0.9444444444444444,1.0,0.8235294117647058,0.06158584566322917,0.08676261901855468,7.756847071647644,0.01860501766204834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
16,,0.1,50,90,1,0.9269662921348315,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,1.0,0.8888888888888888,0.9444444444444444,1.0,0.8823529411764706,0.06646374915123329,0.09218528270721435,7.989008283615112,0.019118714332580566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,wine
