,cmaes__knn_weights,cmaes__metric,cmaes__n_gen,cmaes__n_neighbors,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
25,distance,diagonal,100,4,,1,0.9133333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.052068331172711015,0.12970542907714844,4805.222752428055,0.028392648696899413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
26,distance,diagonal,100,8,,1,0.9466666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.026666666666666658,0.13469409942626953,4845.333663129806,0.028894877433776854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
27,distance,diagonal,100,16,,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8,0.059628479399994376,0.13968276977539062,4885.40665371418,0.02939600944519043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
28,distance,diagonal,250,1,,1,0.92,0.8666666666666667,1.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8,0.06531972647421806,0.14467144012451172,4981.411524868012,0.029902338981628418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
29,distance,diagonal,250,4,,1,0.9666666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.033333333333333326,0.1496601104736328,5081.20823431015,0.030400586128234864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
30,distance,diagonal,250,8,,1,0.92,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.04988876515698587,0.1546487808227539,5181.772435808181,0.03090484142303467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
31,distance,diagonal,250,16,,1,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8,0.0581186525805423,0.159637451171875,5283.258085465432,0.03140499591827393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
32,distance,diagonal,1000,1,,1,0.96,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.03265986323710903,0.1646261215209961,5680.555591917038,0.03190567493438721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
33,distance,diagonal,1000,4,,1,0.92,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.039999999999999994,0.1696147918701172,6080.95770945549,0.03240985870361328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
34,distance,diagonal,1000,8,,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.04216370213557838,0.17460346221923828,6481.58947892189,0.032915377616882326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
