,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,1,weighted,0.67578125,0.7012987012987013,0.6842105263157895,0.6623376623376623,0.6493506493506493,0.6493506493506493,0.6753246753246753,0.6623376623376623,0.7012987012987013,0.7012987012987013,0.6710526315789473,0.0195080883815368,0.004598474502563477,0.3350738286972046,0.0009038686752319336,LFDA+kNN,pima-indians-diabetes
1,,1,1,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.009196949005126954,0.49157688617706297,0.0016937494277954102,LFDA+kNN,pima-indians-diabetes
2,,1,2,weighted,0.68359375,0.6883116883116883,0.6973684210526315,0.6493506493506493,0.6363636363636364,0.7012987012987013,0.6883116883116883,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.6447368421052632,0.027673643864329227,0.013795423507690429,0.5769276142120361,0.002464604377746582,LFDA+kNN,pima-indians-diabetes
3,,1,2,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.018393898010253908,0.6730289459228516,0.0032477378845214844,LFDA+kNN,pima-indians-diabetes
4,,1,3,weighted,0.6966145833333334,0.7142857142857143,0.6973684210526315,0.6623376623376623,0.6753246753246753,0.7142857142857143,0.6883116883116883,0.7012987012987013,0.7402597402597403,0.7012987012987013,0.6710526315789473,0.022190980631607665,0.022992372512817383,0.7809853076934814,0.00399782657623291,LFDA+kNN,pima-indians-diabetes
5,,1,3,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.027590847015380858,0.8755831480026245,0.004749441146850586,LFDA+kNN,pima-indians-diabetes
6,,1,4,weighted,0.69140625,0.6753246753246753,0.7236842105263158,0.6623376623376623,0.7142857142857143,0.6883116883116883,0.6623376623376623,0.7012987012987013,0.7402597402597403,0.7012987012987013,0.6447368421052632,0.028781783112156522,0.03218932151794433,1.0090794563293457,0.005505967140197754,LFDA+kNN,pima-indians-diabetes
7,,1,4,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.036787796020507815,1.1601755380630494,0.006250309944152832,LFDA+kNN,pima-indians-diabetes
8,,1,5,weighted,0.6848958333333334,0.6623376623376623,0.7236842105263158,0.6753246753246753,0.6753246753246753,0.6623376623376623,0.6623376623376623,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.6578947368421053,0.02437212900659234,0.04138627052307129,1.2731930494308472,0.006998300552368164,LFDA+kNN,pima-indians-diabetes
9,,1,5,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.045984745025634766,1.3819315910339356,0.0077506303787231445,LFDA+kNN,pima-indians-diabetes
10,,1,6,weighted,0.69921875,0.7402597402597403,0.7105263157894737,0.6623376623376623,0.6883116883116883,0.7142857142857143,0.6493506493506493,0.6883116883116883,0.7532467532467533,0.7142857142857143,0.6710526315789473,0.03172313256631955,0.05058321952819824,1.482699465751648,0.008490252494812011,LFDA+kNN,pima-indians-diabetes
11,,1,6,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.055181694030761716,1.5871719360351562,0.009242057800292969,LFDA+kNN,pima-indians-diabetes
12,,1,7,weighted,0.6822916666666666,0.6883116883116883,0.7105263157894737,0.6753246753246753,0.7012987012987013,0.6753246753246753,0.6753246753246753,0.7012987012987013,0.7142857142857143,0.7012987012987013,0.5789473684210527,0.0371031305767358,0.0597801685333252,1.6965358018875123,0.009987187385559083,LFDA+kNN,pima-indians-diabetes
13,,1,7,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.06437864303588867,1.7810181617736816,0.010734248161315917,LFDA+kNN,pima-indians-diabetes
14,,2,1,weighted,0.6953125,0.7532467532467533,0.75,0.6753246753246753,0.6103896103896104,0.6753246753246753,0.7272727272727273,0.6883116883116883,0.6883116883116883,0.7272727272727273,0.6578947368421053,0.042307260320794834,0.06897711753845215,2.116091990470886,0.011497831344604493,LFDA+kNN,pima-indians-diabetes
15,,2,1,orthonormalized,0.7005208333333334,0.7142857142857143,0.7105263157894737,0.6493506493506493,0.7142857142857143,0.7532467532467533,0.7142857142857143,0.6883116883116883,0.7012987012987013,0.6883116883116883,0.6710526315789473,0.026896163165502165,0.07357559204101563,2.2725950479507446,0.012244081497192383,LFDA+kNN,pima-indians-diabetes
