,error,knn__n_neighbors,mean,nca__learn_rate,nca__max_iter,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
52,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.19557907581329345,38229.40833771229,0.035294604301452634,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
53,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.19926924705505372,38648.697072529794,0.03589906692504883,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
54,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.20295941829681396,39460.86550252438,0.03657596111297608,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
55,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.2066495895385742,40972.32638916969,0.03719985485076904,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
56,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.21033976078033448,41053.4888708353,0.03780341148376465,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
57,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.21402993202209472,41461.66568517685,0.038393831253051756,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
58,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.217720103263855,42340.064361572266,0.03899848461151123,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
59,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.22141027450561523,43999.49352705479,0.03959193229675293,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
60,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.22510044574737548,44082.59782187939,0.04017229080200195,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
61,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.22879061698913575,44501.88655669689,0.04073917865753174,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
62,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.232480788230896,45314.05498669147,0.041310906410217285,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
63,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.23617095947265626,46825.51587333679,0.04187607765197754,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,pima-indians-diabetes
