,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,360,1,0.9953831948291783,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9814814814814815,1.0,1.0,1.0,0.007372875234204708,0.005514693260192871,4.322615337371826,0.0022676944732666015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
1,,0.01,50,720,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.011029386520385742,14.660897302627564,0.004334354400634765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
2,,0.01,50,1440,1,0.997229916897507,1.0,1.0,0.9819819819819819,1.0,1.0,1.0,0.9907407407407407,1.0,1.0,1.0,0.005796359803891191,0.016544079780578612,33.303575897216795,0.006432199478149414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
3,,0.01,50,2880,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.022058773040771484,83.38537652492523,0.008639097213745117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
4,,0.01,250,360,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.027573466300964355,87.5313078403473,0.010699176788330078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
5,,0.01,250,720,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.033088159561157224,96.71850469112397,0.012764286994934083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
6,,0.01,250,1440,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.0386028528213501,114.07298438549041,0.014882922172546387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
7,,0.01,250,2880,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.04411754608154297,162.33046655654908,0.01916029453277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
8,,0.01,500,360,1,0.997229916897507,1.0,1.0,0.9819819819819819,1.0,1.0,1.0,0.9907407407407407,1.0,1.0,1.0,0.005796359803891191,0.04963223934173584,166.4137197971344,0.023781085014343263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
9,,0.01,500,720,1,0.9963065558633426,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,0.006021834331409439,0.05514693260192871,176.10213088989258,0.028398537635803224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,digits6
