,error,knn__n_neighbors,lmnn__k,lmnn__learn_rate,lmnn__max_iter,lmnn__regularization,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,1,1e-07,50,0.1,0.7984,0.8412698412698413,0.8,0.7777777777777778,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7936507936507936,0.8253968253968254,0.746031746031746,0.7704918032786885,0.02628592054733237,0.003973221778869629,0.6811198472976685,0.001716780662536621,LMNN+kNN,balance-scale
1,,1,1,1e-07,50,0.5,0.7792,0.8571428571428571,0.7333333333333333,0.7777777777777778,0.8253968253968254,0.7936507936507936,0.746031746031746,0.7936507936507936,0.7777777777777778,0.8095238095238095,0.6721311475409836,0.049208710197347585,0.007946443557739259,1.0142810583114623,0.00323641300201416,LMNN+kNN,balance-scale
2,,1,1,1e-07,50,0.9,0.7904,0.7936507936507936,0.7666666666666667,0.8253968253968254,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7777777777777778,0.7377049180327869,0.02647410429333615,0.011919665336608886,1.330900526046753,0.004743266105651856,LMNN+kNN,balance-scale
3,,1,1,1e-07,250,0.1,0.7824,0.746031746031746,0.85,0.746031746031746,0.8253968253968254,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.7619047619047619,0.746031746031746,0.7704918032786885,0.03365595126836401,0.015892887115478517,2.0323956966400147,0.006243085861206055,LMNN+kNN,balance-scale
4,,1,1,1e-07,250,0.5,0.7776,0.7936507936507936,0.7666666666666667,0.8095238095238095,0.8412698412698413,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7936507936507936,0.746031746031746,0.6885245901639344,0.038259285080444023,0.019866108894348145,2.713091564178467,0.007749342918395996,LMNN+kNN,balance-scale
5,,1,1,1e-07,250,0.9,0.7728,0.7777777777777778,0.7666666666666667,0.8095238095238095,0.8095238095238095,0.7777777777777778,0.8571428571428571,0.7936507936507936,0.7142857142857143,0.746031746031746,0.6721311475409836,0.04960482456741469,0.023839330673217772,3.4111785650253297,0.00928354263305664,LMNN+kNN,balance-scale
6,,1,1,1e-07,500,0.1,0.7856,0.7936507936507936,0.8,0.8095238095238095,0.8253968253968254,0.7936507936507936,0.7936507936507936,0.7619047619047619,0.8253968253968254,0.7301587301587301,0.7213114754098361,0.03451051806382176,0.027812552452087403,4.392645621299744,0.010783791542053223,LMNN+kNN,balance-scale
7,,1,1,1e-07,500,0.5,0.7824,0.7777777777777778,0.8,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.746031746031746,0.8253968253968254,0.7936507936507936,0.7777777777777778,0.7213114754098361,0.03045257060308967,0.031785774230957034,5.4325237512588505,0.012282133102416992,LMNN+kNN,balance-scale
8,,1,1,1e-07,500,0.9,0.7776,0.8412698412698413,0.7666666666666667,0.7936507936507936,0.7619047619047619,0.7777777777777778,0.8412698412698413,0.7936507936507936,0.7619047619047619,0.7301587301587301,0.7049180327868853,0.040948438789594824,0.03575899600982666,6.462554264068603,0.013785338401794434,LMNN+kNN,balance-scale
9,,1,1,1e-07,1000,0.1,0.824,0.9365079365079365,0.8166666666666667,0.9365079365079365,0.9047619047619048,0.8095238095238095,0.7936507936507936,0.7777777777777778,0.8412698412698413,0.7301587301587301,0.6885245901639344,0.0791298417716377,0.03973221778869629,8.00919086933136,0.015285515785217285,LMNN+kNN,balance-scale
