,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
34,Cascading:Unable to make 1000 chunks of 16 examples each,1,0.0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11226892471313477,0.18909804821014403,0.01111915111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
35,Cascading:Unable to make 10 chunks of 32 examples each,1,0.0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11547660827636719,0.19108433723449708,0.01111915111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
36,Cascading:Unable to make 50 chunks of 32 examples each,1,0.0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11868429183959961,0.19312615394592286,0.01111915111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
37,Cascading:Unable to make 100 chunks of 32 examples each,1,0.0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12189197540283203,0.1955173969268799,0.01111915111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
38,Cascading:Unable to make 500 chunks of 32 examples each,1,0.0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12509965896606445,0.1975010633468628,0.01111915111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
39,Cascading:Unable to make 1000 chunks of 32 examples each,1,0.0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12830734252929688,0.19948773384094237,0.01111915111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
40,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315150260925293,0.21675798892974854,0.012432217597961426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
41,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13472270965576172,0.22541096210479736,0.013724160194396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
42,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793039321899414,0.24415974617004393,0.015138196945190429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
43,Cascading:Unable to make 500 chunks of 1 examples each,2,0.0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14113807678222656,0.25621514320373534,0.015138196945190429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
