,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,1,0.8689458689458689,0.8055555555555556,0.8529411764705882,0.8333333333333334,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.8,0.7941176470588235,0.9411764705882353,0.9117647058823529,0.0586580460969187,0.0016489028930664062,0.0001289844512939453,0.001924753189086914,stand+kNN,ionosphere
1,,2,0.8945868945868946,0.8611111111111112,0.8529411764705882,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9166666666666666,0.8571428571428571,0.7941176470588235,1.0,0.9411764705882353,0.05538215687688035,0.0016489028930664062,0.0001289844512939453,0.0018968582153320312,stand+kNN,ionosphere
2,,4,0.8717948717948718,0.9166666666666666,0.8823529411764706,0.8611111111111112,0.9166666666666666,0.8888888888888888,0.8611111111111112,0.8571428571428571,0.7941176470588235,0.8823529411764706,0.8529411764705882,0.03372265431722116,0.0016489028930664062,0.0001289844512939453,0.0019180774688720703,stand+kNN,ionosphere
3,,8,0.8490028490028491,0.8888888888888888,0.8823529411764706,0.8333333333333334,0.8888888888888888,0.8611111111111112,0.8611111111111112,0.8285714285714286,0.7352941176470589,0.8823529411764706,0.8235294117647058,0.044653003430088815,0.0016489028930664062,0.0001289844512939453,0.0018863677978515625,stand+kNN,ionosphere
4,,16,0.8461538461538461,0.8888888888888888,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8611111111111112,0.8611111111111112,0.8571428571428571,0.7352941176470589,0.8529411764705882,0.8235294117647058,0.04474923857297427,0.0016489028930664062,0.0001289844512939453,0.0018894672393798828,stand+kNN,ionosphere
5,,32,0.7749287749287749,0.8333333333333334,0.8529411764705882,0.75,0.75,0.7777777777777778,0.7777777777777778,0.8,0.6764705882352942,0.8529411764705882,0.6764705882352942,0.06071114437908147,0.0016489028930664062,0.0001289844512939453,0.0019021034240722656,stand+kNN,ionosphere
6,,64,0.6894586894586895,0.75,0.7058823529411765,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6857142857142857,0.6470588235294118,0.7058823529411765,0.6470588235294118,0.036106822866787965,0.0016489028930664062,0.0001289844512939453,0.00189971923828125,stand+kNN,ionosphere
7,,128,0.6410256410256411,0.6388888888888888,0.6470588235294118,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6285714285714286,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.005687127277413469,0.0016489028930664062,0.0001289844512939453,0.0018961429595947266,stand+kNN,ionosphere
