,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,Cascading:low >= high,1,0.4438202247191011,3,10,0.3157894736842105,0.5625,0.3333333333333333,0.5,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.6470588235294118,0.11935878811996167,0.03991551399230957,0.5448777675628662,0.003759026527404785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RCA+kNN,wine
11,Cascading:low >= high,1,0.0,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354419708251953,0.5716964483261109,0.003759026527404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
12,Cascading:low >= high,1,0.0,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04717288017272949,0.5845543146133423,0.003759026527404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
13,Cascading:low >= high,1,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050801563262939456,0.5989572763442993,0.003759026527404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
14,Cascading:low >= high,1,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054430246353149414,0.609104061126709,0.003759026527404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
15,Cascading:low >= high,1,0.449438202247191,5,10,0.5789473684210527,0.4375,0.6111111111111112,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,0.4117647058823529,0.0948895411566834,0.05805892944335937,0.6166683673858643,0.004356217384338379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RCA+kNN,wine
16,Cascading:low >= high,1,0.0,5,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06168761253356934,0.6206759452819824,0.004356217384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
17,Cascading:low >= high,1,0.0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653162956237793,0.6251858234405517,0.004356217384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
18,Cascading:low >= high,1,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894497871398926,0.6314985990524292,0.004356217384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
19,Cascading:low >= high,1,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07257366180419922,0.6352134943008423,0.004356217384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
20,Cascading:low >= high,1,0.6910112359550562,7,10,0.631578947368421,0.6875,0.5555555555555556,0.7222222222222222,0.5555555555555556,0.9444444444444444,0.9444444444444444,0.6111111111111112,0.5555555555555556,0.7058823529411765,0.13950768462336333,0.07620234489440918,0.6393982410430908,0.004955124855041504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RCA+kNN,wine
21,Cascading:low >= high,1,0.0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983102798461914,0.6458020210266113,0.004955124855041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
22,Cascading:low >= high,1,0.0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08345971107482911,0.6498764038085938,0.004955124855041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
23,Cascading:low >= high,1,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08708839416503907,0.6571964263916016,0.004955124855041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
24,Cascading:low >= high,1,0.0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09071707725524902,0.6606384992599488,0.004955124855041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
25,Cascading:low >= high,1,0.6179775280898876,10,10,0.5789473684210527,0.5625,0.6111111111111112,0.7777777777777778,0.5,0.8888888888888888,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6470588235294118,0.13073526482849648,0.09434576034545898,0.6652882099151611,0.005554819107055664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RCA+kNN,wine
26,Cascading:low >= high,1,0.0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09797444343566894,0.6684823751449585,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
27,Cascading:low >= high,1,0.0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10160312652587891,0.6716930866241455,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
28,Cascading:low >= high,1,0.0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523180961608887,0.6749659299850463,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
29,Cascading:low >= high,1,0.0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10886049270629883,0.6774087905883789,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
30,Cascading:low >= high,1,0.0,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11248917579650879,0.6805347204208374,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
31,Cascading:low >= high,1,0.0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11611785888671874,0.6824468851089478,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
32,Cascading:low >= high,1,0.0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11974654197692872,0.6843567132949829,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
33,Cascading:low >= high,1,0.0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12337522506713867,0.6862809419631958,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
34,Cascading:low >= high,1,0.0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700390815734863,0.6877334356307984,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
35,Cascading:low >= high,1,0.0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306325912475586,0.689736270904541,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
36,Cascading:low >= high,1,0.0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13426127433776855,0.6911579847335816,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
37,Cascading:low >= high,1,0.0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13788995742797852,0.6927055358886719,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
38,Cascading:low >= high,1,0.0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14151864051818847,0.6938969135284424,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
39,Cascading:low >= high,1,0.0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14514732360839844,0.6949229955673217,0.005554819107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
40,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1487760066986084,0.8258684873580933,0.0061553001403808595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
41,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15240468978881835,0.8840659141540528,0.006711506843566894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
42,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15603337287902833,0.9876855134963989,0.007278871536254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
43,Cascading:low >= high,2,0.0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15966205596923827,1.0211034774780274,0.007278871536254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
44,Cascading:low >= high,2,0.0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16329073905944824,1.0760836601257324,0.007278871536254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
45,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.6666666666666666,2,10,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.16691942214965821,1.0941980361938477,0.00783088207244873,0.90625,0.0,0.0,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.271875,RCA+kNN,wine
46,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0.47752808988764045,2,50,0.5789473684210527,0.5625,0.3888888888888889,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.5,0.5,0.35294117647058826,0.08715338900768534,0.17054810523986816,1.1369185209274293,0.008337450027465821,0.9925093632958801,1.0,0.9876543209876543,1.0,0.99375,0.99375,0.98125,0.99375,1.0,0.9875,0.9875776397515528,0.006104955814154011,RCA+kNN,wine
47,Cascading:low >= high,2,0.0,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17417678833007813,1.1638667106628418,0.008337450027465821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
48,Cascading:low >= high,2,0.0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17780547142028807,1.1936809062957763,0.008337450027465821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
49,Cascading:low >= high,2,0.0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18143415451049805,1.225864553451538,0.008337450027465821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
50,Cascading:low >= high,2,0.43820224719101125,3,10,0.3157894736842105,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6111111111111112,0.5882352941176471,0.13781939410707264,0.18506283760070802,1.239800763130188,0.00884232521057129,0.9812734082397003,0.9811320754716981,0.9938271604938271,0.9875,0.96875,0.9625,0.98125,0.9875,0.9875,0.975,0.9875776397515528,0.00928601239028595,RCA+kNN,wine
51,Cascading:low >= high,2,0.0,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18869152069091796,1.2666194438934326,0.00884232521057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
52,Cascading:low >= high,2,0.0,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19232020378112794,1.279477310180664,0.00884232521057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
53,Cascading:low >= high,2,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19594888687133788,1.2938802719116211,0.00884232521057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
54,Cascading:low >= high,2,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19957756996154785,1.3040270566940309,0.00884232521057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
55,Cascading:low >= high,2,0.37640449438202245,5,10,0.47368421052631576,0.375,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.35294117647058826,0.09170669623785167,0.20320625305175782,1.3115913629531861,0.009350967407226563,0.9906367041198502,0.9937106918238994,0.9938271604938271,0.975,1.0,0.99375,0.9875,0.98125,1.0,0.9875,0.9937888198757764,0.0075292354804730325,RCA+kNN,wine
56,Cascading:low >= high,2,0.0,5,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683493614196777,1.3155989408493043,0.009350967407226563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
57,Cascading:low >= high,2,0.0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21046361923217774,1.3201088190078736,0.009350967407226563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
58,Cascading:low >= high,2,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21409230232238768,1.326421594619751,0.009350967407226563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
59,Cascading:low >= high,2,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21772098541259766,1.330136489868164,0.009350967407226563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
60,Cascading:low >= high,2,0.5561797752808989,7,10,0.5789473684210527,0.625,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.6111111111111112,0.5,0.6111111111111112,0.5555555555555556,0.7058823529411765,0.10099409686370583,0.22134966850280763,1.3343212366104127,0.009862804412841797,0.9912609238451935,0.9937106918238994,0.9876543209876543,0.99375,0.99375,0.9875,0.98125,0.9875,0.99375,0.99375,1.0,0.004986683156340969,RCA+kNN,wine
61,Cascading:low >= high,2,0.0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22497835159301757,1.340725016593933,0.009862804412841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
62,Cascading:low >= high,2,0.0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22860703468322754,1.3447993993759155,0.009862804412841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
63,Cascading:low >= high,2,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322357177734375,1.3521194219589234,0.009862804412841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
64,Cascading:low >= high,2,0.0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23586440086364746,1.3555614948272705,0.009862804412841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
65,Cascading:low >= high,2,0.5337078651685393,10,10,0.5789473684210527,0.5625,0.5,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.5882352941176471,0.0786548918048616,0.23949308395385743,1.3602112054824829,0.010369563102722168,0.9943820224719101,1.0,0.9876543209876543,1.0,0.9875,1.0,0.98125,0.99375,0.99375,1.0,1.0,0.006509076508155837,RCA+kNN,wine
66,Cascading:low >= high,2,0.0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24312176704406738,1.3634053707122802,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
67,Cascading:low >= high,2,0.0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24675045013427735,1.3666160821914672,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
68,Cascading:low >= high,2,0.0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503791332244873,1.369888925552368,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
69,Cascading:low >= high,2,0.0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25400781631469727,1.3723317861557007,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
70,Cascading:low >= high,2,0.0,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25763649940490724,1.3754577159881591,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
71,Cascading:low >= high,2,0.0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612651824951172,1.3773698806762695,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
72,Cascading:low >= high,2,0.0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648938655853271,1.3792797088623048,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
73,Cascading:low >= high,2,0.0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685225486755371,1.3812039375305176,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
74,Cascading:low >= high,2,0.0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27215123176574707,1.3826564311981202,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
75,Cascading:low >= high,2,0.0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27577991485595704,1.3846592664718629,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
76,Cascading:low >= high,2,0.0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279408597946167,1.3860809803009033,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
77,Cascading:low >= high,2,0.0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28303728103637693,1.3876285314559937,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
78,Cascading:low >= high,2,0.0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866659641265869,1.3888199090957642,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
79,Cascading:low >= high,2,0.0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902946472167969,1.3898459911346435,0.010369563102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
80,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29392333030700685,1.520791482925415,0.010926222801208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
81,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975520133972168,1.5789889097213745,0.011491107940673827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
82,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0.0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30118069648742674,1.6826085090637206,0.012047195434570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
83,Cascading:low >= high,4,0.0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048093795776367,1.7160264730453492,0.012047195434570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,wine
