,error,knn__n_neighbors,lmnn__k,lmnn__learn_rate,lmnn__max_iter,lmnn__regularization,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,1e-07,50,0.1,0.9872008903728436,0.9783783783783784,1.0,0.9890710382513661,0.9668508287292817,0.9888888888888889,0.9776536312849162,0.9832402234636871,1.0,0.9887640449438202,1.0,0.010483178835905263,0.007088303565979004,54.16203489303589,0.003425264358520508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
1,,1,1,1e-07,50,0.5,0.9888703394546466,0.9837837837837838,1.0,0.994535519125683,0.9668508287292817,0.9888888888888889,0.9776536312849162,0.9888268156424581,1.0,0.9943820224719101,0.9943502824858758,0.009883105534845865,0.014176607131958008,105.13708987236024,0.006750845909118652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
2,,1,1,1e-07,50,0.9,0.988313856427379,0.9837837837837838,1.0,0.994535519125683,0.9668508287292817,0.9888888888888889,0.9776536312849162,0.9888268156424581,1.0,0.9887640449438202,0.9943502824858758,0.009715311928264277,0.02126491069793701,155.8414604663849,0.010149073600769044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
3,,1,1,1e-07,250,0.1,0.9894268224819143,0.9891891891891892,1.0,0.9890710382513661,0.9723756906077348,0.9888888888888889,0.9776536312849162,0.9888268156424581,1.0,0.9943820224719101,0.9943502824858758,0.008381754980186814,0.028353214263916016,409.1828049659729,0.013371920585632325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
4,,1,1,1e-07,250,0.5,0.9805230940456316,0.9837837837837838,0.9943181818181818,0.9781420765027322,0.9613259668508287,0.9777777777777777,0.9776536312849162,0.9720670391061452,0.9888268156424581,0.9887640449438202,0.9830508474576272,0.008975759355745539,0.03544151782989502,660.1361561536789,0.016627168655395506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
5,,1,1,1e-07,250,0.9,0.9727323316638843,0.9783783783783784,1.0,0.9672131147540983,0.9613259668508287,0.9555555555555556,0.9776536312849162,0.9608938547486033,0.9776536312849162,0.9719101123595506,0.9774011299435028,0.01200845508971601,0.04252982139587402,910.566777396202,0.019849681854248048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
6,,1,1,1e-07,500,0.1,0.9777406789092933,0.9675675675675676,0.9943181818181818,0.9726775956284153,0.9613259668508287,0.9722222222222222,0.9832402234636871,0.9664804469273743,0.9888268156424581,0.9943820224719101,0.9774011299435028,0.011228176143009297,0.04961812496185303,1426.372587800026,0.023027324676513673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
7,,1,1,1e-07,500,0.5,0.9816360601001669,0.9837837837837838,0.9829545454545454,0.9781420765027322,0.9723756906077348,0.9777777777777777,0.9832402234636871,0.9832402234636871,0.9888268156424581,0.9775280898876404,0.9887005649717514,0.004927796113753248,0.05670642852783203,1943.2022792339326,0.026305484771728515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
8,,1,1,1e-07,500,0.9,0.9833055091819699,0.9783783783783784,0.9886363636363636,0.9781420765027322,0.9779005524861878,0.9833333333333333,0.9832402234636871,0.9776536312849162,0.994413407821229,0.9831460674157303,0.9887005649717514,0.0054130534851644044,0.06379473209381104,2460.2894010782243,0.029576039314270018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
9,,1,1,1e-07,1000,0.1,0.9810795770728993,0.9783783783783784,0.9943181818181818,0.9781420765027322,0.9668508287292817,0.9722222222222222,0.9832402234636871,0.9776536312849162,0.9888268156424581,0.9943820224719101,0.9774011299435028,0.008596329890900376,0.07088303565979004,3496.118589377403,0.032782793045043945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
10,,1,1,1e-07,1000,0.5,0.9816360601001669,0.9837837837837838,0.9829545454545454,0.9781420765027322,0.9723756906077348,0.9777777777777777,0.9832402234636871,0.9832402234636871,0.9888268156424581,0.9775280898876404,0.9887005649717514,0.004927796113753248,0.07797133922576904,4538.763953900338,0.03601813316345215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
11,,1,1,1e-07,1000,0.9,0.9833055091819699,0.9783783783783784,0.9886363636363636,0.9781420765027322,0.9779005524861878,0.9833333333333333,0.9832402234636871,0.9776536312849162,0.994413407821229,0.9831460674157303,0.9887005649717514,0.0054130534851644044,0.08505964279174805,5569.984151434898,0.039244985580444335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
12,,1,2,1e-07,50,0.1,0.9888703394546466,0.9837837837837838,1.0,0.994535519125683,0.9613259668508287,0.9944444444444445,0.9776536312849162,0.9888268156424581,1.0,0.9887640449438202,1.0,0.011597958407103925,0.09214794635772705,5626.74758040905,0.042446565628051755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
13,,1,2,1e-07,50,0.5,0.9888703394546466,0.9837837837837838,1.0,0.9890710382513661,0.9668508287292817,0.9944444444444445,0.9776536312849162,0.9888268156424581,1.0,0.9943820224719101,0.9943502824858758,0.009878071114141223,0.09923624992370605,5684.680996918678,0.04564192295074463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
14,,1,2,1e-07,50,0.9,0.989983305509182,0.9891891891891892,1.0,0.9890710382513661,0.9779005524861878,0.9944444444444445,0.9720670391061452,0.9888268156424581,1.0,0.9943820224719101,0.9943502824858758,0.008536739854359009,0.10632455348968506,5738.949403166771,0.048824524879455565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
15,,1,2,1e-07,250,0.1,0.9860879243183083,0.9837837837837838,1.0,0.9836065573770492,0.9723756906077348,0.9944444444444445,0.9720670391061452,0.9776536312849162,0.994413407821229,0.9887640449438202,0.9943502824858758,0.009355745079258428,0.11341285705566406,6011.275827479362,0.05205562114715576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
16,,1,2,1e-07,250,0.5,0.9810795770728993,0.9783783783783784,0.9943181818181818,0.9836065573770492,0.9668508287292817,0.9722222222222222,0.9776536312849162,0.9832402234636871,0.9888268156424581,0.9831460674157303,0.9830508474576272,0.007445867761377544,0.12050116062164307,6289.481706953049,0.05527374744415283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
17,,1,2,1e-07,250,0.9,0.9744017807456873,0.9783783783783784,0.9886363636363636,0.9836065573770492,0.9613259668508287,0.9611111111111111,0.9720670391061452,0.9720670391061452,0.9776536312849162,0.9775280898876404,0.9717514124293786,0.008300946140864197,0.12758946418762207,6575.419856047631,0.05847444534301758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
18,,1,2,1e-07,500,0.1,0.9821925431274346,0.9783783783783784,0.9943181818181818,0.9836065573770492,0.9723756906077348,0.9777777777777777,0.9832402234636871,0.9720670391061452,0.9888268156424581,0.9887640449438202,0.9830508474576272,0.00686275787979688,0.13467776775360107,7144.561227488518,0.061720085144042966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
19,,1,2,1e-07,500,0.5,0.9860879243183083,0.9837837837837838,0.9886363636363636,0.9836065573770492,0.9723756906077348,0.9833333333333333,0.994413407821229,0.9776536312849162,0.9888268156424581,0.9887640449438202,1.0,0.007498049250697571,0.14176607131958008,7727.4080566883085,0.06491279602050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
20,,1,2,1e-07,500,0.9,0.9855314412910406,0.9783783783783784,0.9943181818181818,0.9890710382513661,0.9723756906077348,0.9833333333333333,0.9888268156424581,0.9776536312849162,0.9888268156424581,0.9887640449438202,0.9943502824858758,0.007005524950619813,0.14885437488555908,8318.939756011963,0.06815142631530761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
21,,1,2,1e-07,1000,0.1,0.9821925431274346,0.9783783783783784,0.9943181818181818,0.9836065573770492,0.9723756906077348,0.9777777777777777,0.9832402234636871,0.9720670391061452,0.9888268156424581,0.9887640449438202,0.9830508474576272,0.00686275787979688,0.15594267845153809,9502.112559247016,0.07146861553192138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
22,,1,2,1e-07,1000,0.5,0.9860879243183083,0.9837837837837838,0.9886363636363636,0.9836065573770492,0.9723756906077348,0.9833333333333333,0.994413407821229,0.9776536312849162,0.9888268156424581,0.9887640449438202,1.0,0.007498049250697571,0.1630309820175171,10697.835686922073,0.07465181350708008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
23,,1,2,1e-07,1000,0.9,0.9855314412910406,0.9783783783783784,0.9943181818181818,0.9890710382513661,0.9723756906077348,0.9833333333333333,0.9888268156424581,0.9776536312849162,0.9888268156424581,0.9887640449438202,0.9943502824858758,0.007005524950619813,0.1701192855834961,11891.32349729538,0.07785942554473876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
24,,1,4,1e-07,50,0.1,0.9894268224819143,0.9837837837837838,1.0,0.9890710382513661,0.9668508287292817,1.0,0.9776536312849162,0.9888268156424581,1.0,0.9887640449438202,1.0,0.010621558762463474,0.1772075891494751,11954.81576037407,0.08110060691833496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,digits10
