,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,weighted,0.8784,0.9047619047619048,0.8666666666666667,0.8888888888888888,0.873015873015873,0.8253968253968254,0.9047619047619048,0.873015873015873,0.8571428571428571,0.9682539682539683,0.819672131147541,0.04059418588914034,0.002470088005065918,0.04579806327819824,0.0006204843521118164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,balance-scale
1,,1,1,orthonormalized,0.7936,0.8412698412698413,0.7,0.7936507936507936,0.8095238095238095,0.8095238095238095,0.7936507936507936,0.7777777777777778,0.8095238095238095,0.7936507936507936,0.8032786885245902,0.0348373107611971,0.004940176010131836,0.07474632263183593,0.001136922836303711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,balance-scale
2,,1,2,weighted,0.8864,0.9047619047619048,0.8666666666666667,0.8888888888888888,0.8571428571428571,0.9206349206349206,0.8888888888888888,0.9047619047619048,0.8412698412698413,0.8888888888888888,0.9016393442622951,0.023193243621357978,0.007410264015197754,0.12997357845306395,0.0016819953918457032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,balance-scale
3,,1,2,orthonormalized,0.7776,0.7936507936507936,0.6833333333333333,0.7936507936507936,0.7777777777777778,0.8253968253968254,0.8095238095238095,0.7936507936507936,0.8095238095238095,0.7619047619047619,0.7213114754098361,0.04170457484121624,0.009880352020263671,0.1947124719619751,0.0021886825561523438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,balance-scale
4,,1,3,weighted,0.896,0.9206349206349206,0.9,0.8888888888888888,0.9206349206349206,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9523809523809523,0.8524590163934426,0.030867637736427204,0.01235044002532959,0.25745501518249514,0.0027016401290893555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,balance-scale
5,,1,3,orthonormalized,0.8,0.8412698412698413,0.7166666666666667,0.7777777777777778,0.8095238095238095,0.8253968253968254,0.7936507936507936,0.8095238095238095,0.8253968253968254,0.8253968253968254,0.7704918032786885,0.03488052994234571,0.014820528030395509,0.3266838312149048,0.0031988143920898436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,balance-scale
6,,2,1,weighted,0.88,0.9047619047619048,0.8666666666666667,0.8888888888888888,0.8412698412698413,0.8253968253968254,0.9047619047619048,0.8888888888888888,0.873015873015873,0.9365079365079365,0.8688524590163934,0.03067528811507888,0.017290616035461427,0.37248189449310304,0.0037134885787963867,0.9409777777777778,0.9288256227758007,0.9362831858407079,0.9501779359430605,0.9306049822064056,0.9412811387900356,0.9608540925266904,0.9323843416370107,0.9395017793594306,0.9466192170818505,0.9432624113475178,0.009328359202589277,stand+LFDA+kNN,balance-scale
7,,2,1,orthonormalized,0.7216,0.8095238095238095,0.6166666666666667,0.746031746031746,0.746031746031746,0.7777777777777778,0.7301587301587301,0.6825396825396826,0.6825396825396826,0.7142857142857143,0.7049180327868853,0.05152161217892227,0.019760704040527342,0.40143015384674074,0.0042111873626708984,0.8897777777777778,0.891459074733096,0.9079646017699115,0.8861209964412812,0.895017793594306,0.8843416370106761,0.902135231316726,0.8861209964412812,0.8896797153024911,0.8772241992882562,0.8776595744680851,0.009351470394968073,stand+LFDA+kNN,balance-scale
8,,2,2,weighted,0.8784,0.9047619047619048,0.85,0.8888888888888888,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.9206349206349206,0.8571428571428571,0.873015873015873,0.8688524590163934,0.02359180795425028,0.02223079204559326,0.45665740966796875,0.004713726043701172,0.9459555555555555,0.9555160142348754,0.9575221238938053,0.9519572953736655,0.9288256227758007,0.9519572953736655,0.9572953736654805,0.9270462633451957,0.9359430604982206,0.9306049822064056,0.9627659574468085,0.013020350732571661,stand+LFDA+kNN,balance-scale
9,,2,2,orthonormalized,0.7216,0.7936507936507936,0.6333333333333333,0.7301587301587301,0.746031746031746,0.7936507936507936,0.7301587301587301,0.6825396825396826,0.6666666666666666,0.7142857142857143,0.7213114754098361,0.04848942077523203,0.02470088005065918,0.5213963031768799,0.005306243896484375,0.8890666666666667,0.8754448398576512,0.904424778761062,0.8932384341637011,0.8896797153024911,0.8772241992882562,0.8879003558718861,0.8932384341637011,0.8879003558718861,0.896797153024911,0.8847517730496454,0.008233782649168268,stand+LFDA+kNN,balance-scale
10,,2,3,weighted,0.8976,0.9365079365079365,0.8833333333333333,0.8888888888888888,0.9365079365079365,0.873015873015873,0.8888888888888888,0.9047619047619048,0.8571428571428571,0.9365079365079365,0.8688524590163934,0.02831149505001856,0.0271709680557251,0.5841388463973999,0.005877280235290527,0.9456,0.9519572953736655,0.9557522123893806,0.9537366548042705,0.9537366548042705,0.9412811387900356,0.9537366548042705,0.9270462633451957,0.9341637010676157,0.9483985765124555,0.9361702127659575,0.009656777876444894,stand+LFDA+kNN,balance-scale
11,,2,3,orthonormalized,0.7264,0.8253968253968254,0.6333333333333333,0.7301587301587301,0.746031746031746,0.7936507936507936,0.7301587301587301,0.6984126984126984,0.6825396825396826,0.7142857142857143,0.7049180327868853,0.0516824331974404,0.029641056060791017,0.6533676624298096,0.00665898323059082,0.8952888888888889,0.895017793594306,0.9185840707964602,0.8825622775800712,0.891459074733096,0.8807829181494662,0.896797153024911,0.8985765124555161,0.8932384341637011,0.9039145907473309,0.8918439716312057,0.010165396778941715,stand+LFDA+kNN,balance-scale
12,,4,1,weighted,0.8864,0.9206349206349206,0.85,0.8888888888888888,0.8888888888888888,0.8571428571428571,0.873015873015873,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.8688524590163934,0.023167368640939077,0.03211114406585693,0.6991657257080078,0.007175302505493164,0.9212444444444444,0.9288256227758007,0.9327433628318584,0.9217081850533808,0.9128113879003559,0.9145907473309609,0.9288256227758007,0.902135231316726,0.9252669039145908,0.9270462633451957,0.9184397163120568,0.008863669567218431,stand+LFDA+kNN,balance-scale
13,,4,1,orthonormalized,0.816,0.8253968253968254,0.7833333333333333,0.8253968253968254,0.8095238095238095,0.8253968253968254,0.8412698412698413,0.7936507936507936,0.8571428571428571,0.7619047619047619,0.8360655737704918,0.027447363068697748,0.034581232070922854,0.7281139850616455,0.007682108879089355,0.8656,0.8540925266903915,0.8814159292035398,0.8843416370106761,0.8540925266903915,0.8451957295373665,0.8843416370106761,0.8807829181494662,0.8629893238434164,0.8523131672597865,0.8563829787234043,0.014603593536491937,stand+LFDA+kNN,balance-scale
14,,4,2,weighted,0.8944,0.9206349206349206,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.873015873015873,0.873015873015873,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8852459016393442,0.01729842151957566,0.03705132007598877,0.7833412408828735,0.008198356628417969,0.9288888888888889,0.9448398576512456,0.9362831858407079,0.9252669039145908,0.9341637010676157,0.9412811387900356,0.9306049822064056,0.9163701067615658,0.9270462633451957,0.8896797153024911,0.9432624113475178,0.015526223234344848,stand+LFDA+kNN,balance-scale
