,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,100,full,,1,0.6875,0.6883116883116883,0.75,0.6103896103896104,0.7272727272727273,0.7012987012987013,0.7142857142857143,0.6883116883116883,0.7662337662337663,0.6623376623376623,0.5657894736842105,0.05829997479470156,0.0027086019515991213,30.508629655838014,0.001992630958557129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,pima-indians-diabetes
1,100,diagonal,,1,0.6888020833333334,0.7142857142857143,0.6052631578947368,0.6233766233766234,0.7402597402597403,0.6493506493506493,0.7012987012987013,0.7272727272727273,0.7142857142857143,0.7792207792207793,0.631578947368421,0.05463353314660457,0.0054172039031982425,48.23613169193268,0.003787541389465332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,pima-indians-diabetes
2,250,full,,1,0.6966145833333334,0.6493506493506493,0.6973684210526315,0.6753246753246753,0.7272727272727273,0.6753246753246753,0.6753246753246753,0.7142857142857143,0.7532467532467533,0.7532467532467533,0.6447368421052632,0.03735248348559849,0.008125805854797363,118.6680998802185,0.005548286437988281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,pima-indians-diabetes
3,250,diagonal,,1,0.6796875,0.7402597402597403,0.6710526315789473,0.5974025974025974,0.7012987012987013,0.6493506493506493,0.6753246753246753,0.7012987012987013,0.6233766233766234,0.7662337662337663,0.6710526315789473,0.048086938117647256,0.010834407806396485,165.17453649044037,0.007314062118530274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,pima-indians-diabetes
4,500,full,,1,0.6809895833333334,0.6233766233766234,0.7105263157894737,0.6103896103896104,0.7142857142857143,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.7272727272727273,0.7402597402597403,0.6447368421052632,0.04167948802806403,0.013543009757995605,312.13131034374237,0.009059309959411621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,pima-indians-diabetes
5,500,diagonal,,1,0.7096354166666666,0.6753246753246753,0.6973684210526315,0.6753246753246753,0.8181818181818182,0.6753246753246753,0.7272727272727273,0.7142857142857143,0.6623376623376623,0.7922077922077922,0.6578947368421053,0.052468547708127096,0.016251611709594726,400.46535859107973,0.010854482650756836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,pima-indians-diabetes
6,100,full,,2,0.7044270833333334,0.6753246753246753,0.7631578947368421,0.6233766233766234,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.7662337662337663,0.7272727272727273,0.6623376623376623,0.6447368421052632,0.04808286029182097,0.018960213661193846,430.9739882469177,0.0125152587890625,0.8446180555555556,0.8408104196816208,0.8453757225433526,0.8451519536903039,0.8480463096960926,0.8451519536903039,0.8509406657018813,0.8451519536903039,0.8408104196816208,0.8350217076700435,0.8497109826589595,0.004474164730788787,CMAESFme+kNN,pima-indians-diabetes
7,100,diagonal,,2,0.71875,0.7402597402597403,0.6842105263157895,0.6753246753246753,0.7012987012987013,0.7142857142857143,0.8181818181818182,0.7272727272727273,0.6493506493506493,0.7662337662337663,0.7105263157894737,0.045786220718873075,0.02166881561279297,448.7014902830124,0.014209914207458495,0.8356481481481481,0.8465991316931982,0.819364161849711,0.8422575976845152,0.8277858176555717,0.8335745296671491,0.8248914616497829,0.8379160636758322,0.8408104196816208,0.8451519536903039,0.838150289017341,0.008596365450047789,CMAESFme+kNN,pima-indians-diabetes
8,250,full,,2,0.7174479166666666,0.7142857142857143,0.7105263157894737,0.6753246753246753,0.7142857142857143,0.7532467532467533,0.7142857142857143,0.7402597402597403,0.7532467532467533,0.6753246753246753,0.7236842105263158,0.025978887779326696,0.02437741756439209,519.1334584712982,0.015854525566101074,0.8443287037037037,0.8581765557163531,0.8453757225433526,0.8465991316931982,0.8350217076700435,0.8364688856729378,0.8451519536903039,0.8408104196816208,0.8321273516642547,0.8465991316931982,0.8569364161849711,0.008200300509892452,CMAESFme+kNN,pima-indians-diabetes
9,250,diagonal,,2,0.7083333333333334,0.7532467532467533,0.6973684210526315,0.7012987012987013,0.7402597402597403,0.6883116883116883,0.6883116883116883,0.7662337662337663,0.6103896103896104,0.7662337662337663,0.6710526315789473,0.04657860369786254,0.02708601951599121,565.6398950815201,0.01747722625732422,0.8370949074074074,0.8306801736613604,0.8367052023121387,0.8422575976845152,0.8263386396526773,0.8205499276410999,0.8393632416787264,0.8393632416787264,0.8364688856729378,0.8509406657018813,0.8482658959537572,0.008857574549069559,CMAESFme+kNN,pima-indians-diabetes
