,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,100,full,,1,0.6940104166666666,0.6623376623376623,0.7236842105263158,0.6493506493506493,0.7272727272727273,0.6493506493506493,0.5974025974025974,0.8311688311688312,0.7012987012987013,0.7532467532467533,0.6447368421052632,0.06412059816937452,0.003368830680847168,30.37279040813446,0.0018763065338134766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,pima-indians
1,100,diagonal,,1,0.7135416666666666,0.7272727272727273,0.6973684210526315,0.7272727272727273,0.7402597402597403,0.7532467532467533,0.6493506493506493,0.7142857142857143,0.7792207792207793,0.7532467532467533,0.5921052631578947,0.05261821740543009,0.006737661361694336,49.95871441364288,0.0035443544387817384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,pima-indians
2,250,full,,1,0.6901041666666666,0.6623376623376623,0.7763157894736842,0.6233766233766234,0.7012987012987013,0.6493506493506493,0.6623376623376623,0.7792207792207793,0.6233766233766234,0.7532467532467533,0.6710526315789473,0.056530823509063445,0.010106492042541503,122.6513916015625,0.005224990844726563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,pima-indians
3,250,diagonal,,1,0.6927083333333334,0.6623376623376623,0.7236842105263158,0.7012987012987013,0.7532467532467533,0.6883116883116883,0.6363636363636364,0.7142857142857143,0.7402597402597403,0.6623376623376623,0.6447368421052632,0.03842523795766884,0.013475322723388672,171.93434689044952,0.006898069381713867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,pima-indians
4,500,full,,1,0.67578125,0.7272727272727273,0.6578947368421053,0.6103896103896104,0.6753246753246753,0.6623376623376623,0.6493506493506493,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.6710526315789473,0.031784671532573694,0.01684415340423584,315.5831036567688,0.00855715274810791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,pima-indians
5,500,diagonal,,1,0.68359375,0.6623376623376623,0.6973684210526315,0.6363636363636364,0.7532467532467533,0.7142857142857143,0.6753246753246753,0.7012987012987013,0.6753246753246753,0.7272727272727273,0.5921052631578947,0.04403850463228626,0.020212984085083006,409.9381441831589,0.010228371620178223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,pima-indians
6,100,full,,2,0.6822916666666666,0.6623376623376623,0.6710526315789473,0.6623376623376623,0.7532467532467533,0.6883116883116883,0.6493506493506493,0.6623376623376623,0.7142857142857143,0.7402597402597403,0.618421052631579,0.039924998680137776,0.023581814765930176,440.31093459129335,0.011861968040466308,0.8493923611111112,0.8465991316931982,0.8569364161849711,0.8509406657018813,0.8437047756874095,0.8596237337192475,0.8610709117221418,0.8523878437047757,0.8422575976845152,0.8263386396526773,0.8540462427745664,0.009764940982917993,stand+CMAESFme+kNN,pima-indians
7,100,diagonal,,2,0.7252604166666666,0.7532467532467533,0.6973684210526315,0.7142857142857143,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7142857142857143,0.7532467532467533,0.7792207792207793,0.6710526315789473,0.029264236810369177,0.026950645446777343,459.89685859680174,0.013471102714538575,0.8362268518518519,0.8364688856729378,0.8323699421965318,0.8379160636758322,0.8306801736613604,0.8277858176555717,0.8219971056439942,0.8552821997105644,0.8437047756874095,0.8364688856729378,0.8395953757225434,0.008675951266188432,stand+CMAESFme+kNN,pima-indians
8,250,full,,2,0.7083333333333334,0.7272727272727273,0.6973684210526315,0.6883116883116883,0.6753246753246753,0.7012987012987013,0.6363636363636364,0.8051948051948052,0.7272727272727273,0.7532467532467533,0.6710526315789473,0.04510694311724813,0.030319476127624513,532.5895357847214,0.015093374252319335,0.8479456018518519,0.8379160636758322,0.838150289017341,0.8581765557163531,0.8639652677279306,0.85383502170767,0.8639652677279306,0.8523878437047757,0.829232995658466,0.8437047756874095,0.838150289017341,0.011545495594651529,stand+CMAESFme+kNN,pima-indians
9,250,diagonal,,2,0.7057291666666666,0.7662337662337663,0.6842105263157895,0.6493506493506493,0.7142857142857143,0.6753246753246753,0.7012987012987013,0.7532467532467533,0.7272727272727273,0.7142857142857143,0.6710526315789473,0.035096070519806094,0.03368830680847168,581.8724910736084,0.016713213920593262,0.8372395833333334,0.8465991316931982,0.8424855491329479,0.8379160636758322,0.8408104196816208,0.8335745296671491,0.8509406657018813,0.8393632416787264,0.8205499276410999,0.8191027496382055,0.8410404624277457,0.009777157102779944,stand+CMAESFme+kNN,pima-indians
10,500,full,,2,0.69140625,0.7142857142857143,0.6973684210526315,0.6233766233766234,0.6623376623376623,0.6753246753246753,0.7272727272727273,0.7272727272727273,0.7402597402597403,0.7402597402597403,0.6052631578947368,0.045888240967150364,0.037057137489318846,725.5212478399277,0.018339037895202637,0.8414351851851852,0.8639652677279306,0.8338150289017341,0.8422575976845152,0.8393632416787264,0.8451519536903039,0.8408104196816208,0.8335745296671491,0.8364688856729378,0.8277858176555717,0.8511560693641619,0.009757562563002751,stand+CMAESFme+kNN,pima-indians
