,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,weighted,0.949928469241774,0.9154929577464789,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9142857142857143,1.0,0.9420289855072463,0.02394906213335999,0.002679324150085449,0.13052725791931152,0.0006596088409423828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
1,,1,1,orthonormalized,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.021670439200574335,0.005358648300170898,0.21737408638000488,0.0012818574905395508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
2,,1,2,weighted,0.9542203147353362,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9571428571428572,1.0,0.9714285714285714,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.02455458705543886,0.008037972450256347,0.31318867206573486,0.0018956422805786132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
3,,1,2,orthonormalized,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.021191722605559335,0.010717296600341797,0.45497405529022217,0.0024932861328125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
4,,1,3,weighted,0.9484978540772532,0.9014084507042254,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9142857142857143,1.0,0.9420289855072463,0.02624015883085708,0.013396620750427246,0.5862985134124756,0.0030887603759765627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
5,,1,3,orthonormalized,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.019231472914709336,0.016075944900512694,0.7256793737411499,0.0036876440048217774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
6,,1,4,weighted,0.9513590844062947,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9571428571428572,1.0,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.927536231884058,0.024901292001761013,0.018755269050598145,0.8836815118789673,0.004465556144714356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
7,,1,4,orthonormalized,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.01807318808066627,0.021434593200683593,1.0400888681411744,0.0052222728729248045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
8,,1,5,weighted,0.9513590844062947,0.9014084507042254,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9142857142857143,1.0,0.9420289855072463,0.027007139618539254,0.024113917350769044,1.1926082849502564,0.005819845199584961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
9,,1,5,orthonormalized,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.01863220211230953,0.026793241500854492,1.3603751897811889,0.006412100791931152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
10,,1,6,weighted,0.9513590844062947,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9428571428571428,1.0,0.9571428571428572,0.9142857142857143,1.0,0.927536231884058,0.027249281145542235,0.02947256565093994,1.5278857707977296,0.0070152759552001955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
11,,1,6,orthonormalized,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.01863220211230953,0.03215188980102539,1.690563678741455,0.007606387138366699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
12,,1,7,weighted,0.9484978540772532,0.9014084507042254,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9857142857142858,0.927536231884058,0.025513955224625566,0.03483121395111084,1.864043951034546,0.008196401596069335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
13,,1,7,orthonormalized,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.01863220211230953,0.03751053810119629,2.029635953903198,0.008800530433654785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
14,,1,8,weighted,0.9513590844062947,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9428571428571428,1.0,0.9714285714285714,0.9142857142857143,0.9857142857142858,0.927536231884058,0.02570779395217682,0.04018986225128174,2.1933997869491577,0.00939161777496338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
15,,1,8,orthonormalized,0.9527896995708155,0.9577464788732394,0.9420289855072463,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.02133103257770621,0.042869186401367186,2.319302558898926,0.010005688667297364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,breast-cancer
16,,2,1,weighted,0.9399141630901288,0.9154929577464789,0.927536231884058,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9285714285714286,0.8857142857142857,1.0,0.927536231884058,0.029810605248159677,0.045548510551452634,2.4498298168182373,0.010599184036254882,0.9731362263551104,0.9745222929936306,0.9682539682539683,0.972972972972973,0.9745627980922098,0.9697933227344993,0.972972972972973,0.9793322734499205,0.9761526232114467,0.9666136724960255,0.9761904761904762,0.0037199843769890133,LFDA+kNN,breast-cancer
17,,2,1,orthonormalized,0.9456366237482118,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.927536231884058,0.02396805286139983,0.04822783470153809,2.5366766452789307,0.011189603805541992,0.9726593546336035,0.9729299363057324,0.9714285714285714,0.9793322734499205,0.972972972972973,0.972972972972973,0.9697933227344993,0.972972972972973,0.9745627980922098,0.9697933227344993,0.9698412698412698,0.0027277083519148928,LFDA+kNN,breast-cancer
18,,2,2,weighted,0.9427753934191703,0.9295774647887324,0.927536231884058,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.023911952987652776,0.05090715885162354,2.6324912309646606,0.01179506778717041,0.9729772691146081,0.9745222929936306,0.9698412698412698,0.9809220985691574,0.9682034976152624,0.9713831478537361,0.9682034976152624,0.9761526232114467,0.9777424483306836,0.9713831478537361,0.9714285714285714,0.004014852431295219,LFDA+kNN,breast-cancer
19,,2,2,orthonormalized,0.9427753934191703,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9857142857142858,0.927536231884058,0.024120309604614955,0.053586483001708984,2.774276614189148,0.012389230728149413,0.9729772691146081,0.9713375796178344,0.9714285714285714,0.9777424483306836,0.9745627980922098,0.9713831478537361,0.972972972972973,0.972972972972973,0.9777424483306836,0.9713831478537361,0.9682539682539683,0.002835610373955741,LFDA+kNN,breast-cancer
20,,2,3,weighted,0.9399141630901288,0.9154929577464789,0.927536231884058,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9285714285714286,0.8857142857142857,1.0,0.9130434782608695,0.03121490775131105,0.05626580715179443,2.905601072311401,0.012984013557434082,0.9712287394690828,0.9745222929936306,0.9650793650793651,0.9713831478537361,0.9713831478537361,0.9666136724960255,0.9697933227344993,0.9761526232114467,0.9745627980922098,0.9634340222575517,0.9793650793650793,0.004841357964046845,LFDA+kNN,breast-cancer
21,,2,3,orthonormalized,0.944206008583691,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.927536231884058,0.023659270904993944,0.05894513130187988,3.0449819326400758,0.013578081130981445,0.9731362263551104,0.9729299363057324,0.973015873015873,0.9777424483306836,0.9761526232114467,0.9713831478537361,0.9713831478537361,0.972972972972973,0.9745627980922098,0.972972972972973,0.9682539682539683,0.002498887521761369,LFDA+kNN,breast-cancer
22,,2,4,weighted,0.944206008583691,0.9436619718309859,0.9420289855072463,0.9571428571428572,0.9,0.9428571428571428,1.0,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9130434782608695,0.029719386659383625,0.061624455451965335,3.202984070777893,0.014168119430541993,0.973454140836115,0.9745222929936306,0.9698412698412698,0.9777424483306836,0.9650238473767886,0.972972972972973,0.9713831478537361,0.9745627980922098,0.9825119236883942,0.9713831478537361,0.9746031746031746,0.004439094364498905,LFDA+kNN,breast-cancer
23,,2,4,orthonormalized,0.944206008583691,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9857142857142858,0.927536231884058,0.024506681258108065,0.06430377960205078,3.3593914270401,0.014776492118835449,0.9728183118741058,0.9745222929936306,0.9698412698412698,0.9793322734499205,0.972972972972973,0.9713831478537361,0.9697933227344993,0.972972972972973,0.9761526232114467,0.9697933227344993,0.9714285714285714,0.0029606702295801855,LFDA+kNN,breast-cancer
24,,2,5,weighted,0.9427753934191703,0.9154929577464789,0.927536231884058,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.8857142857142857,1.0,0.9130434782608695,0.03135514739152244,0.06698310375213623,3.511910843849182,0.01536719799041748,0.971864568431092,0.9761146496815286,0.9666666666666667,0.9713831478537361,0.9713831478537361,0.9682034976152624,0.9697933227344993,0.9761526232114467,0.9761526232114467,0.9650238473767886,0.9777777777777777,0.004263504860414742,LFDA+kNN,breast-cancer
25,,2,5,orthonormalized,0.9456366237482118,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.927536231884058,0.02396805286139983,0.06966242790222169,3.6796777486801147,0.015965604782104494,0.9725003973931012,0.9745222929936306,0.9698412698412698,0.9777424483306836,0.972972972972973,0.9697933227344993,0.972972972972973,0.972972972972973,0.9745627980922098,0.9713831478537361,0.9682539682539683,0.0026489665701566233,LFDA+kNN,breast-cancer
26,,2,6,weighted,0.9470672389127325,0.9436619718309859,0.927536231884058,0.9571428571428572,0.9142857142857143,0.9428571428571428,1.0,0.9571428571428572,0.9142857142857143,1.0,0.9130434782608695,0.03086161567870789,0.07234175205230713,3.8471883296966554,0.016568565368652345,0.9729772691146081,0.9713375796178344,0.9746031746031746,0.9777424483306836,0.9682034976152624,0.9761526232114467,0.9697933227344993,0.9745627980922098,0.9777424483306836,0.9666136724960255,0.973015873015873,0.003698189426062961,LFDA+kNN,breast-cancer
27,,2,6,orthonormalized,0.9427753934191703,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9857142857142858,0.927536231884058,0.024120309604614955,0.07502107620239258,4.009866237640381,0.017160725593566895,0.9728183118741058,0.9729299363057324,0.9714285714285714,0.9793322734499205,0.972972972972973,0.972972972972973,0.9697933227344993,0.972972972972973,0.9777424483306836,0.9697933227344993,0.9682539682539683,0.003283728915623296,LFDA+kNN,breast-cancer
28,,2,7,weighted,0.9399141630901288,0.9154929577464789,0.927536231884058,0.9714285714285714,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9,0.9857142857142858,0.9130434782608695,0.027008748707394517,0.07770040035247802,4.183346509933472,0.01777188777923584,0.973454140836115,0.9761146496815286,0.9698412698412698,0.9745627980922098,0.9713831478537361,0.9697933227344993,0.9713831478537361,0.9761526232114467,0.9761526232114467,0.9713831478537361,0.9777777777777777,0.00284405238573644,LFDA+kNN,breast-cancer
