,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,100,full,1,0.949928469241774,0.9436619718309859,0.9565217391304348,0.9285714285714286,0.9285714285714286,0.9714285714285714,1.0,0.9571428571428572,0.8857142857142857,0.9857142857142858,0.9420289855072463,0.03079437272808645,0.0057952642440795895,395.85010159015656,0.001887202262878418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,breast-cancer-wisconsin
1,,100,diagonal,1,0.9613733905579399,0.9295774647887324,0.9565217391304348,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.02301861801802425,0.011590528488159179,438.8390794277191,0.003667593002319336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,breast-cancer-wisconsin
2,,250,full,1,0.9570815450643777,0.9577464788732394,0.9855072463768116,0.9571428571428572,0.9285714285714286,0.9714285714285714,1.0,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9130434782608695,0.02410562409558225,0.01738579273223877,1411.172677564621,0.005295896530151367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,breast-cancer-wisconsin
3,,250,diagonal,1,0.9599427753934192,0.9436619718309859,0.9565217391304348,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.017789260853299314,0.023181056976318358,1521.3361222982408,0.007092189788818359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,breast-cancer-wisconsin
4,,500,full,1,0.9513590844062947,0.971830985915493,0.9565217391304348,0.9285714285714286,0.9285714285714286,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.927536231884058,0.01845188952699767,0.02897632122039795,3480.032990646362,0.008713102340698243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,breast-cancer-wisconsin
5,,500,diagonal,1,0.9628040057224606,0.9436619718309859,0.9710144927536232,1.0,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.927536231884058,0.024144276639446162,0.03477158546447754,3703.48048286438,0.010581088066101075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,breast-cancer-wisconsin
6,,100,full,2,0.9427753934191703,0.9295774647887324,0.9420289855072463,0.9571428571428572,0.9,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9130434782608695,0.02399928031475202,0.04056684970855713,4099.330584454537,0.012175679206848145,0.9759974566841519,0.9808917197452229,0.973015873015873,0.9809220985691574,0.9666136724960255,0.9682034976152624,0.972972972972973,0.9809220985691574,0.9745627980922098,0.9841017488076311,0.9777777777777777,0.0055695949830520545,JDE+kNN,breast-cancer-wisconsin
7,,100,diagonal,2,0.9456366237482118,0.9014084507042254,0.9420289855072463,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.927536231884058,0.026796415410760104,0.046362113952636716,4142.319562292099,0.013913702964782716,0.9752026704816404,0.9745222929936306,0.973015873015873,0.9809220985691574,0.9761526232114467,0.9697933227344993,0.9697933227344993,0.9777424483306836,0.9793322734499205,0.9713831478537361,0.9793650793650793,0.003908962034245739,JDE+kNN,breast-cancer-wisconsin
8,,250,full,2,0.9427753934191703,0.9577464788732394,0.9565217391304348,0.9571428571428572,0.9142857142857143,0.9571428571428572,1.0,0.9285714285714286,0.9,0.9571428571428572,0.8985507246376812,0.030176068248523525,0.05215737819671631,5114.653160429001,0.015518903732299805,0.9763153711651565,0.9792993630573248,0.9761904761904762,0.9777424483306836,0.9777424483306836,0.9697933227344993,0.9697933227344993,0.972972972972973,0.9825119236883942,0.9745627980922098,0.9825396825396825,0.004352580696114283,JDE+kNN,breast-cancer-wisconsin
9,,250,diagonal,2,0.9470672389127325,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.927536231884058,0.019247740729832884,0.0579526424407959,5224.81660516262,0.017302274703979492,0.9766332856461611,0.9729299363057324,0.9809523809523809,0.9825119236883942,0.9825119236883942,0.9697933227344993,0.9682034976152624,0.9777424483306836,0.9761526232114467,0.972972972972973,0.9825396825396825,0.005187265293698383,JDE+kNN,breast-cancer-wisconsin
