,cmaes__f__n_neighbors,cmaes__s__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,4,250,triangular,,1,0.9392,0.9206349206349206,0.9166666666666666,0.9682539682539683,0.9206349206349206,0.9365079365079365,0.9523809523809523,0.9523809523809523,0.9841269841269841,0.9682539682539683,0.8688524590163934,0.03194711426226583,0.001701045036315918,14.793919992446899,0.0014515399932861328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,balance-scale
1,4,500,triangular,,1,0.9248,0.9206349206349206,0.8666666666666667,0.8888888888888888,0.9365079365079365,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9841269841269841,0.9523809523809523,0.8852459016393442,0.03548206111019372,0.003402090072631836,54.439898705482484,0.0027524948120117186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,balance-scale
2,4,1000,triangular,,1,0.928,0.9841269841269841,0.8666666666666667,0.9047619047619048,0.9365079365079365,0.9523809523809523,0.873015873015873,0.9523809523809523,0.9206349206349206,0.9206349206349206,0.9672131147540983,0.03658196606530098,0.0051031351089477536,124.98537218570709,0.004053521156311035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,balance-scale
3,8,250,triangular,,1,0.9056,0.9841269841269841,0.8333333333333334,0.8095238095238095,0.9047619047619048,0.9682539682539683,0.9682539682539683,0.9523809523809523,0.873015873015873,0.873015873015873,0.8852459016393442,0.05761584971322465,0.006804180145263672,156.18154833316802,0.005654835700988769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,balance-scale
4,8,500,triangular,,1,0.9216,0.9206349206349206,0.85,0.9682539682539683,0.9682539682539683,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9206349206349206,0.9206349206349206,0.9016393442622951,0.03375476649120624,0.00850522518157959,195.58422150611878,0.0068560361862182615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,balance-scale
5,8,1000,triangular,,1,0.9136,0.9523809523809523,0.8666666666666667,0.9365079365079365,0.9523809523809523,0.8888888888888888,0.8888888888888888,0.9365079365079365,0.9841269841269841,0.8888888888888888,0.8360655737704918,0.04367558087578724,0.010206270217895507,271.11481499671936,0.008056712150573731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,balance-scale
6,4,250,triangular,,2,0.9168,0.9365079365079365,0.9,0.9365079365079365,0.9365079365079365,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.9523809523809523,0.9206349206349206,0.8688524590163934,0.024423838765710384,0.011907315254211426,285.90873498916625,0.009257316589355469,0.9667555555555556,0.9555160142348754,0.9858407079646018,0.9768683274021353,0.9537366548042705,0.9572953736654805,0.9733096085409253,0.9715302491103203,0.9768683274021353,0.9501779359430605,0.9663120567375887,0.01137919120532711,CMAES+kNN,balance-scale
7,4,500,triangular,,2,0.9136,0.9206349206349206,0.8666666666666667,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9682539682539683,0.9841269841269841,0.8688524590163934,0.03550338777042225,0.013608360290527343,325.55471370220187,0.010108327865600586,0.9619555555555556,0.9590747330960854,0.9557522123893806,0.9626334519572953,0.9483985765124555,0.9768683274021353,0.9555160142348754,0.9733096085409253,0.9750889679715302,0.9501779359430605,0.9627659574468085,0.009672953581070587,CMAES+kNN,balance-scale
8,4,1000,triangular,,2,0.9184,0.9682539682539683,0.9,0.9047619047619048,0.9365079365079365,0.9047619047619048,0.8888888888888888,0.9206349206349206,0.9047619047619048,0.9365079365079365,0.9180327868852459,0.02216691763034197,0.015309405326843262,396.10018718242645,0.011512327194213866,0.9649777777777778,0.9786476868327402,0.9628318584070796,0.9555160142348754,0.9537366548042705,0.9768683274021353,0.9608540925266904,0.9768683274021353,0.9519572953736655,0.9555160142348754,0.9769503546099291,0.010533445541167457,CMAES+kNN,balance-scale
9,8,250,triangular,,2,0.8816,0.9523809523809523,0.8666666666666667,0.6984126984126984,0.9365079365079365,0.9682539682539683,0.8888888888888888,0.9365079365079365,0.8888888888888888,0.8095238095238095,0.8688524590163934,0.07602158684336674,0.01701045036315918,427.2963633298874,0.012511849403381348,0.9541333333333334,0.9750889679715302,0.9628318584070796,0.8879003558718861,0.9501779359430605,0.9786476868327402,0.9715302491103203,0.9786476868327402,0.9572953736654805,0.9217081850533808,0.9574468085106383,0.027375504900885576,CMAES+kNN,balance-scale
10,8,500,triangular,,2,0.9008,0.9365079365079365,0.8,0.9365079365079365,0.9365079365079365,0.8571428571428571,0.8888888888888888,0.9523809523809523,0.8571428571428571,0.9365079365079365,0.9016393442622951,0.04676927879254789,0.018711495399475097,466.6990365028381,0.01361255645751953,0.9633777777777778,0.9519572953736655,0.95929203539823,0.9768683274021353,0.9786476868327402,0.9590747330960854,0.9786476868327402,0.9804270462633452,0.9501779359430605,0.9572953736654805,0.9414893617021277,0.013397697045632265,CMAES+kNN,balance-scale
11,8,1000,triangular,,2,0.8864,0.9523809523809523,0.8666666666666667,0.9206349206349206,0.9206349206349206,0.8888888888888888,0.8095238095238095,0.9365079365079365,0.9365079365079365,0.873015873015873,0.7540983606557377,0.05975359476771996,0.020412540435791014,542.2296299934387,0.014783978462219238,0.9536,0.9483985765124555,0.9610619469026549,0.9715302491103203,0.9804270462633452,0.9626334519572953,0.9466192170818505,0.9537366548042705,0.9697508896797153,0.9483985765124555,0.8936170212765957,0.02267186301725894,CMAES+kNN,balance-scale
12,4,250,triangular,,4,0.9232,0.9206349206349206,0.9166666666666666,0.9365079365079365,0.9365079365079365,0.873015873015873,0.8888888888888888,0.9365079365079365,0.9682539682539683,0.9841269841269841,0.8688524590163934,0.036015919399997265,0.022113585472106935,557.0235499858857,0.015884971618652342,0.9639111111111112,0.9501779359430605,0.9699115044247788,0.9715302491103203,0.9697508896797153,0.9590747330960854,0.9661921708185054,0.9661921708185054,0.9750889679715302,0.9608540925266904,0.950354609929078,0.00817694723846973,CMAES+kNN,balance-scale
13,4,500,triangular,,4,0.9296,0.9206349206349206,0.9,0.9365079365079365,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9841269841269841,0.9682539682539683,0.8688524590163934,0.0338120223103445,0.023814630508422852,596.6695286989212,0.01698579788208008,0.9624888888888888,0.9626334519572953,0.952212389380531,0.9679715302491103,0.9572953736654805,0.9679715302491103,0.9661921708185054,0.9768683274021353,0.9679715302491103,0.9483985765124555,0.9574468085106383,0.008168350545142918,CMAES+kNN,balance-scale
14,4,1000,triangular,,4,0.92,0.9523809523809523,0.9166666666666666,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.873015873015873,0.9523809523809523,0.9206349206349206,0.9365079365079365,0.9344262295081968,0.024489176372509056,0.02551567554473877,667.2150021791458,0.018086695671081544,0.9564444444444444,0.9661921708185054,0.9752212389380531,0.9572953736654805,0.9430604982206405,0.9697508896797153,0.9537366548042705,0.9697508896797153,0.9288256227758007,0.9377224199288257,0.9627659574468085,0.014636150125809433,CMAES+kNN,balance-scale
15,8,250,triangular,,4,0.9024,0.9365079365079365,0.8833333333333333,0.9047619047619048,0.9047619047619048,0.9206349206349206,0.873015873015873,0.9523809523809523,0.9682539682539683,0.8253968253968254,0.8524590163934426,0.0424167364840504,0.027216720581054687,698.4111783266068,0.019487380981445312,0.9548444444444445,0.9608540925266904,0.9486725663716814,0.9501779359430605,0.9679715302491103,0.9644128113879004,0.9590747330960854,0.9679715302491103,0.9679715302491103,0.9092526690391459,0.9521276595744681,0.016758237099589384,CMAES+kNN,balance-scale
16,8,500,triangular,,4,0.92,0.9523809523809523,0.8,0.9523809523809523,0.9523809523809523,0.8888888888888888,0.8888888888888888,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9016393442622951,0.047916706046853164,0.028917765617370604,737.8138514995575,0.020988774299621583,0.9543111111111111,0.9679715302491103,0.9380530973451328,0.9679715302491103,0.9661921708185054,0.9359430604982206,0.9661921708185054,0.9590747330960854,0.9395017793594306,0.9661921708185054,0.9361702127659575,0.014033885562752185,CMAES+kNN,balance-scale
17,8,1000,triangular,,4,0.9216,0.9523809523809523,0.9166666666666666,0.9523809523809523,0.9365079365079365,0.9206349206349206,0.8571428571428571,0.9523809523809523,0.9682539682539683,0.9206349206349206,0.8360655737704918,0.04091140654694661,0.030618810653686525,813.3444449901581,0.02198941707611084,0.9521777777777778,0.9679715302491103,0.9823008849557522,0.9839857651245552,0.9733096085409253,0.9412811387900356,0.9448398576512456,0.9590747330960854,0.9697508896797153,0.9145907473309609,0.8847517730496454,0.030171445020341185,CMAES+kNN,balance-scale
18,4,250,triangular,,8,0.9328,0.9365079365079365,0.9166666666666666,0.9841269841269841,0.9682539682539683,0.9206349206349206,0.873015873015873,0.9365079365079365,0.9523809523809523,0.9523809523809523,0.8852459016393442,0.03305912425825636,0.03231985569000244,828.138364982605,0.023090457916259764,0.9566222222222223,0.9252669039145908,0.9628318584070796,0.9768683274021353,0.9572953736654805,0.9377224199288257,0.9501779359430605,0.9786476868327402,0.9750889679715302,0.9483985765124555,0.9539007092198581,0.01652870698068103,CMAES+kNN,balance-scale
19,4,500,triangular,,8,0.928,0.9206349206349206,0.9166666666666666,0.9206349206349206,0.9206349206349206,0.9523809523809523,0.8888888888888888,0.9523809523809523,0.9682539682539683,0.9365079365079365,0.9016393442622951,0.023231831500232242,0.03402090072631836,867.7843436956406,0.024291276931762695,0.9512888888888889,0.9395017793594306,0.9769911504424779,0.9590747330960854,0.9341637010676157,0.9608540925266904,0.9537366548042705,0.9697508896797153,0.9679715302491103,0.9217081850533808,0.9290780141843972,0.017995596569235904,CMAES+kNN,balance-scale
20,4,1000,triangular,,8,0.92,0.9523809523809523,0.9333333333333333,0.9206349206349206,0.9047619047619048,0.9206349206349206,0.873015873015873,0.9523809523809523,0.9047619047619048,0.9206349206349206,0.9180327868852459,0.022252603760810622,0.03572194576263428,938.3298171758652,0.025592350959777833,0.9472,0.9590747330960854,0.9805309734513274,0.9270462633451957,0.9323843416370107,0.9572953736654805,0.9341637010676157,0.9715302491103203,0.9252669039145908,0.9270462633451957,0.9574468085106383,0.019322755718854612,CMAES+kNN,balance-scale
21,8,250,triangular,,8,0.9264,0.9365079365079365,0.8666666666666667,0.9365079365079365,0.9365079365079365,0.9206349206349206,0.9682539682539683,0.9206349206349206,0.9682539682539683,0.9206349206349206,0.8852459016393442,0.030281573250074672,0.037422990798950194,969.5259933233261,0.026643657684326173,0.96,0.9786476868327402,0.9309734513274336,0.9679715302491103,0.9608540925266904,0.9715302491103203,0.9822064056939501,0.9590747330960854,0.9626334519572953,0.9341637010676157,0.9521276595744681,0.016179921340553363,CMAES+kNN,balance-scale
22,8,500,triangular,,8,0.9376,0.9523809523809523,0.9,0.9523809523809523,0.9841269841269841,0.9206349206349206,0.9047619047619048,0.9365079365079365,0.9682539682539683,0.9523809523809523,0.9016393442622951,0.027987982689322857,0.039124035835266115,1008.9286664962768,0.027594661712646483,0.9612444444444445,0.9697508896797153,0.9610619469026549,0.9750889679715302,0.9644128113879004,0.9519572953736655,0.9626334519572953,0.9697508896797153,0.9644128113879004,0.9590747330960854,0.9343971631205674,0.010817412658852889,CMAES+kNN,balance-scale
23,8,1000,triangular,,8,0.9472,0.9365079365079365,0.9333333333333333,0.9523809523809523,0.9841269841269841,0.9523809523809523,0.9206349206349206,0.9523809523809523,0.9682539682539683,0.9523809523809523,0.9180327868852459,0.019434566145540965,0.04082508087158203,1084.4592599868774,0.02859508991241455,0.9664,0.9644128113879004,0.984070796460177,0.9804270462633452,0.9661921708185054,0.9697508896797153,0.9448398576512456,0.9715302491103203,0.9697508896797153,0.9501779359430605,0.9627659574468085,0.011414833631313515,CMAES+kNN,balance-scale
24,4,250,triangular,,16,0.9264,0.9206349206349206,0.8833333333333333,0.9682539682539683,0.9523809523809523,0.8888888888888888,0.9206349206349206,0.9365079365079365,0.9206349206349206,0.9682539682539683,0.9016393442622951,0.028730653563781083,0.04252612590789795,1099.2531799793244,0.029496073722839355,0.936,0.9092526690391459,0.9433628318584071,0.9555160142348754,0.9323843416370107,0.896797153024911,0.9412811387900356,0.9590747330960854,0.9501779359430605,0.9359430604982206,0.9361702127659575,0.01860597127717377,CMAES+kNN,balance-scale
25,4,500,triangular,,16,0.912,0.9047619047619048,0.8833333333333333,0.9206349206349206,0.9047619047619048,0.9523809523809523,0.8412698412698413,0.9523809523809523,0.9365079365079365,0.9206349206349206,0.9016393442622951,0.03169759406571095,0.04422717094421387,1138.8991586923598,0.030697035789489745,0.9312,0.9110320284697508,0.952212389380531,0.9395017793594306,0.9199288256227758,0.9466192170818505,0.9306049822064056,0.9537366548042705,0.9466192170818505,0.9074733096085409,0.9042553191489362,0.018212516297528628,CMAES+kNN,balance-scale
26,4,1000,triangular,,16,0.9184,0.9365079365079365,0.9,0.8888888888888888,0.9047619047619048,0.9206349206349206,0.873015873015873,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9508196721311475,0.02708231014674941,0.045928215980529784,1209.4446321725845,0.031497955322265625,0.9303111111111111,0.9412811387900356,0.9575221238938053,0.896797153024911,0.9110320284697508,0.9448398576512456,0.9181494661921709,0.9590747330960854,0.9163701067615658,0.9163701067615658,0.9414893617021277,0.020138615240194033,CMAES+kNN,balance-scale
27,8,250,triangular,,16,0.92,0.9206349206349206,0.8666666666666667,0.9206349206349206,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9365079365079365,0.9047619047619048,0.9206349206349206,0.9180327868852459,0.023838644779919253,0.047629261016845705,1240.6408083200454,0.03259866237640381,0.9395555555555556,0.9661921708185054,0.9097345132743363,0.9270462633451957,0.9395017793594306,0.9590747330960854,0.9644128113879004,0.9448398576512456,0.9412811387900356,0.9074733096085409,0.9361702127659575,0.019559652816653242,CMAES+kNN,balance-scale
