,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,25,diagonal,1,0.9682804674457429,0.9783783783783784,1.0,0.9726775956284153,0.9723756906077348,0.9666666666666667,0.9664804469273743,0.9385474860335196,0.9608938547486033,0.9662921348314607,0.96045197740113,0.014676162157327581,0.008007025718688965,2473.1405725240706,0.007207536697387695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,digits10
1,,100,diagonal,1,0.9599332220367279,0.9783783783783784,0.9602272727272727,0.9508196721311475,0.9558011049723757,0.9722222222222222,0.9553072625698324,0.9608938547486033,0.9608938547486033,0.9662921348314607,0.9378531073446328,0.01068939635642067,0.01601405143737793,10722.041321992874,0.014450168609619141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,digits10
2,,25,diagonal,2,0.9554813578185866,0.9621621621621622,0.9829545454545454,0.9617486338797814,0.9558011049723757,0.9555555555555556,0.9608938547486033,0.9273743016759777,0.9608938547486033,0.9438202247191011,0.943502824858757,0.01402447386482116,0.024021077156066894,13195.181894516945,0.021645164489746092,0.9791628022011996,0.9770471464019851,0.9821098087600246,0.9801734820322181,0.9826732673267327,0.9789734075448361,0.9734239802224969,0.9833127317676144,0.9758961681087762,0.9827053736874614,0.9753086419753086,0.0033878136038860323,stand+JDE+kNN,digits10
3,,100,diagonal,2,0.9460211463550362,0.9567567567567568,0.9715909090909091,0.9234972677595629,0.9447513812154696,0.9666666666666667,0.9497206703910615,0.9441340782122905,0.9497206703910615,0.9213483146067416,0.9322033898305084,0.01592121487021661,0.03202810287475586,21444.08264398575,0.02877016067504883,0.9747727694305324,0.978287841191067,0.974090067859346,0.9708798017348204,0.9801980198019802,0.9696969696969697,0.984548825710754,0.9777503090234858,0.9647713226205191,0.967881408276714,0.9796296296296296,0.005989323792879334,stand+JDE+kNN,digits10
4,,25,diagonal,4,0.9549248747913188,0.9675675675675676,0.9886363636363636,0.9672131147540983,0.9502762430939227,0.95,0.9553072625698324,0.9217877094972067,0.9608938547486033,0.949438202247191,0.9378531073446328,0.01717135718434347,0.040035128593444824,23917.223216509818,0.035834312438964844,0.9767513757497063,0.9751861042183623,0.9747069710055521,0.9857496902106567,0.9783415841584159,0.974025974025974,0.9715698393077874,0.980840543881335,0.9709517923362175,0.9777640518838789,0.9783950617283951,0.004224782533428985,stand+JDE+kNN,digits10
5,,100,diagonal,4,0.9560378408458542,0.9837837837837838,0.9715909090909091,0.9398907103825137,0.9447513812154696,0.9777777777777777,0.9385474860335196,0.9608938547486033,0.9553072625698324,0.9438202247191011,0.943502824858757,0.015839418533731366,0.04804215431213379,32166.123965978622,0.042877030372619626,0.9723613429790391,0.9739454094292804,0.9697717458359038,0.9727385377942999,0.9771039603960396,0.9684601113172542,0.9802224969097652,0.9789864029666254,0.9622991347342398,0.9666460778258185,0.9734567901234568,0.005365361222527924,stand+JDE+kNN,digits10
6,,25,diagonal,8,0.9532554257095158,0.972972972972973,0.9829545454545454,0.9672131147540983,0.9558011049723757,0.95,0.9385474860335196,0.9217877094972067,0.9497206703910615,0.949438202247191,0.943502824858757,0.016767219249841613,0.05604918003082275,34639.26453850269,0.04972207546234131,0.9671056699437334,0.9696029776674938,0.9666872301048736,0.976456009913259,0.9752475247524752,0.9628942486085343,0.9573547589616811,0.9684796044499382,0.9635352286773795,0.967881408276714,0.9629629629629629,0.005525811821202189,stand+JDE+kNN,digits10
7,,100,diagonal,8,0.9532554257095158,0.9621621621621622,0.9659090909090909,0.9562841530054644,0.9558011049723757,0.9555555555555556,0.9441340782122905,0.9553072625698324,0.9441340782122905,0.9550561797752809,0.9378531073446328,0.008194259014781963,0.06405620574951172,42888.1652879715,0.056594109535217284,0.9641995919124466,0.9633995037220844,0.9617520049352252,0.966542750929368,0.974009900990099,0.9573283858998145,0.9752781211372065,0.9715698393077874,0.9487021013597033,0.9592340951204448,0.9641975308641976,0.007729550779629525,stand+JDE+kNN,digits10
8,,25,diagonal,16,0.9454646633277685,0.9621621621621622,0.9943181818181818,0.9617486338797814,0.9337016574585635,0.9388888888888889,0.9329608938547486,0.9050279329608939,0.9441340782122905,0.949438202247191,0.9322033898305084,0.02257685410889057,0.07206323146820068,45361.305860495566,0.06345350742340088,0.9544302232115254,0.9522332506203474,0.9549660703269587,0.9609665427509294,0.963490099009901,0.9536178107606679,0.946229913473424,0.9548825710754018,0.9542645241038319,0.9512044471896233,0.9524691358024692,0.004607681170160557,stand+JDE+kNN,digits10
9,,100,diagonal,16,0.9382303839732888,0.9459459459459459,0.9488636363636364,0.9398907103825137,0.9558011049723757,0.9611111111111111,0.9273743016759777,0.9497206703910615,0.9050279329608939,0.9157303370786517,0.9322033898305084,0.01703652250293887,0.08007025718688965,53610.20660996437,0.07033317089080811,0.9503493476782291,0.9547146401985112,0.9518815545959285,0.9566294919454771,0.9579207920792079,0.943104514533086,0.9616810877626699,0.9622991347342398,0.9239802224969098,0.9456454601605929,0.945679012345679,0.010867994033616424,stand+JDE+kNN,digits10
