,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
13,,25,diagonal,8,0.75,0.7662337662337663,0.7368421052631579,0.7012987012987013,0.7662337662337663,0.7662337662337663,0.7402597402597403,0.7532467532467533,0.7272727272727273,0.7792207792207793,0.7631578947368421,0.022325947486601435,0.05990090370178223,1887.686977982521,0.022765326499938964,0.7955729166666666,0.7930535455861071,0.8049132947976878,0.8133140376266281,0.7670043415340086,0.7988422575976846,0.8017366136034733,0.7988422575976846,0.7727930535455861,0.8031837916063675,0.8020231213872833,0.013792468098038064,JDE+kNN,pima-indians
14,,100,full,8,0.7330729166666666,0.7662337662337663,0.6710526315789473,0.6493506493506493,0.7922077922077922,0.7272727272727273,0.7402597402597403,0.7532467532467533,0.7792207792207793,0.7402597402597403,0.7105263157894737,0.04316745279919821,0.06417953968048096,2298.863895225525,0.02426486015319824,0.7921006944444444,0.7872648335745297,0.7832369942196532,0.8104196816208393,0.7829232995658466,0.7930535455861071,0.7916063675832128,0.7930535455861071,0.7814761215629522,0.7988422575976846,0.7991329479768786,0.00855338308099235,JDE+kNN,pima-indians
15,,100,diagonal,8,0.7552083333333334,0.8051948051948052,0.7631578947368421,0.7142857142857143,0.7792207792207793,0.7532467532467533,0.7532467532467533,0.7532467532467533,0.7532467532467533,0.7272727272727273,0.75,0.0237402971421381,0.06845817565917969,2350.122105884552,0.02574129104614258,0.7947048611111112,0.7959479015918958,0.8049132947976878,0.7945007235890015,0.7959479015918958,0.7785817655571635,0.8060781476121563,0.7901591895803184,0.7858176555716353,0.8017366136034733,0.7933526011560693,0.008047171126873864,JDE+kNN,pima-indians
16,,25,full,16,0.7447916666666666,0.7922077922077922,0.7631578947368421,0.6623376623376623,0.7402597402597403,0.7272727272727273,0.7402597402597403,0.7922077922077922,0.7922077922077922,0.7402597402597403,0.6973684210526315,0.0406181318378762,0.07273681163787842,2461.9850944519044,0.027234697341918947,0.7683738425925926,0.7771345875542692,0.7528901734104047,0.788712011577424,0.7727930535455861,0.7670043415340086,0.7771345875542692,0.7510853835021708,0.7568740955137482,0.7742402315484804,0.7658959537572254,0.011401669955128512,JDE+kNN,pima-indians
17,,25,diagonal,16,0.7604166666666666,0.8051948051948052,0.7894736842105263,0.6883116883116883,0.7792207792207793,0.8181818181818182,0.7142857142857143,0.7662337662337663,0.7402597402597403,0.7532467532467533,0.75,0.03803556372699071,0.07701544761657715,2475.217504453659,0.02871553897857666,0.7771990740740741,0.7901591895803184,0.7861271676300579,0.7829232995658466,0.76410998552822,0.7742402315484804,0.7756874095513748,0.7872648335745297,0.7568740955137482,0.7872648335745297,0.7673410404624278,0.010843112709314037,JDE+kNN,pima-indians
18,,100,full,16,0.7421875,0.8181818181818182,0.75,0.6363636363636364,0.7662337662337663,0.7792207792207793,0.7142857142857143,0.7662337662337663,0.7662337662337663,0.7012987012987013,0.7236842105263158,0.047889213289874555,0.08129408359527587,2886.394421696663,0.030210208892822266,0.7741608796296297,0.7742402315484804,0.7832369942196532,0.804630969609262,0.76410998552822,0.7713458755426917,0.7727930535455861,0.7727930535455861,0.743849493487699,0.7829232995658466,0.7716763005780347,0.014578163154981946,JDE+kNN,pima-indians
19,,100,diagonal,16,0.765625,0.8051948051948052,0.75,0.7402597402597403,0.7922077922077922,0.7662337662337663,0.7922077922077922,0.7532467532467533,0.7662337662337663,0.7272727272727273,0.7631578947368421,0.023446825561903663,0.08557271957397461,2937.65263235569,0.031689572334289554,0.7884837962962963,0.7858176555716353,0.7991329479768786,0.7872648335745297,0.7771345875542692,0.7814761215629522,0.7829232995658466,0.7858176555716353,0.7945007235890015,0.7945007235890015,0.796242774566474,0.006859639811306937,JDE+kNN,pima-indians
20,,25,full,32,0.7408854166666666,0.7792207792207793,0.75,0.6623376623376623,0.7532467532467533,0.7792207792207793,0.7272727272727273,0.7532467532467533,0.8051948051948052,0.6883116883116883,0.7105263157894737,0.0418381377934648,0.08985135555267335,3049.515620923042,0.03319303989410401,0.7654803240740741,0.7554269175108539,0.7572254335260116,0.788712011577424,0.7713458755426917,0.768451519536903,0.7655571635311144,0.7496382054992764,0.7539797395079595,0.7698986975397974,0.7745664739884393,0.011124209711504025,JDE+kNN,pima-indians
21,,25,diagonal,32,0.7591145833333334,0.8181818181818182,0.7763157894736842,0.6883116883116883,0.8311688311688312,0.8051948051948052,0.7142857142857143,0.7532467532467533,0.7662337662337663,0.7012987012987013,0.7368421052631579,0.046953755869968784,0.09412999153137207,3062.748030924797,0.03399085998535156,0.7725694444444444,0.7727930535455861,0.7774566473988439,0.7858176555716353,0.7597684515195369,0.7655571635311144,0.7698986975397974,0.7901591895803184,0.7568740955137482,0.7829232995658466,0.7644508670520231,0.010716701772859404,JDE+kNN,pima-indians
22,,100,full,32,0.7578125,0.8051948051948052,0.7631578947368421,0.6753246753246753,0.7662337662337663,0.7922077922077922,0.7532467532467533,0.7662337662337663,0.8051948051948052,0.7272727272727273,0.7236842105263158,0.03842668560108213,0.0984086275100708,3473.9249481678007,0.03471560478210449,0.7634548611111112,0.7467438494934877,0.7586705202312138,0.784370477568741,0.7525325615050651,0.76410998552822,0.7756874095513748,0.7655571635311144,0.7554269175108539,0.7626628075253257,0.7687861271676301,0.010520880178346131,JDE+kNN,pima-indians
23,,100,diagonal,32,0.76171875,0.8181818181818182,0.7368421052631579,0.7402597402597403,0.7922077922077922,0.7662337662337663,0.7922077922077922,0.7532467532467533,0.7662337662337663,0.7012987012987013,0.75,0.03166545796530845,0.10268726348876953,3525.183158826828,0.03543379306793213,0.7831307870370371,0.7698986975397974,0.7861271676300579,0.7916063675832128,0.7858176555716353,0.76410998552822,0.7858176555716353,0.784370477568741,0.7814761215629522,0.7916063675832128,0.7904624277456648,0.008729229742531998,JDE+kNN,pima-indians
24,,25,full,64,0.7486979166666666,0.7792207792207793,0.75,0.6753246753246753,0.7532467532467533,0.7662337662337663,0.7532467532467533,0.7662337662337663,0.7922077922077922,0.6883116883116883,0.7631578947368421,0.035667999093189726,0.10696589946746826,3637.0461473941805,0.03615655899047852,0.7591145833333334,0.7510853835021708,0.7543352601156069,0.7655571635311144,0.76410998552822,0.7568740955137482,0.7742402315484804,0.748191027496382,0.7467438494934877,0.7655571635311144,0.7644508670520231,0.008543522540295495,JDE+kNN,pima-indians
25,,25,diagonal,64,0.75390625,0.7662337662337663,0.7631578947368421,0.6753246753246753,0.8311688311688312,0.8181818181818182,0.7402597402597403,0.7792207792207793,0.7662337662337663,0.6753246753246753,0.7236842105263158,0.049579156895662814,0.111244535446167,3650.278557395935,0.03686633110046387,0.7643229166666666,0.7626628075253257,0.7687861271676301,0.7713458755426917,0.7510853835021708,0.7756874095513748,0.76410998552822,0.768451519536903,0.7496382054992764,0.76410998552822,0.7673410404624278,0.007863001889309806,JDE+kNN,pima-indians
26,,100,full,64,0.7513020833333334,0.7922077922077922,0.7894736842105263,0.6623376623376623,0.7792207792207793,0.7922077922077922,0.7532467532467533,0.7532467532467533,0.7922077922077922,0.6623376623376623,0.7368421052631579,0.048272494363120554,0.11552317142486572,4061.455474638939,0.037587428092956544,0.7594039351851852,0.7539797395079595,0.7615606936416185,0.7829232995658466,0.7510853835021708,0.7467438494934877,0.7727930535455861,0.7554269175108539,0.7496382054992764,0.7612156295224313,0.7586705202312138,0.010540326599634841,JDE+kNN,pima-indians
27,,100,diagonal,64,0.7669270833333334,0.8051948051948052,0.7763157894736842,0.7012987012987013,0.7922077922077922,0.8051948051948052,0.7792207792207793,0.7532467532467533,0.7792207792207793,0.7012987012987013,0.7763157894736842,0.03584387169183609,0.11980180740356446,4112.713685297966,0.038300299644470216,0.7724247685185185,0.7670043415340086,0.7716763005780347,0.7727930535455861,0.7727930535455861,0.7626628075253257,0.7698986975397974,0.7698986975397974,0.7771345875542692,0.7829232995658466,0.7774566473988439,0.0054405128711479366,JDE+kNN,pima-indians
28,,25,full,128,0.75,0.7922077922077922,0.7631578947368421,0.6493506493506493,0.7922077922077922,0.7792207792207793,0.7272727272727273,0.7662337662337663,0.7532467532467533,0.7012987012987013,0.7763157894736842,0.04309894181197786,0.12408044338226318,4224.576673865318,0.039025092124938966,0.7523148148148148,0.7467438494934877,0.7485549132947977,0.7597684515195369,0.7568740955137482,0.7554269175108539,0.7554269175108539,0.7424023154848046,0.743849493487699,0.7597684515195369,0.7543352601156069,0.0060864178947493824,JDE+kNN,pima-indians
29,,25,diagonal,128,0.7604166666666666,0.7922077922077922,0.7763157894736842,0.6753246753246753,0.8051948051948052,0.8311688311688312,0.7142857142857143,0.7792207792207793,0.7922077922077922,0.7012987012987013,0.7368421052631579,0.04801883285984208,0.12835907936096191,4237.809083867073,0.03970940113067627,0.7589699074074074,0.7597684515195369,0.7630057803468208,0.768451519536903,0.743849493487699,0.7583212735166426,0.7597684515195369,0.7626628075253257,0.7395079594790159,0.7742402315484804,0.7601156069364162,0.009815358256286138,JDE+kNN,pima-indians
30,,100,full,128,0.7513020833333334,0.7922077922077922,0.7763157894736842,0.6753246753246753,0.8181818181818182,0.7662337662337663,0.7272727272727273,0.7922077922077922,0.7922077922077922,0.6493506493506493,0.7236842105263158,0.052771383148079956,0.13263771533966065,4648.986001110077,0.04040830135345459,0.7528935185185185,0.7510853835021708,0.7543352601156069,0.7670043415340086,0.7467438494934877,0.743849493487699,0.7655571635311144,0.7583212735166426,0.7467438494934877,0.7525325615050651,0.7427745664739884,0.008088550168221156,JDE+kNN,pima-indians
31,,100,diagonal,128,0.7604166666666666,0.8311688311688312,0.7631578947368421,0.6883116883116883,0.8051948051948052,0.7922077922077922,0.7532467532467533,0.7532467532467533,0.7532467532467533,0.7012987012987013,0.7631578947368421,0.041091287396279264,0.13691635131835939,4700.244211769104,0.041096949577331544,0.765625,0.7568740955137482,0.7644508670520231,0.7727930535455861,0.7597684515195369,0.7496382054992764,0.7713458755426917,0.7655571635311144,0.7698986975397974,0.7742402315484804,0.7716763005780347,0.007622680797546784,JDE+kNN,pima-indians
