,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,100,full,1,0.9613733905579399,0.9436619718309859,0.9855072463768116,0.9428571428571428,0.9571428571428572,0.9714285714285714,1.0,0.9714285714285714,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.024769010036004513,0.0061702728271484375,392.75358123779296,0.0010216474533081056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,breast-cancer-wisconsin
1,,100,diagonal,1,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9428571428571428,0.9142857142857143,0.9714285714285714,1.0,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.02347851333042645,0.012340545654296875,435.9296664237976,0.001819610595703125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,breast-cancer-wisconsin
2,,250,full,1,0.9585121602288984,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9428571428571428,1.0,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.017480425167030855,0.018510818481445312,1395.6265714168549,0.002544808387756348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,breast-cancer-wisconsin
3,,250,diagonal,1,0.9527896995708155,0.9436619718309859,0.9420289855072463,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.8985507246376812,0.02667597512349535,0.02468109130859375,1506.6149467229843,0.004076313972473144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,breast-cancer-wisconsin
4,,500,full,1,0.9484978540772532,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9285714285714286,0.9571428571428572,1.0,0.9142857142857143,0.9,0.9857142857142858,0.9420289855072463,0.02873225914667333,0.030851364135742188,3454.799077105522,0.0057370662689208984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,breast-cancer-wisconsin
5,,500,diagonal,1,0.9542203147353362,0.9154929577464789,0.927536231884058,0.9571428571428572,0.9428571428571428,0.9714285714285714,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.025308070345271372,0.037021636962890625,3683.676971554756,0.00759592056274414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,breast-cancer-wisconsin
6,,100,full,2,0.9456366237482118,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9,0.9571428571428572,0.927536231884058,0.023810620669715114,0.04319190979003906,4076.430552792549,0.009244918823242188,0.9744078842791289,0.9713375796178344,0.9777777777777777,0.9745627980922098,0.972972972972973,0.9761526232114467,0.9697933227344993,0.9713831478537361,0.9745627980922098,0.9777424483306836,0.9777777777777777,0.0028080726104701436,stand+JDE+kNN,breast-cancer-wisconsin
7,,100,diagonal,2,0.949928469241774,0.9577464788732394,0.9565217391304348,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.0214587559878485,0.0493621826171875,4119.606637978553,0.011045622825622558,0.9764743284056588,0.9840764331210191,0.9793650793650793,0.9777424483306836,0.9745627980922098,0.9745627980922098,0.972972972972973,0.9713831478537361,0.9777424483306836,0.9745627980922098,0.9777777777777777,0.003467061068504506,stand+JDE+kNN,breast-cancer-wisconsin
8,,250,full,2,0.9427753934191703,0.9154929577464789,0.9420289855072463,0.9714285714285714,0.9285714285714286,0.9285714285714286,0.9857142857142858,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.8695652173913043,0.0328859362885559,0.05553245544433594,5079.303542971611,0.012725210189819336,0.9758384994436496,0.9729299363057324,0.9857142857142858,0.9745627980922098,0.9713831478537361,0.9793322734499205,0.9697933227344993,0.9825119236883942,0.9761526232114467,0.9761526232114467,0.9698412698412698,0.005068705691436028,stand+JDE+kNN,breast-cancer-wisconsin
9,,250,diagonal,2,0.9399141630901288,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.8985507246376812,0.01930443595833697,0.061702728271484375,5190.2919182777405,0.014513731002807617,0.9742489270386266,0.9729299363057324,0.9761904761904762,0.9761526232114467,0.9761526232114467,0.9745627980922098,0.9713831478537361,0.9761526232114467,0.9761526232114467,0.9745627980922098,0.9682539682539683,0.0025368254864919274,stand+JDE+kNN,breast-cancer-wisconsin
10,,500,full,2,0.9313304721030042,0.9436619718309859,0.927536231884058,0.9428571428571428,0.9,0.9571428571428572,0.9857142857142858,0.9142857142857143,0.8857142857142857,0.9714285714285714,0.8840579710144928,0.03334460721122034,0.06787300109863281,7138.476048660278,0.016183972358703613,0.9758384994436496,0.9808917197452229,0.9714285714285714,0.9793322734499205,0.9793322734499205,0.9745627980922098,0.9697933227344993,0.9761526232114467,0.9761526232114467,0.9713831478537361,0.9793650793650793,0.0037423422053346955,stand+JDE+kNN,breast-cancer-wisconsin
11,,500,diagonal,2,0.949928469241774,0.9295774647887324,0.927536231884058,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.02049255989223221,0.07404327392578125,7367.353943109512,0.018033909797668456,0.978063900810682,0.9745222929936306,0.9777777777777777,0.9809220985691574,0.9793322734499205,0.9745627980922098,0.9793322734499205,0.9777424483306836,0.9713831478537361,0.9825119236883942,0.9825396825396825,0.003475956149935285,stand+JDE+kNN,breast-cancer-wisconsin
12,,100,full,4,0.9613733905579399,0.971830985915493,0.9565217391304348,0.9857142857142858,0.9428571428571428,0.9714285714285714,1.0,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9420289855072463,0.023177115607063443,0.08021354675292969,7760.107524347305,0.019699358940124513,0.9705929105070736,0.9681528662420382,0.973015873015873,0.9825119236883942,0.9634340222575517,0.9713831478537361,0.9650238473767886,0.9713831478537361,0.9697933227344993,0.9713831478537361,0.9698412698412698,0.0048911073274407624,stand+JDE+kNN,breast-cancer-wisconsin
13,,100,diagonal,4,0.9613733905579399,0.9436619718309859,0.9710144927536232,0.9857142857142858,0.9285714285714286,0.9571428571428572,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.02301060397144575,0.08638381958007812,7803.28360953331,0.021506190299987793,0.9744078842791289,0.9697452229299363,0.9777777777777777,0.9713831478537361,0.972972972972973,0.9713831478537361,0.9761526232114467,0.9713831478537361,0.9809220985691574,0.9777424483306836,0.9746031746031746,0.0034531028830232773,stand+JDE+kNN,breast-cancer-wisconsin
14,,250,full,4,0.9556509298998569,0.9577464788732394,0.9565217391304348,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.01863220211230952,0.09255409240722656,8762.980514526367,0.022887182235717774,0.9728183118741058,0.9697452229299363,0.973015873015873,0.9697933227344993,0.9793322734499205,0.9777424483306836,0.972972972972973,0.9713831478537361,0.9618441971383148,0.9761526232114467,0.9761904761904762,0.004799127043382404,stand+JDE+kNN,breast-cancer-wisconsin
15,,250,diagonal,4,0.9613733905579399,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.014331768441689836,0.098724365234375,8873.968889832497,0.023659753799438476,0.9713876967095851,0.9713375796178344,0.9714285714285714,0.972972972972973,0.9650238473767886,0.972972972972973,0.9682034976152624,0.9697933227344993,0.9793322734499205,0.972972972972973,0.9698412698412698,0.0035528995291351866,stand+JDE+kNN,breast-cancer-wisconsin
16,,500,full,4,0.9585121602288984,0.971830985915493,0.9855072463768116,0.9571428571428572,0.9285714285714286,0.9428571428571428,1.0,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.0259620350617102,0.10489463806152344,10822.153020215035,0.02437465190887451,0.973454140836115,0.9745222929936306,0.9682539682539683,0.9713831478537361,0.9809220985691574,0.9713831478537361,0.972972972972973,0.9713831478537361,0.9809220985691574,0.9713831478537361,0.9714285714285714,0.004015146493014123,stand+JDE+kNN,breast-cancer-wisconsin
17,,500,diagonal,4,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.01572897234015503,0.11106491088867188,11051.030914664268,0.025165414810180663,0.9709108249880782,0.9729299363057324,0.9761904761904762,0.9697933227344993,0.9666136724960255,0.9697933227344993,0.9570747217806042,0.9697933227344993,0.9825119236883942,0.9682034976152624,0.9761904761904762,0.006445083736016158,stand+JDE+kNN,breast-cancer-wisconsin
18,,100,full,8,0.9670958512160229,0.971830985915493,0.9710144927536232,0.9714285714285714,0.9714285714285714,0.9571428571428572,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.018162367169591583,0.11723518371582031,11443.784495902062,0.025877046585083007,0.9694802098235574,0.9681528662420382,0.9714285714285714,0.9713831478537361,0.9650238473767886,0.9682034976152624,0.9682034976152624,0.9650238473767886,0.9761526232114467,0.9697933227344993,0.9714285714285714,0.0031713198178903775,stand+JDE+kNN,breast-cancer-wisconsin
19,,100,diagonal,8,0.9656652360515021,0.971830985915493,0.9710144927536232,0.9714285714285714,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.017255287711454077,0.12340545654296875,11486.960581088066,0.026623249053955078,0.9713876967095851,0.9713375796178344,0.9746031746031746,0.9713831478537361,0.9697933227344993,0.9713831478537361,0.9682034976152624,0.9682034976152624,0.9777424483306836,0.9666136724960255,0.9746031746031746,0.0032661229329761466,stand+JDE+kNN,breast-cancer-wisconsin
20,,250,full,8,0.9628040057224606,0.971830985915493,0.9710144927536232,0.9714285714285714,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.020422641810026263,0.1295757293701172,12446.657486081123,0.02731587886810303,0.9686854236210459,0.9665605095541401,0.9666666666666667,0.9713831478537361,0.9697933227344993,0.9713831478537361,0.9618441971383148,0.972972972972973,0.9697933227344993,0.9666136724960255,0.9698412698412698,0.0031050691527656797,stand+JDE+kNN,breast-cancer-wisconsin
21,,250,diagonal,8,0.9642346208869814,0.971830985915493,0.9855072463768116,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.017220641441152377,0.13574600219726562,12557.645861387253,0.02806093692779541,0.9694802098235574,0.9697452229299363,0.9682539682539683,0.9713831478537361,0.9666136724960255,0.972972972972973,0.9634340222575517,0.9666136724960255,0.9745627980922098,0.9682034976152624,0.973015873015873,0.003321875000753055,stand+JDE+kNN,breast-cancer-wisconsin
22,,500,full,8,0.9656652360515021,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.01589680104826519,0.14191627502441406,14505.829991769791,0.028751850128173828,0.9709108249880782,0.9761146496815286,0.973015873015873,0.9697933227344993,0.9682034976152624,0.9713831478537361,0.9666136724960255,0.9713831478537361,0.9697933227344993,0.9682034976152624,0.9746031746031746,0.0028497899419087404,stand+JDE+kNN,breast-cancer-wisconsin
23,,500,diagonal,8,0.9642346208869814,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9710144927536232,0.01837588791542745,0.1480865478515625,14734.707886219025,0.02951650619506836,0.9683675091400413,0.9713375796178344,0.9682539682539683,0.9666136724960255,0.9650238473767886,0.9713831478537361,0.9634340222575517,0.9697933227344993,0.9745627980922098,0.9650238473767886,0.9682539682539683,0.0032883295052546294,stand+JDE+kNN,breast-cancer-wisconsin
24,,100,full,16,0.9670958512160229,0.971830985915493,0.9710144927536232,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.014499303465169535,0.15425682067871094,15127.461467456818,0.03019862174987793,0.9694802098235574,0.9681528662420382,0.973015873015873,0.9697933227344993,0.9697933227344993,0.9697933227344993,0.9682034976152624,0.9666136724960255,0.9697933227344993,0.9682034976152624,0.9714285714285714,0.0017299722415709798,stand+JDE+kNN,breast-cancer-wisconsin
25,,100,diagonal,16,0.9628040057224606,0.9859154929577465,0.9565217391304348,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.015983463200719552,0.16042709350585938,15170.637552642822,0.030950260162353516,0.9672548084565252,0.9665605095541401,0.9714285714285714,0.9682034976152624,0.9682034976152624,0.9682034976152624,0.9650238473767886,0.9634340222575517,0.9682034976152624,0.9650238473767886,0.9682539682539683,0.002169181556465488,stand+JDE+kNN,breast-cancer-wisconsin
26,,250,full,16,0.9656652360515021,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9571428571428572,1.0,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.015991778277870468,0.1665973663330078,16130.33445763588,0.03166952133178711,0.9704339532665713,0.9713375796178344,0.973015873015873,0.9713831478537361,0.972972972972973,0.9697933227344993,0.9618441971383148,0.9713831478537361,0.9745627980922098,0.9634340222575517,0.9746031746031746,0.004163586451972159,stand+JDE+kNN,breast-cancer-wisconsin
27,,250,diagonal,16,0.9656652360515021,0.971830985915493,0.9710144927536232,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.013135750041234323,0.17276763916015625,16241.322832942009,0.03243739604949951,0.9686854236210459,0.9681528662420382,0.9682539682539683,0.9713831478537361,0.9697933227344993,0.9697933227344993,0.9666136724960255,0.9666136724960255,0.9682034976152624,0.9666136724960255,0.9714285714285714,0.0017560164213034084,stand+JDE+kNN,breast-cancer-wisconsin
28,,500,full,16,0.9670958512160229,0.971830985915493,0.9710144927536232,0.9571428571428572,0.9714285714285714,0.9571428571428572,1.0,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9420289855072463,0.015844435222048432,0.1789379119873047,18189.506963324548,0.03315613269805908,0.9707518677475759,0.9713375796178344,0.973015873015873,0.9713831478537361,0.9682034976152624,0.972972972972973,0.9666136724960255,0.9761526232114467,0.9713831478537361,0.9650238473767886,0.9714285714285714,0.00311856167979717,stand+JDE+kNN,breast-cancer-wisconsin
29,,500,diagonal,16,0.9670958512160229,0.971830985915493,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9710144927536232,0.01575559989787231,0.18510818481445312,18418.38485777378,0.03394768238067627,0.969798124304562,0.9681528662420382,0.9682539682539683,0.9697933227344993,0.9697933227344993,0.9697933227344993,0.9666136724960255,0.972972972972973,0.972972972972973,0.9682034976152624,0.9714285714285714,0.002014760878273582,stand+JDE+kNN,breast-cancer-wisconsin
30,,100,full,32,0.9670958512160229,0.971830985915493,0.9710144927536232,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.014499303465169535,0.19127845764160156,18811.138439011575,0.034659314155578616,0.9685264663805436,0.9665605095541401,0.9714285714285714,0.9713831478537361,0.9650238473767886,0.9682034976152624,0.9666136724960255,0.9682034976152624,0.9682034976152624,0.9666136724960255,0.973015873015873,0.002459703356967359,stand+JDE+kNN,breast-cancer-wisconsin
31,,100,diagonal,32,0.9599427753934192,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.01997883456450995,0.19744873046875,18854.31452419758,0.0354346752166748,0.9663010650135113,0.9665605095541401,0.9666666666666667,0.9634340222575517,0.9650238473767886,0.9713831478537361,0.9650238473767886,0.9666136724960255,0.9666136724960255,0.9650238473767886,0.9666666666666667,0.00198674211364516,stand+JDE+kNN,breast-cancer-wisconsin
32,,250,full,32,0.9656652360515021,0.971830985915493,0.9710144927536232,0.9571428571428572,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.015943041811618378,0.20361900329589844,19814.011429190636,0.03614189624786377,0.9694802098235574,0.9665605095541401,0.973015873015873,0.9745627980922098,0.9682034976152624,0.9666136724960255,0.9634340222575517,0.9697933227344993,0.9713831478537361,0.9666136724960255,0.9746031746031746,0.0036255022427106815,stand+JDE+kNN,breast-cancer-wisconsin
33,,250,diagonal,32,0.9642346208869814,0.971830985915493,0.9710144927536232,0.9857142857142858,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.017229536562245122,0.20978927612304688,19924.999804496765,0.036897683143615724,0.9669368939755206,0.9681528662420382,0.9682539682539683,0.9650238473767886,0.9650238473767886,0.9666136724960255,0.9618441971383148,0.9697933227344993,0.9713831478537361,0.9650238473767886,0.9682539682539683,0.002643777434399714,stand+JDE+kNN,breast-cancer-wisconsin
34,,500,full,32,0.9699570815450643,0.971830985915493,0.9855072463768116,0.9714285714285714,0.9714285714285714,0.9571428571428572,1.0,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.01755353768005958,0.2159595489501953,21873.183934879304,0.03760392665863037,0.9699570815450643,0.9665605095541401,0.9698412698412698,0.9697933227344993,0.972972972972973,0.9713831478537361,0.9697933227344993,0.972972972972973,0.9697933227344993,0.9650238473767886,0.9714285714285714,0.002415729867744049,stand+JDE+kNN,breast-cancer-wisconsin
