,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,,8,25,diagonal,2,0.9916897506925207,1.0,1.0,0.990990990990991,0.981651376146789,1.0,0.9814814814814815,0.9907407407407407,0.9722222222222222,1.0,1.0,0.009647014603976562,0.050438976287841795,29520.696011185646,0.02460625171661377,0.9961013645224172,0.9969104016477858,0.9938587512794268,0.9948559670781894,0.997946611909651,0.997948717948718,0.997948717948718,0.997948717948718,0.9958974358974358,0.9907786885245902,0.9969293756397134,0.0022346366946644574,JDEkNN+kNN,digits6
11,,8,100,diagonal,2,0.9944598337950139,1.0,1.0,0.9819819819819819,1.0,0.9907407407407407,0.9907407407407407,1.0,0.9907407407407407,1.0,0.9905660377358491,0.00604828608659972,0.055024337768554685,34071.70793766975,0.026785731315612793,0.9955883861701036,0.9969104016477858,0.9948822927328557,0.9989711934156379,0.9958932238193019,0.9917948717948718,0.9958974358974358,0.9938461538461538,0.997948717948718,0.9938524590163934,0.9959058341862845,0.0019997396734411374,JDEkNN+kNN,digits6
12,,1,25,diagonal,4,0.9889196675900277,1.0,0.9905660377358491,0.9819819819819819,0.9908256880733946,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9629629629629629,1.0,0.9905660377358491,0.00993192791075528,0.05960969924926758,35106.97698163986,0.028829050064086915,0.997229916897507,0.995880535530381,0.9969293756397134,1.0,0.997946611909651,0.9948717948717949,0.9969230769230769,0.997948717948718,0.9958974358974358,0.9979508196721312,0.9979529170931423,0.0013815812580861555,JDEkNN+kNN,digits6
13,,1,100,diagonal,4,0.989843028624192,1.0,0.9905660377358491,0.972972972972973,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9722222222222222,1.0,0.9905660377358491,0.009529965942571396,0.06419506072998046,39206.01390123367,0.03097555637359619,0.9955883861701036,0.9969104016477858,0.9959058341862845,0.9969135802469136,0.9958932238193019,0.9917948717948718,0.9917948717948718,0.9948717948717949,0.9958974358974358,0.9969262295081968,0.9989764585465711,0.0021530661881963933,JDEkNN+kNN,digits6
14,,4,25,diagonal,4,0.9889196675900277,0.9821428571428571,1.0,0.9819819819819819,1.0,0.9907407407407407,1.0,0.9907407407407407,0.9629629629629629,1.0,0.9811320754716981,0.011515884495453644,0.06878042221069336,40454.28457815647,0.033141350746154784,0.9962039601928798,0.9979402677651905,0.9959058341862845,0.9989711934156379,0.997946611909651,0.9917948717948718,0.9958974358974358,0.9969230769230769,0.9969230769230769,0.9918032786885246,0.9979529170931423,0.0023830892805031486,JDEkNN+kNN,digits6
15,,4,100,diagonal,4,0.9916897506925207,0.9910714285714286,1.0,0.963963963963964,1.0,1.0,1.0,0.9907407407407407,0.9907407407407407,0.9906542056074766,0.9905660377358491,0.010244063528765009,0.07336578369140626,45204.39895093441,0.035331225395202635,0.9953831948291783,0.9948506694129763,0.9979529170931423,0.9917695473251029,0.997946611909651,0.9948717948717949,0.9958974358974358,0.9958974358974358,0.9969230769230769,0.9959016393442623,0.9918116683725691,0.002066466630459398,JDEkNN+kNN,digits6
16,,8,25,diagonal,4,0.9916897506925207,1.0,1.0,0.9819819819819819,0.9908256880733946,0.9907407407407407,0.9814814814814815,0.9907407407407407,0.9814814814814815,1.0,1.0,0.007625185489225729,0.07795114517211914,46556.54998002052,0.03762011528015137,0.9965117472042679,0.9979402677651905,0.9948822927328557,0.9969135802469136,0.997946611909651,0.9969230769230769,0.997948717948718,0.9928205128205129,0.997948717948718,0.9969262295081968,0.9948822927328557,0.001663345066567776,JDEkNN+kNN,digits6
17,,8,100,diagonal,4,0.9944598337950139,1.0,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,1.0,0.9814814814814815,1.0,0.9905660377358491,0.007329975510968047,0.08253650665283203,51107.561906504634,0.039809131622314455,0.9954857904996409,0.9969104016477858,0.9989764585465711,0.9958847736625515,0.9958932238193019,0.9917948717948718,0.9958974358974358,0.9928205128205129,0.9948717948717949,0.9959016393442623,0.9959058341862845,0.0019016273356405797,JDEkNN+kNN,digits6
18,,1,25,diagonal,8,0.984302862419206,0.9910714285714286,0.9811320754716981,0.9819819819819819,0.9908256880733946,0.9722222222222222,0.9907407407407407,0.9722222222222222,0.9814814814814815,1.0,0.9811320754716981,0.008375801786926595,0.08712186813354492,52142.83095047474,0.04183979034423828,0.994049451113163,0.9948506694129763,0.9918116683725691,0.9969135802469136,0.9958932238193019,0.9938461538461538,0.9928205128205129,0.9907692307692307,0.9938461538461538,0.9948770491803278,0.9948822927328557,0.0017602178354361123,JDEkNN+kNN,digits6
19,,1,100,diagonal,8,0.9879963065558633,1.0,0.9905660377358491,0.972972972972973,0.9908256880733946,0.9907407407407407,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,0.9905660377358491,0.008185039527915298,0.09170722961425781,56241.86787006855,0.04393649101257324,0.9931260900789987,0.9917610710607621,0.9887410440122825,0.992798353909465,0.9928131416837782,0.9938461538461538,0.9907692307692307,0.9948717948717949,0.9958974358974358,0.9959016393442623,0.9938587512794268,0.002152645808367766,JDEkNN+kNN,digits6
20,,4,25,diagonal,8,0.9879963065558633,0.9910714285714286,1.0,0.9819819819819819,1.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,0.9811320754716981,0.008335356591675124,0.09629259109497071,57490.13854699135,0.046100735664367676,0.9937416641017749,0.9938208032955715,0.9887410440122825,0.9958847736625515,0.9948665297741273,0.9938461538461538,0.9907692307692307,0.9969230769230769,0.9958974358974358,0.9918032786885246,0.9948822927328557,0.0024401652120453867,JDEkNN+kNN,digits6
21,,4,100,diagonal,8,0.987072945521699,0.9910714285714286,1.0,0.963963963963964,0.9908256880733946,1.0,0.9907407407407407,0.9814814814814815,0.9907407407407407,0.9813084112149533,0.9811320754716981,0.010124122296818076,0.10087795257568359,62240.252919769286,0.048305726051330565,0.993023494408536,0.9897013388259527,0.9969293756397134,0.9897119341563786,0.9948665297741273,0.9938461538461538,0.9948717948717949,0.9928205128205129,0.9917948717948718,0.992827868852459,0.9928352098259979,0.0021534430350600123,JDEkNN+kNN,digits6
22,,8,25,diagonal,8,0.9889196675900277,0.9910714285714286,1.0,0.9819819819819819,0.9908256880733946,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9722222222222222,0.9906542056074766,1.0,0.008035467043470171,0.10546331405639649,63592.4039488554,0.050605034828186034,0.9937416641017749,0.9938208032955715,0.9938587512794268,0.9897119341563786,0.9958932238193019,0.9969230769230769,0.9969230769230769,0.9917948717948718,0.9917948717948718,0.9948770491803278,0.9918116683725691,0.0023178580233537732,JDEkNN+kNN,digits6
23,,8,100,diagonal,8,0.987072945521699,0.9732142857142857,1.0,0.9819819819819819,0.9908256880733946,0.9814814814814815,1.0,0.9814814814814815,0.9722222222222222,1.0,0.9905660377358491,0.010141771692489662,0.11004867553710937,68143.4158753395,0.052791905403137204,0.9922027290448343,0.9917610710607621,0.9938587512794268,0.9917695473251029,0.9897330595482546,0.9887179487179487,0.9948717948717949,0.9917948717948718,0.9948717948717949,0.9959016393442623,0.9887410440122825,0.0024788595930903493,JDEkNN+kNN,digits6
24,,1,25,diagonal,16,0.9787626962142197,0.9910714285714286,0.9716981132075472,0.972972972972973,0.9908256880733946,0.9814814814814815,0.9814814814814815,0.9722222222222222,0.9722222222222222,0.9906542056074766,0.9622641509433962,0.00945698336324554,0.11463403701782227,69178.68491930961,0.054871106147766115,0.9873807325330871,0.9897013388259527,0.9836233367451381,0.992798353909465,0.9866529774127311,0.9887179487179487,0.9917948717948718,0.9835897435897436,0.9866666666666667,0.9887295081967213,0.9815762538382804,0.0034792057040170326,JDEkNN+kNN,digits6
25,,1,100,diagonal,16,0.9796860572483841,0.9821428571428571,0.9811320754716981,0.972972972972973,0.9908256880733946,0.9814814814814815,0.9629629629629629,0.9814814814814815,0.9722222222222222,0.9813084112149533,0.9905660377358491,0.008000637338135186,0.11921939849853516,73277.72183890342,0.05700826644897461,0.98635477582846,0.9886714727085479,0.9856704196519959,0.9845679012345679,0.9845995893223819,0.9897435897435898,0.9712820512820513,0.9907692307692307,0.9876923076923076,0.992827868852459,0.9877175025588536,0.00561973728262018,JDEkNN+kNN,digits6
26,,4,25,diagonal,16,0.9852262234533703,0.9732142857142857,1.0,0.972972972972973,1.0,0.9814814814814815,0.9722222222222222,0.9814814814814815,0.9814814814814815,1.0,0.9905660377358491,0.010903096460595155,0.12380475997924804,74525.99251582622,0.059186124801635744,0.9884066892377141,0.9886714727085479,0.9825997952917093,0.9876543209876543,0.9907597535934292,0.9887179487179487,0.9876923076923076,0.9938461538461538,0.9928205128205129,0.9825819672131147,0.9887410440122825,0.0035158083098417465,JDEkNN+kNN,digits6
27,,4,100,diagonal,16,0.9833795013850416,0.9821428571428571,1.0,0.963963963963964,0.9908256880733946,1.0,0.9907407407407407,0.9722222222222222,0.9814814814814815,0.9813084112149533,0.9716981132075472,0.011442922899795363,0.12839012145996093,79276.10688860416,0.061391901969909665,0.988098902226326,0.984552008238929,0.9907881269191402,0.9825102880658436,0.9876796714579056,0.9917948717948718,0.9907692307692307,0.9907692307692307,0.9897435897435898,0.9887295081967213,0.9836233367451381,0.0031980542748937515,JDEkNN+kNN,digits6
28,,8,25,diagonal,16,0.984302862419206,0.9910714285714286,0.9905660377358491,0.9819819819819819,0.9908256880733946,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9629629629629629,0.9813084112149533,1.0,0.00931456702382794,0.13297548294067382,80628.25791769028,0.06368622779846192,0.9890222632604904,0.9897013388259527,0.9887410440122825,0.9866255144032922,0.9907597535934292,0.9917948717948718,0.9897435897435898,0.9897435897435898,0.9846153846153847,0.992827868852459,0.9856704196519959,0.00251335545319479,JDEkNN+kNN,digits6
29,,8,100,diagonal,16,0.9861495844875346,0.9821428571428571,0.9811320754716981,0.990990990990991,0.9908256880733946,0.9722222222222222,1.0,0.9814814814814815,0.9814814814814815,1.0,0.9811320754716981,0.008561138203960391,0.13756084442138672,85179.26984417439,0.06588163375854492,0.9866625628398482,0.984552008238929,0.9866939611054247,0.98559670781893,0.9804928131416838,0.9825641025641025,0.9907692307692307,0.9887179487179487,0.9887179487179487,0.9959016393442623,0.9825997952917093,0.0043316876855805575,JDEkNN+kNN,digits6
30,,1,25,diagonal,32,0.9686057248384118,0.9821428571428571,0.9622641509433962,0.954954954954955,0.981651376146789,0.9814814814814815,0.9722222222222222,0.9722222222222222,0.9629629629629629,0.9719626168224299,0.9433962264150944,0.012043712754332114,0.14214620590209961,86214.5388881445,0.06794099807739258,0.9767107828049656,0.9794026776519053,0.9672466734902764,0.9825102880658436,0.9835728952772074,0.9753846153846154,0.9794871794871794,0.9743589743589743,0.9743589743589743,0.9825819672131147,0.9682702149437052,0.005511634644344259,JDEkNN+kNN,digits6
31,,1,100,diagonal,32,0.9695290858725761,0.9732142857142857,0.9622641509433962,0.963963963963964,0.981651376146789,0.9814814814814815,0.9444444444444444,0.9629629629629629,0.9629629629629629,0.9813084112149533,0.9811320754716981,0.011730253121837729,0.1467315673828125,90313.5758077383,0.07005019187927246,0.9759926131117267,0.9742533470648815,0.9815762538382804,0.977366255144033,0.9763860369609856,0.9805128205128205,0.963076923076923,0.9794871794871794,0.9743589743589743,0.9784836065573771,0.9744114636642784,0.004970683282657841,JDEkNN+kNN,digits6
32,,4,25,diagonal,32,0.9759926131117267,0.9732142857142857,1.0,0.954954954954955,0.9908256880733946,0.9814814814814815,0.9814814814814815,0.9629629629629629,0.9537037037037037,0.9719626168224299,0.9905660377358491,0.014839051593072076,0.15131692886352538,91561.8464846611,0.07222635746002197,0.9778393351800554,0.9814624098867147,0.9692937563971341,0.9794238683127572,0.9825462012320328,0.9764102564102564,0.9753846153846154,0.9784615384615385,0.9825641025641025,0.9713114754098361,0.9815762538382804,0.004451682205734712,JDEkNN+kNN,digits6
33,,4,100,diagonal,32,0.9704524469067405,0.9821428571428571,0.9905660377358491,0.9459459459459459,0.9908256880733946,0.9907407407407407,0.9722222222222222,0.9537037037037037,0.9722222222222222,0.9532710280373832,0.9528301886792453,0.016914502939787957,0.15590229034423828,96311.96085743904,0.07444405555725098,0.9764029957935775,0.976313079299691,0.9815762538382804,0.9670781893004116,0.9753593429158111,0.9794871794871794,0.9702564102564103,0.9764102564102564,0.9835897435897436,0.9795081967213115,0.9744114636642784,0.004768252561920261,JDEkNN+kNN,digits6
34,,8,25,diagonal,32,0.9732225300092336,0.9732142857142857,0.9811320754716981,0.972972972972973,0.9908256880733946,0.9722222222222222,0.9629629629629629,0.9722222222222222,0.9444444444444444,0.9813084112149533,0.9811320754716981,0.011982781285447892,0.16048765182495117,97664.11188652515,0.07674341201782227,0.9786601005437571,0.9752832131822863,0.9805527123848515,0.977366255144033,0.9794661190965093,0.9825641025641025,0.9753846153846154,0.9876923076923076,0.9835897435897436,0.9743852459016393,0.970317297850563,0.004868654536405154,JDEkNN+kNN,digits6
35,,8,100,diagonal,32,0.974145891043398,0.9732142857142857,0.9716981132075472,0.972972972972973,1.0,0.9722222222222222,0.9907407407407407,0.9537037037037037,0.9629629629629629,0.9719626168224299,0.9716981132075472,0.01228597133761443,0.16507301330566407,102215.12381300927,0.07891225814819336,0.9763004001231148,0.9691040164778579,0.977482088024565,0.9763374485596708,0.9702258726899384,0.9692307692307692,0.9794871794871794,0.9805128205128205,0.9866666666666667,0.9805327868852459,0.9733879222108496,0.005493817286966253,JDEkNN+kNN,digits6
36,,1,25,diagonal,64,0.9529085872576177,0.9553571428571429,0.9528301886792453,0.9459459459459459,0.944954128440367,0.9814814814814815,0.9722222222222222,0.9444444444444444,0.9351851851851852,0.9719626168224299,0.9245283018867925,0.0169157750036513,0.16965837478637696,103250.39285697936,0.0809469223022461,0.958038370780753,0.9660144181256437,0.9539406345957011,0.970164609053498,0.9650924024640657,0.9548717948717949,0.9661538461538461,0.9425641025641026,0.958974358974359,0.9579918032786885,0.9447287615148413,0.00877825480884709,JDEkNN+kNN,digits6
37,,1,100,diagonal,64,0.9436749769159741,0.9285714285714286,0.9528301886792453,0.918918918918919,0.963302752293578,0.9629629629629629,0.8888888888888888,0.9444444444444444,0.9351851851851852,0.9626168224299065,0.9811320754716981,0.0255296741940474,0.17424373626708983,107349.42977657318,0.08305528163909912,0.9509592695188263,0.956745623069001,0.9529170931422722,0.9423868312757202,0.9496919917864476,0.96,0.9405128205128205,0.9579487179487179,0.9394871794871795,0.9569672131147541,0.9529170931422722,0.007236438497383262,JDEkNN+kNN,digits6
38,,4,25,diagonal,64,0.9455216989843028,0.9375,0.9716981132075472,0.918918918918919,0.9724770642201835,0.9629629629629629,0.9444444444444444,0.9074074074074074,0.9166666666666666,0.9439252336448598,0.9811320754716981,0.024586180602829688,0.17882909774780273,108597.70045349599,0.0852428913116455,0.9537293526213194,0.9546858908341915,0.9498464687819856,0.9454732510288066,0.9702258726899384,0.9476923076923077,0.9538461538461539,0.9507692307692308,0.9517948717948718,0.9610655737704918,0.9518935516888434,0.00680032747293527,JDEkNN+kNN,digits6
39,,4,100,diagonal,64,0.951061865189289,0.9732142857142857,0.9528301886792453,0.9369369369369369,0.944954128440367,0.9814814814814815,0.9444444444444444,0.9259259259259259,0.9537037037037037,0.9439252336448598,0.9528301886792453,0.015468217236813476,0.18341445922851562,113347.81482627391,0.08744606971740723,0.9508566738483636,0.952626158599382,0.962128966223132,0.9454732510288066,0.9425051334702259,0.9456410256410256,0.9487179487179487,0.9641025641025641,0.9548717948717949,0.9538934426229508,0.9385875127942682,0.007823242921967597,JDEkNN+kNN,digits6
40,,8,25,diagonal,64,0.9538319482917821,0.9642857142857143,0.9716981132075472,0.9459459459459459,0.981651376146789,0.9537037037037037,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9813084112149533,0.9622641509433962,0.02104018407710225,0.18799982070922852,114699.96585536003,0.08976559638977051,0.9531137785985432,0.952626158599382,0.9437052200614124,0.9619341563786008,0.9630390143737166,0.958974358974359,0.9446153846153846,0.958974358974359,0.9487179487179487,0.9415983606557377,0.9570112589559877,0.007570348761965885,JDEkNN+kNN,digits6
41,,8,100,diagonal,64,0.9602954755309326,0.9732142857142857,0.9622641509433962,0.963963963963964,0.981651376146789,0.9629629629629629,0.9722222222222222,0.8981481481481481,0.9722222222222222,0.9532710280373832,0.9622641509433962,0.02201672822904618,0.19258518218994142,119250.97778184414,0.09196345806121826,0.9564994357238125,0.9443872296601442,0.9559877175025588,0.9516460905349794,0.9537987679671458,0.958974358974359,0.96,0.9466666666666667,0.9743589743589743,0.9641393442622951,0.95496417604913,0.008201014207166589,JDEkNN+kNN,digits6
42,,1,25,diagonal,128,0.9159741458910434,0.9464285714285714,0.9245283018867925,0.9279279279279279,0.926605504587156,0.9444444444444444,0.9074074074074074,0.8518518518518519,0.9259259259259259,0.9065420560747663,0.8962264150943396,0.02613390814374099,0.19717054367065429,120286.24682581425,0.0940157413482666,0.9292089873807325,0.9474768280123584,0.9293756397134084,0.9567901234567902,0.9209445585215605,0.9312820512820513,0.9282051282051282,0.9076923076923077,0.9394871794871795,0.9262295081967213,0.9048106448311156,0.01529976451062844,JDEkNN+kNN,digits6
43,,1,100,diagonal,128,0.9113573407202216,0.9107142857142857,0.9056603773584906,0.8648648648648649,0.926605504587156,0.9259259259259259,0.8703703703703703,0.9074074074074074,0.9074074074074074,0.9439252336448598,0.9528301886792453,0.0267030198265324,0.20175590515136718,124385.28374540806,0.09612257480621338,0.9180260593002976,0.9309989701338826,0.9140225179119754,0.8991769547325102,0.9291581108829569,0.921025641025641,0.9076923076923077,0.9261538461538461,0.8974358974358975,0.9375,0.917093142272262,0.012843054043652387,JDEkNN+kNN,digits6
44,,4,25,diagonal,128,0.9141274238227147,0.9196428571428571,0.9339622641509434,0.8918918918918919,0.963302752293578,0.9444444444444444,0.8703703703703703,0.8518518518518519,0.8981481481481481,0.9345794392523364,0.9339622641509434,0.03333989549049229,0.20634126663208008,125633.55442233085,0.09829237461090087,0.9177182722889095,0.913491246138002,0.90992835209826,0.9074074074074074,0.9281314168377823,0.921025641025641,0.9179487179487179,0.9107692307692308,0.9364102564102564,0.9252049180327869,0.9068577277379734,0.009359330363840897,JDEkNN+kNN,digits6
45,,4,100,diagonal,128,0.9076638965835642,0.9553571428571429,0.9056603773584906,0.8738738738738738,0.8715596330275229,0.9444444444444444,0.9259259259259259,0.8425925925925926,0.9166666666666666,0.9345794392523364,0.9056603773584906,0.03384380088382398,0.21092662811279297,130383.6687951088,0.10049536228179931,0.9148455935159536,0.9227600411946447,0.9293756397134084,0.8816872427983539,0.9024640657084189,0.9046153846153846,0.9179487179487179,0.92,0.9292307692307692,0.9313524590163934,0.9089048106448311,0.014771916142158614,JDEkNN+kNN,digits6
46,,8,25,diagonal,128,0.9215143120960295,0.9375,0.9433962264150944,0.9099099099099099,0.9541284403669725,0.9444444444444444,0.8796296296296297,0.8703703703703703,0.8888888888888888,0.9439252336448598,0.9433962264150944,0.029789243326437433,0.21551198959350587,131735.8198241949,0.10279586315155029,0.922745460141582,0.9268795056642637,0.9150460593654043,0.9331275720164609,0.9435318275154004,0.9364102564102564,0.9117948717948718,0.9302564102564103,0.9097435897435897,0.9098360655737705,0.9109518935516888,0.012058509961725956,JDEkNN+kNN,digits6
47,,8,100,diagonal,128,0.9344413665743305,0.9375,0.9056603773584906,0.954954954954955,0.9724770642201835,0.9351851851851852,0.9259259259259259,0.8611111111111112,0.9722222222222222,0.9439252336448598,0.9339622641509434,0.031101381097859516,0.22009735107421874,136286.831750679,0.10499761104583741,0.9243869908689853,0.9031925849639547,0.917093142272262,0.9320987654320988,0.9281314168377823,0.9312820512820513,0.9230769230769231,0.9128205128205128,0.9435897435897436,0.9272540983606558,0.925281473899693,0.010661625988666438,JDEkNN+kNN,digits6
