,error,jdeknn__f__n_neighbors,jdeknn__f__weights,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
150,,1,distance,100,full,8,0.9376,0.9365079365079365,0.8666666666666667,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9672131147540983,0.025630592635743445,0.3904258728027344,10337.302386808395,0.11677184104919433,0.9578666666666666,0.9519572953736655,0.9646017699115044,0.9466192170818505,0.9644128113879004,0.9501779359430605,0.9590747330960854,0.9715302491103203,0.9644128113879004,0.9323843416370107,0.973404255319149,0.011960458334341754,JDEkNN+kNN,balance-scale
151,,1,distance,100,diagonal,8,0.8576,0.8571428571428571,0.8666666666666667,0.873015873015873,0.9047619047619048,0.8571428571428571,0.8095238095238095,0.9047619047619048,0.8571428571428571,0.9047619047619048,0.7377049180327869,0.04866027988792818,0.393011474609375,10345.872608208656,0.11742250919342041,0.8924444444444445,0.902135231316726,0.8743362831858407,0.891459074733096,0.8896797153024911,0.902135231316726,0.8825622775800712,0.9074733096085409,0.896797153024911,0.902135231316726,0.875886524822695,0.01111254515834892,JDEkNN+kNN,balance-scale
152,,1,distance,250,full,8,0.9328,0.9365079365079365,0.95,0.9047619047619048,0.9365079365079365,0.9523809523809523,0.8888888888888888,0.9206349206349206,0.9523809523809523,0.9682539682539683,0.9180327868852459,0.023297031525400837,0.3955970764160156,10431.877932262421,0.11807174682617187,0.9630222222222222,0.9679715302491103,0.9734513274336283,0.9626334519572953,0.9466192170818505,0.9572953736654805,0.9572953736654805,0.9626334519572953,0.9608540925266904,0.9750889679715302,0.9663120567375887,0.007933133258764108,JDEkNN+kNN,balance-scale
153,,1,distance,250,diagonal,8,0.8432,0.7777777777777778,0.7833333333333333,0.8412698412698413,0.8888888888888888,0.873015873015873,0.7936507936507936,0.8412698412698413,0.873015873015873,0.8888888888888888,0.8688524590163934,0.0411548483968536,0.39818267822265624,10453.288673496247,0.11873745918273926,0.8945777777777778,0.8594306049822064,0.8955752212389381,0.8807829181494662,0.902135231316726,0.9110320284697508,0.8807829181494662,0.9074733096085409,0.9110320284697508,0.8985765124555161,0.898936170212766,0.015546044353473076,JDEkNN+kNN,balance-scale
154,,1,distance,500,full,8,0.9392,0.9365079365079365,0.9333333333333333,0.9365079365079365,0.9523809523809523,0.9206349206349206,0.9206349206349206,0.9523809523809523,0.9523809523809523,0.9841269841269841,0.9016393442622951,0.021652873256372954,0.4007682800292969,10624.865153551102,0.1193925380706787,0.9605333333333334,0.9626334519572953,0.9610619469026549,0.9590747330960854,0.9608540925266904,0.9483985765124555,0.9519572953736655,0.9679715302491103,0.9572953736654805,0.9750889679715302,0.9609929078014184,0.007110625460775498,JDEkNN+kNN,balance-scale
155,,1,distance,500,diagonal,8,0.8672,0.8888888888888888,0.7833333333333333,0.9047619047619048,0.9047619047619048,0.7619047619047619,0.9206349206349206,0.8571428571428571,0.9047619047619048,0.8888888888888888,0.8524590163934426,0.051445071360837695,0.4033538818359375,10667.61812376976,0.12005572319030762,0.8974222222222222,0.9074733096085409,0.8902654867256637,0.9199288256227758,0.8594306049822064,0.8683274021352313,0.902135231316726,0.9074733096085409,0.896797153024911,0.896797153024911,0.925531914893617,0.019654095320812567,JDEkNN+kNN,balance-scale
156,,4,uniform,100,full,8,0.9216,0.9523809523809523,0.9,0.9206349206349206,0.9523809523809523,0.9206349206349206,0.9047619047619048,0.8571428571428571,0.9523809523809523,0.9682539682539683,0.8852459016393442,0.03353625706316686,0.40593948364257815,10704.168377637863,0.120711350440979,0.9573333333333334,0.9715302491103203,0.9415929203539823,0.9857651245551602,0.9590747330960854,0.9483985765124555,0.9679715302491103,0.9252669039145908,0.9572953736654805,0.9626334519572953,0.9539007092198581,0.01588031464662294,JDEkNN+kNN,balance-scale
157,,4,uniform,100,diagonal,8,0.8592,0.873015873015873,0.8166666666666667,0.7936507936507936,0.873015873015873,0.8253968253968254,0.873015873015873,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.8688524590163934,0.03474183817749239,0.40852508544921873,10713.252017807961,0.12137458324432374,0.8947555555555555,0.8790035587188612,0.9008849557522124,0.8576512455516014,0.9092526690391459,0.8985765124555161,0.8861209964412812,0.9163701067615658,0.896797153024911,0.891459074733096,0.9113475177304965,0.01649018644731658,JDEkNN+kNN,balance-scale
158,,4,uniform,250,full,8,0.9424,0.9682539682539683,0.9166666666666666,0.9365079365079365,0.9682539682539683,0.9206349206349206,0.9047619047619048,0.9365079365079365,0.9523809523809523,0.9682539682539683,0.9508196721311475,0.021903615404241003,0.41111068725585936,10804.1743060112,0.12204244136810302,0.9610666666666666,0.9590747330960854,0.95929203539823,0.9661921708185054,0.9519572953736655,0.9519572953736655,0.9590747330960854,0.9733096085409253,0.9590747330960854,0.9608540925266904,0.9698581560283688,0.006591736105322038,JDEkNN+kNN,balance-scale
159,,4,uniform,250,diagonal,8,0.856,0.8571428571428571,0.7666666666666667,0.8571428571428571,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.819672131147541,0.03720866387667242,0.4136962890625,10826.781252884864,0.12273192405700684,0.8995555555555556,0.9199288256227758,0.9008849557522124,0.902135231316726,0.9110320284697508,0.8825622775800712,0.905693950177936,0.9110320284697508,0.900355871886121,0.9074733096085409,0.8546099290780141,0.017597729256030717,JDEkNN+kNN,balance-scale
