,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,25,diagonal,1,0.987072945521699,1.0,0.9905660377358491,0.972972972972973,0.9908256880733946,0.9814814814814815,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9906542056074766,0.9811320754716981,0.0072784248386849335,0.0053109884262084964,1430.550479245186,0.0036144256591796875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,digits6
1,,1,100,diagonal,1,0.987072945521699,1.0,1.0,0.972972972972973,0.9908256880733946,1.0,0.9907407407407407,0.9907407407407407,0.9722222222222222,0.9813084112149533,0.9716981132075472,0.011096298484486762,0.010621976852416993,7157.059664034843,0.007055020332336426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,digits6
2,,4,25,diagonal,1,0.9879963065558633,1.0,1.0,0.972972972972973,1.0,1.0,0.9907407407407407,0.9629629629629629,0.9722222222222222,1.0,0.9811320754716981,0.013697747945057057,0.015932965278625488,8692.132048344612,0.010487580299377441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,digits6
3,,4,100,diagonal,1,0.9907663896583564,1.0,1.0,0.972972972972973,1.0,1.0,0.9907407407407407,0.9722222222222222,0.9907407407407407,0.9906542056074766,0.9905660377358491,0.010007890261689377,0.021243953704833986,14704.78318297863,0.013896656036376954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,digits6
4,,8,25,diagonal,1,0.987072945521699,0.9910714285714286,0.9905660377358491,0.972972972972973,0.9908256880733946,0.9907407407407407,0.9907407407407407,0.9722222222222222,0.9907407407407407,0.9906542056074766,0.9905660377358491,0.007259458219956599,0.02655494213104248,16251.60223596096,0.017415976524353026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,digits6
5,,8,100,diagonal,1,0.9916897506925207,1.0,0.9905660377358491,1.0,1.0,1.0,0.9907407407407407,0.9814814814814815,0.9537037037037037,1.0,1.0,0.014013054240957399,0.031865930557250975,21824.70692958832,0.02093813419342041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,digits6
6,,1,25,diagonal,2,0.9852262234533703,0.9910714285714286,0.9905660377358491,0.972972972972973,0.9908256880733946,0.9907407407407407,0.9814814814814815,0.9907407407407407,0.9722222222222222,0.9906542056074766,0.9811320754716981,0.007309897797683134,0.03717691898345947,23255.257408833502,0.024255800247192382,0.9945624294654766,0.9948506694129763,0.9959058341862845,0.9948559670781894,0.9948665297741273,0.9938461538461538,0.9897435897435898,0.9948717948717949,0.9958974358974358,0.992827868852459,0.9979529170931423,0.002053844682693272,stand+JDEkNN+kNN,digits6
7,,1,100,diagonal,2,0.9833795013850416,0.9910714285714286,1.0,0.963963963963964,0.981651376146789,0.9907407407407407,1.0,0.9907407407407407,0.9814814814814815,0.9626168224299065,0.9716981132075472,0.012927165817090013,0.04248790740966797,28981.76659362316,0.02759859561920166,0.9950754078177901,0.9969104016477858,0.9948822927328557,0.9958847736625515,0.9948665297741273,0.9928205128205129,0.9948717948717949,0.9928205128205129,0.9969230769230769,0.9938524590163934,0.9969293756397134,0.001505338359057768,stand+JDEkNN+kNN,digits6
8,,4,25,diagonal,2,0.987072945521699,0.9910714285714286,1.0,0.9819819819819819,1.0,1.0,0.9907407407407407,0.9629629629629629,0.9814814814814815,1.0,0.9622641509433962,0.013970756336070074,0.047798895835876466,30516.83897793293,0.030943584442138673,0.9950754078177901,0.9969104016477858,0.9948822927328557,0.9948559670781894,0.9928131416837782,0.9938461538461538,0.9958974358974358,0.9907692307692307,0.9969230769230769,0.9969262295081968,0.9969293756397134,0.0019893987290853523,stand+JDEkNN+kNN,digits6
9,,4,100,diagonal,2,0.9861495844875346,0.9910714285714286,1.0,0.9819819819819819,0.981651376146789,1.0,0.9907407407407407,0.9722222222222222,0.9907407407407407,0.9719626168224299,0.9811320754716981,0.009529268869464255,0.05310988426208496,36529.49011256695,0.034253048896789554,0.9941520467836257,0.9948506694129763,0.9918116683725691,0.9938271604938271,0.9969199178644764,0.9907692307692307,0.9969230769230769,0.9897435897435898,0.9969230769230769,0.9938524590163934,0.9959058341862845,0.002512623709503073,stand+JDEkNN+kNN,digits6
