,error,jdepur__f__sig,jdepur__s__n_gen,jdepur__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.5,100,full,1,0.9570815450643777,0.9436619718309859,0.9710144927536232,0.9285714285714286,0.9285714285714286,0.9428571428571428,1.0,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.025489185949258066,0.0062672138214111325,458.6572811126709,0.001839900016784668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
1,,0.5,100,diagonal,1,0.9542203147353362,0.9436619718309859,0.927536231884058,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.9857142857142858,0.9855072463768116,0.02774354194608888,0.012534427642822265,506.483704996109,0.003933835029602051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
2,,0.5,250,full,1,0.944206008583691,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9285714285714286,0.9714285714285714,0.927536231884058,0.01624386586764842,0.0188016414642334,1649.530556344986,0.005559086799621582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
3,,0.5,250,diagonal,1,0.9470672389127325,0.9295774647887324,0.9420289855072463,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9285714285714286,0.9,0.9857142857142858,0.9420289855072463,0.0239036928382304,0.02506885528564453,1765.9099360942841,0.007599186897277832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
4,,0.5,500,full,1,0.9570815450643777,0.971830985915493,1.0,0.9428571428571428,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9565217391304348,0.022158519089334673,0.031336069107055664,3836.8798710823057,0.009217643737792968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
5,,0.5,500,diagonal,1,0.9427753934191703,0.9295774647887324,0.9565217391304348,0.9285714285714286,0.9,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9130434782608695,0.0263934420878995,0.0376032829284668,4056.651967024803,0.011246919631958008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
6,,1.0,100,full,1,0.9628040057224606,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9857142857142858,0.9428571428571428,0.9571428571428572,0.9565217391304348,0.014461865412599147,0.04387049674987793,4536.799389266967,0.012873601913452149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
7,,1.0,100,diagonal,1,0.9556509298998569,0.9436619718309859,0.9565217391304348,0.9857142857142858,0.9285714285714286,0.9857142857142858,1.0,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.927536231884058,0.027507037423304605,0.05013771057128906,4595.180763077736,0.014756512641906739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
8,,1.0,250,full,1,0.9556509298998569,0.9577464788732394,0.9710144927536232,0.9285714285714286,0.9857142857142858,0.9285714285714286,1.0,0.9571428571428572,0.9,0.9714285714285714,0.9565217391304348,0.028154244088321043,0.056404924392700194,5795.105589699745,0.016393041610717772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
9,,1.0,250,diagonal,1,0.9585121602288984,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9428571428571428,0.9714285714285714,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.021652319545954153,0.06267213821411133,5920.173300218582,0.018350768089294433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,breast-cancer-wisconsin
