,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,100,full,,1,0.9585121602288984,0.971830985915493,0.9565217391304348,0.9285714285714286,0.9285714285714286,0.9714285714285714,1.0,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.927536231884058,0.022709753430850275,0.004465699195861816,22.746913290023805,0.0022178411483764647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,breast-cancer-wisconsin
1,100,diagonal,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9857142857142858,1.0,0.9285714285714286,0.9714285714285714,0.927536231884058,0.025116444942428425,0.008931398391723633,36.368440008163454,0.004137659072875976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,breast-cancer-wisconsin
2,250,full,,1,0.9628040057224606,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9571428571428572,1.0,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.0182097372524693,0.01339709758758545,92.65680010318756,0.005832290649414063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,breast-cancer-wisconsin
3,250,diagonal,,1,0.9585121602288984,0.9436619718309859,0.9420289855072463,0.9571428571428572,0.9428571428571428,0.9571428571428572,1.0,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.019712561409356857,0.017862796783447266,126.59111728668213,0.007627558708190918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,breast-cancer-wisconsin
4,500,full,,1,0.9599427753934192,0.9295774647887324,0.9855072463768116,0.9857142857142858,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.025258824469261587,0.022328495979309082,238.77220137119292,0.009322881698608398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,breast-cancer-wisconsin
5,500,diagonal,,1,0.9628040057224606,0.971830985915493,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.017283005547831028,0.0267941951751709,303.94831373691557,0.011285662651062012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,breast-cancer-wisconsin
6,100,full,,2,0.9399141630901288,0.9436619718309859,0.927536231884058,0.9428571428571428,0.8857142857142857,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.927536231884058,0.022976167966999916,0.031259894371032715,326.6952270269394,0.012957334518432617,0.9745668415196312,0.9761146496815286,0.973015873015873,0.9745627980922098,0.9682034976152624,0.972972972972973,0.972972972972973,0.9793322734499205,0.9745627980922098,0.972972972972973,0.9809523809523809,0.003411731161457596,CMAESFme+kNN,breast-cancer-wisconsin
7,100,diagonal,,2,0.9384835479256081,0.9014084507042254,0.9420289855072463,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9142857142857143,0.9571428571428572,0.927536231884058,0.023755773876510126,0.03572559356689453,340.31675374507904,0.01474013328552246,0.9737720553171197,0.9697452229299363,0.9698412698412698,0.9777424483306836,0.9777424483306836,0.9713831478537361,0.9650238473767886,0.9713831478537361,0.9841017488076311,0.9745627980922098,0.9761904761904762,0.005141167128846647,CMAESFme+kNN,breast-cancer-wisconsin
8,250,full,,2,0.9384835479256081,0.9154929577464789,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9,0.9428571428571428,0.9565217391304348,0.01899366903295337,0.04019129276275635,396.6051138401032,0.016414499282836913,0.9772691146081705,0.9745222929936306,0.973015873015873,0.9809220985691574,0.9713831478537361,0.9745627980922098,0.9745627980922098,0.9793322734499205,0.9809220985691574,0.9745627980922098,0.9888888888888889,0.00498213289104609,CMAESFme+kNN,breast-cancer-wisconsin
9,250,diagonal,,2,0.9399141630901288,0.9014084507042254,0.927536231884058,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.927536231884058,0.02180609303004683,0.044656991958618164,430.53943102359773,0.01819438934326172,0.9767922428866634,0.9808917197452229,0.9793650793650793,0.9761526232114467,0.9745627980922098,0.9777424483306836,0.972972972972973,0.9761526232114467,0.972972972972973,0.9793322734499205,0.9777777777777777,0.002582894089018416,CMAESFme+kNN,breast-cancer-wisconsin
10,500,full,,2,0.944206008583691,0.9436619718309859,0.9565217391304348,0.9714285714285714,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9142857142857143,0.9,0.9857142857142858,0.9130434782608695,0.02899252741601923,0.04912269115447998,542.7205151081085,0.019849348068237304,0.9736130980766174,0.9745222929936306,0.9761904761904762,0.9809220985691574,0.9745627980922098,0.9697933227344993,0.9650238473767886,0.9745627980922098,0.9777424483306836,0.9697933227344993,0.973015873015873,0.004278547273259469,CMAESFme+kNN,breast-cancer-wisconsin
11,500,diagonal,,2,0.9513590844062947,0.9577464788732394,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.015956107761288238,0.0535883903503418,607.8966274738311,0.021677184104919433,0.9759974566841519,0.9808917197452229,0.9777777777777777,0.9777424483306836,0.9745627980922098,0.9793322734499205,0.9682034976152624,0.9745627980922098,0.9761526232114467,0.9777424483306836,0.973015873015873,0.0034367214843639676,CMAESFme+kNN,breast-cancer-wisconsin
12,100,full,,4,0.9527896995708155,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9,0.9571428571428572,0.9420289855072463,0.02022031958626677,0.05805408954620361,630.643540763855,0.023335719108581544,0.9726593546336035,0.9729299363057324,0.9714285714285714,0.972972972972973,0.972972972972973,0.9745627980922098,0.9682034976152624,0.9682034976152624,0.9761526232114467,0.9697933227344993,0.9793650793650793,0.003324168719132381,CMAESFme+kNN,breast-cancer-wisconsin
