,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,25,diagonal,1,0.9926131117266851,1.0,0.9905660377358491,0.963963963963964,1.0,1.0,1.0,0.9907407407407407,0.9814814814814815,1.0,1.0,0.01131256503762977,0.0055347919464111325,624.0712151050568,0.002823662757873535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,digits6
1,,100,diagonal,1,0.9953831948291783,1.0,1.0,0.990990990990991,0.9908256880733946,0.9907407407407407,1.0,0.9814814814814815,1.0,1.0,1.0,0.006186738990031285,0.011069583892822265,2918.6685781002043,0.00539398193359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,digits6
2,,25,diagonal,2,0.989843028624192,1.0,0.9905660377358491,0.972972972972973,0.981651376146789,1.0,1.0,0.9814814814814815,0.9722222222222222,1.0,1.0,0.011173324506328491,0.0166043758392334,3542.7397932052613,0.007964420318603515,0.9949728121473274,0.995880535530381,0.9907881269191402,0.9979423868312757,0.9938398357289527,0.9948717948717949,0.9958974358974358,0.9948717948717949,0.9917948717948718,0.9959016393442623,0.9979529170931423,0.002217113720359793,JDE+kNN,digits6
3,,100,diagonal,2,0.9935364727608494,1.0,1.0,0.990990990990991,0.9908256880733946,0.9814814814814815,1.0,0.9907407407407407,1.0,1.0,0.9811320754716981,0.007278172870717183,0.02213916778564453,5837.337156200409,0.010334634780883789,0.9961013645224172,0.9979402677651905,0.9969293756397134,0.9969135802469136,0.9958932238193019,0.9928205128205129,0.9969230769230769,0.9917948717948718,0.9989743589743589,0.9979508196721312,0.9948822927328557,0.0021889717477216247,JDE+kNN,digits6
4,,25,diagonal,4,0.9916897506925207,1.0,0.9905660377358491,0.9819819819819819,1.0,0.9907407407407407,0.9907407407407407,0.9814814814814815,0.9814814814814815,1.0,1.0,0.007628645600732262,0.027673959732055664,6461.408371305466,0.012885689735412598,0.9939468554427003,0.995880535530381,0.9887410440122825,0.9989711934156379,0.9969199178644764,0.9897435897435898,0.9938461538461538,0.9948717948717949,0.9897435897435898,0.9938524590163934,0.9969293756397134,0.003317038484685288,JDE+kNN,digits6
5,,100,diagonal,4,0.9916897506925207,1.0,1.0,0.990990990990991,0.9908256880733946,0.9814814814814815,1.0,0.9814814814814815,0.9907407407407407,0.9906542056074766,0.9905660377358491,0.006481252685395698,0.0332087516784668,8756.005734300614,0.015261578559875488,0.9950754078177901,0.9979402677651905,0.9969293756397134,0.9979423868312757,0.9948665297741273,0.9907692307692307,0.9969230769230769,0.9907692307692307,0.9969230769230769,0.9948770491803278,0.9928352098259979,0.002624494032739203,JDE+kNN,digits6
6,,25,diagonal,8,0.9879963065558633,0.9910714285714286,0.9905660377358491,0.9819819819819819,1.0,0.9907407407407407,1.0,0.9722222222222222,0.9537037037037037,1.0,1.0,0.01435587840877673,0.03874354362487793,9380.07694940567,0.01782503128051758,0.9910741766697445,0.9969104016477858,0.9866939611054247,0.9958847736625515,0.9938398357289527,0.9887179487179487,0.9928205128205129,0.9897435897435898,0.9856410256410256,0.9887295081967213,0.9918116683725691,0.003605145143850799,JDE+kNN,digits6
7,,100,diagonal,8,0.9935364727608494,1.0,1.0,0.990990990990991,1.0,0.9814814814814815,1.0,0.9814814814814815,0.9907407407407407,0.9906542056074766,1.0,0.007225888078357374,0.04427833557128906,11674.674312400817,0.02024054527282715,0.9919975377039089,0.995880535530381,0.9918116683725691,0.9938271604938271,0.9917864476386037,0.9866666666666667,0.9948717948717949,0.9876923076923076,0.9928205128205129,0.9938524590163934,0.9907881269191402,0.002816016506618712,JDE+kNN,digits6
8,,25,diagonal,16,0.9815327793167128,0.9821428571428571,0.9905660377358491,0.9819819819819819,0.9908256880733946,0.9814814814814815,1.0,0.9722222222222222,0.9259259259259259,0.9906542056074766,1.0,0.02027954067302253,0.049813127517700194,12298.745527505875,0.02272360324859619,0.9834820970555043,0.9855818743563337,0.9692937563971341,0.992798353909465,0.9866529774127311,0.9835897435897436,0.9846153846153847,0.9856410256410256,0.9794871794871794,0.9815573770491803,0.9856704196519959,0.005770392700704206,JDE+kNN,digits6
9,,100,diagonal,16,0.989843028624192,0.9910714285714286,1.0,0.990990990990991,1.0,0.9814814814814815,1.0,0.9814814814814815,0.9722222222222222,1.0,0.9811320754716981,0.009704057204927842,0.05534791946411133,14593.342890501022,0.02504284381866455,0.9879963065558633,0.9938208032955715,0.9866939611054247,0.992798353909465,0.9845995893223819,0.9825641025641025,0.9917948717948718,0.9846153846153847,0.9897435897435898,0.9907786885245902,0.9825997952917093,0.00406821279482186,JDE+kNN,digits6
