,error,jdeknn__f__n_neighbors,jdeknn__f__weights,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,,1,distance,500,full,1,0.9527896995708155,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9428571428571428,0.9571428571428572,1.0,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.927536231884058,0.018211555359626503,0.05728790760040283,4062.9755449056624,0.019533467292785645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
11,,1,distance,500,diagonal,1,0.9556509298998569,0.971830985915493,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.020649077595893142,0.06249589920043945,4191.018637990952,0.021390199661254883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
12,,4,uniform,100,full,1,0.9527896995708155,0.9295774647887324,0.9855072463768116,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.021080435840282893,0.06770389080047608,4432.51519036293,0.022091364860534667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
13,,4,uniform,100,diagonal,1,0.9656652360515021,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9714285714285714,0.9142857142857143,1.0,0.9565217391304348,0.021372644109262356,0.07291188240051269,4460.2100399971005,0.02289161682128906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
14,,4,uniform,250,full,1,0.9628040057224606,0.9295774647887324,0.9855072463768116,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.019265303196395227,0.07811987400054932,5062.890787506103,0.02360820770263672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
15,,4,uniform,250,diagonal,1,0.944206008583691,0.9295774647887324,0.9565217391304348,0.9571428571428572,0.9285714285714286,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9,0.9857142857142858,0.927536231884058,0.02666424776344057,0.08332786560058594,5131.993531823158,0.02443535327911377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
16,,4,uniform,500,full,1,0.9513590844062947,0.971830985915493,0.9710144927536232,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9142857142857143,0.9571428571428572,0.9565217391304348,0.0222995648443315,0.08853585720062256,6334.776662373542,0.025145411491394043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
17,,4,uniform,500,diagonal,1,0.9570815450643777,0.9859154929577465,0.9855072463768116,0.9285714285714286,0.9285714285714286,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9428571428571428,1.0,0.9420289855072463,0.0256020316798304,0.09374384880065918,6471.750387573242,0.025938868522644043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
18,,4,distance,100,full,1,0.949928469241774,0.9295774647887324,0.9565217391304348,0.9285714285714286,0.9142857142857143,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.8857142857142857,1.0,0.9710144927536232,0.033247982000250025,0.0989518404006958,6719.547106957436,0.0266326904296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
19,,4,distance,100,diagonal,1,0.9556509298998569,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9142857142857143,0.9857142857142858,0.927536231884058,0.02438114486051418,0.10415983200073242,6747.93889362812,0.027448272705078124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
20,,4,distance,250,full,1,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9857142857142858,0.9857142857142858,0.9142857142857143,0.9571428571428572,0.9420289855072463,0.02218780137961028,0.10936782360076905,7366.8726129770275,0.028145861625671387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
21,,4,distance,250,diagonal,1,0.9527896995708155,0.9295774647887324,0.9855072463768116,0.9142857142857143,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9420289855072463,0.027061376094072175,0.11457581520080566,7437.453840136528,0.028959989547729492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
22,,4,distance,500,full,1,0.9585121602288984,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9420289855072463,0.010073908445439851,0.11978380680084229,8671.822102355956,0.029663610458374023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
23,,4,distance,500,diagonal,1,0.9556509298998569,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.022543592778081323,0.1249917984008789,8812.404991030693,0.030453085899353027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
24,,8,uniform,100,full,1,0.9599427753934192,0.9295774647887324,0.9855072463768116,0.9714285714285714,0.9428571428571428,0.9571428571428572,1.0,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.927536231884058,0.02538165838872259,0.13019979000091553,9075.466441321372,0.03116772174835205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
25,,8,uniform,100,diagonal,1,0.9484978540772532,0.971830985915493,0.9420289855072463,0.9571428571428572,0.9285714285714286,0.9428571428571428,1.0,0.9,0.9428571428571428,0.9857142857142858,0.9130434782608695,0.02961117455724149,0.13540778160095215,9105.22483856678,0.03197336196899414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
26,,8,uniform,250,full,1,0.9570815450643777,0.971830985915493,0.9855072463768116,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9420289855072463,0.024792393917523744,0.14061577320098878,9761.383027386666,0.03269186019897461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
27,,8,uniform,250,diagonal,1,0.9542203147353362,0.9295774647887324,0.9420289855072463,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9714285714285714,0.9571428571428572,0.8857142857142857,0.9857142857142858,0.9710144927536232,0.029059685263609733,0.14582376480102538,9835.398084259034,0.03351209163665771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
28,,8,uniform,500,full,1,0.9542203147353362,0.9295774647887324,0.9710144927536232,0.9571428571428572,0.9,0.9857142857142858,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.026870361516515163,0.151031756401062,11144.707029151916,0.03422346115112305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
29,,8,uniform,500,diagonal,1,0.9470672389127325,0.9295774647887324,0.9420289855072463,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9,0.9714285714285714,0.927536231884058,0.022201903134522135,0.15623974800109863,11291.089936184882,0.035024833679199216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
30,,8,distance,100,full,1,0.9484978540772532,0.9014084507042254,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9,0.9714285714285714,0.9420289855072463,0.027736775928893297,0.16144773960113526,11561.526496005059,0.035733389854431155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
31,,8,distance,100,diagonal,1,0.9484978540772532,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9142857142857143,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.025695120890710427,0.16665573120117189,11591.913191199303,0.03654234409332276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
32,,8,distance,250,full,1,0.9484978540772532,0.9295774647887324,0.9710144927536232,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9142857142857143,1.0,0.9130434782608695,0.026550148279652592,0.17186372280120848,12267.09155368805,0.037241458892822266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
33,,8,distance,250,diagonal,1,0.9527896995708155,0.9577464788732394,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.018175510839998025,0.1770717144012451,12342.921490383149,0.03809094429016113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
34,,8,distance,500,full,1,0.9484978540772532,0.9577464788732394,0.9710144927536232,0.8857142857142857,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9285714285714286,0.9,0.9714285714285714,0.9565217391304348,0.03267346214611414,0.18227970600128174,13691.183947467804,0.038802599906921385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
35,,8,distance,500,diagonal,1,0.9527896995708155,0.9295774647887324,0.9710144927536232,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9,1.0,0.9420289855072463,0.02629328046233414,0.18748769760131836,13842.60277531147,0.03965353965759277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
36,,16,uniform,100,full,1,0.9585121602288984,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9710144927536232,0.016232088259604645,0.192695689201355,14137.50349111557,0.04037232398986816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
37,,16,uniform,100,diagonal,1,0.9599427753934192,0.9154929577464789,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9285714285714286,1.0,0.9420289855072463,0.02442315746299979,0.1979036808013916,14170.957971954345,0.041208958625793456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
38,,16,uniform,250,full,1,0.949928469241774,0.9436619718309859,0.9710144927536232,0.9285714285714286,0.9,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9710144927536232,0.02315634657764076,0.20311167240142822,14906.488823199272,0.04192531108856201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
39,,16,uniform,250,diagonal,1,0.9628040057224606,0.971830985915493,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.017283005547831028,0.20831966400146484,14989.275110673905,0.04278244972229004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
40,,16,uniform,500,full,1,0.9585121602288984,0.9436619718309859,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.01623834570513314,0.21352765560150147,16458.44202017784,0.043490242958068845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
41,,16,uniform,500,diagonal,1,0.9542203147353362,0.971830985915493,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.014104909728507668,0.2187356472015381,16623.7486205101,0.044386982917785645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
42,,16,distance,100,full,1,0.9513590844062947,0.9436619718309859,0.9565217391304348,0.9285714285714286,0.9285714285714286,0.9571428571428572,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.927536231884058,0.024133749711638685,0.2239436388015747,16928.02632944584,0.04510307312011719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
43,,16,distance,100,diagonal,1,0.9556509298998569,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9130434782608695,0.01982082576456382,0.22915163040161132,16962.464015603065,0.04590859413146973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
44,,16,distance,250,full,1,0.9599427753934192,0.9295774647887324,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9420289855072463,0.01772351560383229,0.23435962200164795,17721.920522260665,0.046622204780578616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
45,,16,distance,250,diagonal,1,0.9527896995708155,0.9577464788732394,0.9855072463768116,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9,0.9714285714285714,0.927536231884058,0.025679384576603497,0.23956761360168458,17807.578255534172,0.047406983375549314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
46,,16,distance,500,full,1,0.949928469241774,0.9577464788732394,0.9420289855072463,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9571428571428572,0.9428571428571428,0.927536231884058,0.018531404807448207,0.2447756052017212,19309.59544041157,0.04812006950378418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
47,,16,distance,500,diagonal,1,0.9427753934191703,0.9436619718309859,0.9565217391304348,0.9428571428571428,0.9142857142857143,0.9285714285714286,0.9857142857142858,0.9142857142857143,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.025523604499983026,0.2499835968017578,19479.5354159832,0.04898362159729004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,breast-cancer
48,,1,uniform,100,full,2,0.9298998569384835,0.9295774647887324,0.927536231884058,0.9571428571428572,0.9,0.9142857142857143,0.9714285714285714,0.9285714285714286,0.8714285714285714,0.9857142857142858,0.9130434782608695,0.03229604521887521,0.25519158840179446,19701.40181028843,0.049681472778320315,0.9794945159752027,0.9856687898089171,0.9825396825396825,0.972972972972973,0.9841017488076311,0.9761526232114467,0.9777424483306836,0.9809220985691574,0.972972972972973,0.9841017488076311,0.9777777777777777,0.004406042399076898,stand+JDEkNN+kNN,breast-cancer
49,,1,uniform,100,diagonal,2,0.9427753934191703,0.9436619718309859,0.927536231884058,0.9571428571428572,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9,0.9857142857142858,0.9130434782608695,0.024952067288164563,0.26039958000183105,19727.245450735092,0.05050141811370849,0.9801303449372119,0.9777070063694268,0.9825396825396825,0.9825119236883942,0.9809220985691574,0.9697933227344993,0.9761526232114467,0.9888712241653418,0.9888712241653418,0.9793322734499205,0.9746031746031746,0.005697763035134581,stand+JDEkNN+kNN,breast-cancer
50,,1,uniform,250,full,2,0.949928469241774,0.9577464788732394,0.927536231884058,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9,0.9714285714285714,0.9565217391304348,0.02246291741546742,0.26560757160186765,20274.371470808983,0.05119547843933105,0.9782228580511843,0.9808917197452229,0.9793650793650793,0.9745627980922098,0.9825119236883942,0.9809220985691574,0.9618441971383148,0.9793322734499205,0.985691573926868,0.9761526232114467,0.9809523809523809,0.006200925208715055,stand+JDEkNN+kNN,breast-cancer
51,,1,uniform,250,diagonal,2,0.9313304721030042,0.9014084507042254,0.9565217391304348,0.9428571428571428,0.9142857142857143,0.9,0.9714285714285714,0.9,0.9428571428571428,0.9571428571428572,0.927536231884058,0.0251750980371195,0.2708155632019043,20338.20440645218,0.052013516426086426,0.9815609601017327,0.9904458598726115,0.9746031746031746,0.9809220985691574,0.9825119236883942,0.9825119236883942,0.9904610492845787,0.9825119236883942,0.9809220985691574,0.9745627980922098,0.9761904761904762,0.005365718488736461,stand+JDEkNN+kNN,breast-cancer
52,,1,uniform,500,full,2,0.932761087267525,0.9436619718309859,0.8840579710144928,0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.927536231884058,0.02515571595987609,0.2760235548019409,21430.775268745423,0.05271415710449219,0.9798124304562073,0.9792993630573248,0.9809523809523809,0.9825119236883942,0.9841017488076311,0.972972972972973,0.9825119236883942,0.9825119236883942,0.9809220985691574,0.9745627980922098,0.9777777777777777,0.0034861262422534057,stand+JDEkNN+kNN,breast-cancer
53,,1,uniform,500,diagonal,2,0.932761087267525,0.9154929577464789,0.9420289855072463,0.9571428571428572,0.8857142857142857,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.9,0.9857142857142858,0.8985507246376812,0.0332848012662133,0.28123154640197756,21557.4545044899,0.05351994037628174,0.9828326180257511,0.9792993630573248,0.9841269841269841,0.9872813990461049,0.9793322734499205,0.985691573926868,0.9793322734499205,0.9809220985691574,0.9841017488076311,0.9825119236883942,0.9857142857142858,0.0028336724585831434,stand+JDEkNN+kNN,breast-cancer
54,,1,distance,100,full,2,0.9356223175965666,0.9295774647887324,0.9420289855072463,0.9,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9857142857142858,0.8985507246376812,0.03026976422800546,0.28643953800201416,21780.53854854107,0.054216742515563965,0.9783818152916866,0.9713375796178344,0.9841269841269841,0.9793322734499205,0.9777424483306836,0.9825119236883942,0.972972972972973,0.9777424483306836,0.985691573926868,0.9777424483306836,0.9746031746031746,0.004458497606262777,stand+JDEkNN+kNN,breast-cancer
55,,1,distance,100,diagonal,2,0.9256080114449213,0.9295774647887324,0.927536231884058,0.9,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.8714285714285714,0.9142857142857143,0.9857142857142858,0.8840579710144928,0.03266112953712084,0.29164752960205076,21806.60498967171,0.05507845878601074,0.9802893021777142,0.9761146496815286,0.9920634920634921,0.972972972972973,0.9745627980922098,0.9793322734499205,0.985691573926868,0.9809220985691574,0.9841017488076311,0.9761526232114467,0.9809523809523809,0.005522392001683042,stand+JDEkNN+kNN,breast-cancer
56,,1,distance,250,full,2,0.9341917024320457,0.9295774647887324,0.927536231884058,0.9428571428571428,0.9,0.9285714285714286,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.8985507246376812,0.02669098325398445,0.2968555212020874,22363.649597358704,0.055777668952941895,0.9829915752662534,0.9745222929936306,0.9888888888888889,0.9809220985691574,0.9920508744038156,0.9809220985691574,0.9809220985691574,0.985691573926868,0.9825119236883942,0.9809220985691574,0.9825396825396825,0.004619882062801629,stand+JDEkNN+kNN,breast-cancer
57,,1,distance,250,diagonal,2,0.9313304721030042,0.9295774647887324,0.9130434782608695,0.9428571428571428,0.9,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.8985507246376812,0.02032808661719106,0.302063512802124,22428.51124010086,0.05659651756286621,0.979653473215705,0.9808917197452229,0.9809523809523809,0.9777424483306836,0.9777424483306836,0.9713831478537361,0.972972972972973,0.985691573926868,0.9904610492845787,0.9809220985691574,0.9777777777777777,0.005309819362255459,stand+JDEkNN+kNN,breast-cancer
58,,1,distance,500,full,2,0.9341917024320457,0.9295774647887324,0.8985507246376812,0.9285714285714286,0.9428571428571428,0.9571428571428572,1.0,0.9285714285714286,0.9142857142857143,0.9428571428571428,0.8985507246376812,0.028335224804101437,0.30727150440216067,23542.510960888863,0.05729527473449707,0.9836274042282626,0.9792993630573248,0.9841269841269841,0.9841017488076311,0.9936406995230525,0.9793322734499205,0.9809220985691574,0.9777424483306836,0.9920508744038156,0.9809220985691574,0.9841269841269841,0.005083259193979431,stand+JDEkNN+kNN,breast-cancer
59,,1,distance,500,diagonal,2,0.932761087267525,0.9014084507042254,0.927536231884058,0.9285714285714286,0.9142857142857143,0.9142857142857143,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9571428571428572,0.9565217391304348,0.024561028776601924,0.31247949600219727,23670.554053974152,0.058096790313720705,0.9788586870131935,0.9729299363057324,0.9793650793650793,0.9793322734499205,0.9825119236883942,0.9793322734499205,0.9761526232114467,0.9825119236883942,0.9809220985691574,0.972972972972973,0.9825396825396825,0.0034974153787216415,stand+JDEkNN+kNN,breast-cancer
