,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
11,,8,100,diagonal,1,0.9550561797752809,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9411764705882353,0.033373601773437525,0.018294239044189455,1462.452513575554,0.015118885040283202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,wine
12,,1,25,full,2,0.6853932584269663,0.6842105263157895,0.6875,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5882352941176471,0.06372739791457568,0.019818758964538573,1552.0275180578233,0.016320085525512694,0.8801498127340824,0.8930817610062893,0.8641975308641975,0.86875,0.85,0.9,0.85625,0.90625,0.89375,0.9,0.8695652173913043,0.019488830053296487,JDEkNN+kNN,wine
13,,1,25,diagonal,2,0.9044943820224719,0.8947368421052632,0.9375,1.0,0.9444444444444444,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8235294117647058,0.06660799061364889,0.021343278884887695,1557.5421316385268,0.017509984970092773,0.970661672908864,0.9433962264150944,0.9938271604938271,0.9375,0.9875,0.96875,0.9875,0.9875,0.975,0.975,0.9503105590062112,0.019198390909597043,JDEkNN+kNN,wine
14,,1,100,full,2,0.6853932584269663,0.631578947368421,0.6875,0.7777777777777778,0.6111111111111112,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.7647058823529411,0.07540632394553874,0.022867798805236816,1920.1777012825012,0.0187053918838501,0.8789013732833958,0.8930817610062893,0.8703703703703703,0.85,0.8625,0.90625,0.9,0.86875,0.9,0.875,0.8633540372670807,0.018374954449542562,JDEkNN+kNN,wine
15,,1,100,diagonal,2,0.9438202247191011,0.9473684210526315,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.9411764705882353,0.04305547117084885,0.024392318725585938,1942.6035795211792,0.01989736557006836,0.9737827715355806,0.9937106918238994,0.9629629629629629,0.96875,0.9625,0.9875,0.975,0.9875,0.96875,0.96875,0.9627329192546584,0.01103345977166397,JDEkNN+kNN,wine
16,,4,25,full,2,0.6910112359550562,0.6842105263157895,0.75,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.5882352941176471,0.06667421059382524,0.02591683864593506,2034.5722134351731,0.02109086513519287,0.8664169787765293,0.8490566037735849,0.8580246913580247,0.8625,0.8625,0.85,0.88125,0.875,0.8625,0.875,0.8881987577639752,0.01236591054977185,JDEkNN+kNN,wine
17,,4,25,diagonal,2,0.9325842696629213,0.9473684210526315,0.9375,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8823529411764706,0.034192236371481,0.02744135856628418,2040.2607679843902,0.022273993492126463,0.9719101123595506,0.9685534591194969,0.9444444444444444,0.98125,0.98125,0.9625,0.9875,0.9875,0.96875,0.9875,0.9503105590062112,0.014947532040805738,JDEkNN+kNN,wine
18,,4,100,full,2,0.6966292134831461,0.7368421052631579,0.75,0.7777777777777778,0.7777777777777778,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.7777777777777778,0.6111111111111112,0.6470588235294118,0.07865201300906213,0.0289658784866333,2407.521296620369,0.023463678359985352,0.8764044943820225,0.8930817610062893,0.845679012345679,0.8625,0.85625,0.925,0.8625,0.875,0.8875,0.85,0.906832298136646,0.024748142824868657,JDEkNN+kNN,wine
19,,4,100,diagonal,2,0.9325842696629213,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.9444444444444444,0.9411764705882353,0.0647972852190625,0.030490398406982422,2430.4917492389677,0.024592328071594238,0.9712858926342073,0.9559748427672956,0.9753086419753086,0.96875,0.975,0.9625,0.9875,0.96875,0.9875,0.95625,0.9751552795031055,0.010589148445323214,JDEkNN+kNN,wine
20,,8,25,full,2,0.6741573033707865,0.7894736842105263,0.8125,0.7222222222222222,0.6111111111111112,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.7222222222222222,0.6111111111111112,0.5882352941176471,0.08528713568885253,0.03201491832733154,2522.8958464384077,0.02510831356048584,0.8739076154806492,0.8805031446540881,0.8765432098765432,0.86875,0.85625,0.86875,0.875,0.88125,0.86875,0.90625,0.8571428571428571,0.013506410827467175,JDEkNN+kNN,wine
21,,8,25,diagonal,2,0.9382022471910112,0.8947368421052632,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8333333333333334,1.0,0.8823529411764706,0.0632143054221882,0.033539438247680665,2528.705737257004,0.025621795654296876,0.9719101123595506,0.9811320754716981,0.9814814814814815,0.9875,0.9625,0.975,0.975,0.96875,0.95625,0.96875,0.9627329192546584,0.009363642152073342,JDEkNN+kNN,wine
22,,8,100,full,2,0.6966292134831461,0.7368421052631579,0.875,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6470588235294118,0.07365843344998366,0.035063958168029784,2901.3859181404114,0.026141881942749023,0.8726591760299626,0.8805031446540881,0.8703703703703703,0.8625,0.84375,0.89375,0.85625,0.88125,0.875,0.89375,0.8695652173913043,0.01501158190850237,JDEkNN+kNN,wine
23,,8,100,diagonal,2,0.9269662921348315,0.9473684210526315,0.8125,1.0,1.0,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,0.06464428280646525,0.03658847808837891,2924.905027151108,0.0266554594039917,0.9731585518102372,0.9811320754716981,0.9753086419753086,0.96875,0.96875,0.95625,0.975,0.975,0.98125,0.975,0.9751552795031055,0.006874598085398002,JDEkNN+kNN,wine
24,,1,25,full,4,0.6966292134831461,0.7894736842105263,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.7647058823529411,0.05343969914730162,0.03811299800872803,3014.480031633377,0.027172327041625977,0.8214731585518102,0.8176100628930818,0.7716049382716049,0.8125,0.8,0.825,0.83125,0.875,0.84375,0.81875,0.8198757763975155,0.02553960216008133,JDEkNN+kNN,wine
25,,1,25,diagonal,4,0.9101123595505618,0.8947368421052632,0.875,1.0,0.9444444444444444,0.7777777777777778,1.0,0.8888888888888888,0.8888888888888888,1.0,0.8235294117647058,0.07265747457223075,0.039637517929077146,3019.9946452140807,0.027693343162536622,0.9637952559300874,0.9559748427672956,0.9753086419753086,0.9625,0.975,0.94375,0.98125,0.95625,0.96875,0.98125,0.937888198757764,0.014438646945271956,JDEkNN+kNN,wine
26,,1,100,full,4,0.6910112359550562,0.7368421052631579,0.75,0.7222222222222222,0.6111111111111112,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.7647058823529411,0.0631224551616575,0.04116203784942627,3382.6302148580553,0.028211307525634766,0.8289637952559301,0.8113207547169812,0.7839506172839507,0.85,0.8125,0.88125,0.7875,0.85,0.825,0.83125,0.8571428571428571,0.02960007984680702,JDEkNN+kNN,wine
27,,1,100,diagonal,4,0.9382022471910112,0.9473684210526315,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8823529411764706,0.05863277439030373,0.04268655776977539,3405.056093096733,0.028744149208068847,0.968789013732834,0.9748427672955975,0.9691358024691358,0.95625,0.9625,0.98125,0.9625,0.98125,0.975,0.95625,0.968944099378882,0.008828804939015666,JDEkNN+kNN,wine
28,,4,25,full,4,0.6741573033707865,0.6842105263157895,0.6875,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6111111111111112,0.7058823529411765,0.05704543529404632,0.044211077690124514,3497.024727010727,0.02926957607269287,0.8214731585518102,0.8490566037735849,0.808641975308642,0.84375,0.80625,0.78125,0.8125,0.83125,0.8125,0.825,0.84472049689441,0.020201203012819496,JDEkNN+kNN,wine
29,,4,25,diagonal,4,0.949438202247191,1.0,0.9375,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9411764705882353,0.03018702405242097,0.04573559761047363,3502.7132815599443,0.029784607887268066,0.9650436953807741,0.9811320754716981,0.9382716049382716,0.96875,0.96875,0.95625,0.98125,0.96875,0.95625,0.9625,0.968944099378882,0.01206548800693055,JDEkNN+kNN,wine
30,,4,100,full,4,0.702247191011236,0.7368421052631579,0.6875,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.8823529411764706,0.08156863176803729,0.04726011753082275,3869.973810195923,0.0303041934967041,0.8370786516853933,0.8490566037735849,0.8209876543209876,0.81875,0.84375,0.88125,0.825,0.825,0.825,0.83125,0.8509316770186336,0.018432317511139,JDEkNN+kNN,wine
31,,4,100,diagonal,4,0.9438202247191011,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.9444444444444444,0.7777777777777778,1.0,0.9444444444444444,0.8823529411764706,0.06632198472141776,0.048784637451171876,3892.9442628145216,0.030822491645812987,0.9700374531835206,0.9622641509433962,0.9691358024691358,0.96875,0.975,0.95625,0.9875,0.96875,0.98125,0.96875,0.9627329192546584,0.008746133439470807,JDEkNN+kNN,wine
32,,8,25,full,4,0.6910112359550562,0.7368421052631579,0.6875,0.7777777777777778,0.6111111111111112,0.5,0.8333333333333334,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.7058823529411765,0.090177113442677,0.050309157371520995,3985.3483600139616,0.03133456707000733,0.8108614232209738,0.8490566037735849,0.7839506172839507,0.83125,0.80625,0.79375,0.80625,0.8125,0.79375,0.80625,0.8260869565217391,0.01866181502898904,JDEkNN+kNN,wine
33,,8,25,diagonal,4,0.9382022471910112,0.8947368421052632,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,1.0,0.8235294117647058,0.05937646606946897,0.05183367729187012,3991.1582508325578,0.0318504810333252,0.9719101123595506,0.9811320754716981,0.9814814814814815,0.9875,0.95625,0.9625,0.9875,0.9875,0.9375,0.975,0.9627329192546584,0.015866325798750164,JDEkNN+kNN,wine
34,,8,100,full,4,0.6685393258426966,0.6842105263157895,0.75,0.7222222222222222,0.6111111111111112,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7058823529411765,0.07205274717908901,0.05335819721221924,4363.838431715965,0.032363510131835936,0.8233458177278402,0.8490566037735849,0.8148148148148148,0.84375,0.79375,0.81875,0.8125,0.875,0.78125,0.84375,0.8012422360248447,0.027404222060169674,JDEkNN+kNN,wine
35,,8,100,diagonal,4,0.9325842696629213,0.9473684210526315,0.8125,1.0,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9411764705882353,0.05293790848143394,0.05488271713256836,4387.357540726662,0.03287346363067627,0.9662921348314607,0.9685534591194969,0.9753086419753086,0.95625,0.9625,0.95625,0.96875,0.975,0.96875,0.96875,0.9627329192546584,0.006396075917444325,JDEkNN+kNN,wine
36,,1,25,full,8,0.6910112359550562,0.6842105263157895,0.6875,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.7222222222222222,0.7777777777777778,0.6470588235294118,0.056882005553553834,0.05640723705291748,4476.932545208931,0.03338887691497803,0.7784019975031211,0.7547169811320755,0.7777777777777778,0.74375,0.75,0.83125,0.775,0.7875,0.8,0.775,0.7888198757763976,0.024581777637831446,JDEkNN+kNN,wine
37,,1,25,diagonal,8,0.9101123595505618,0.9473684210526315,0.875,1.0,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.8888888888888888,0.8333333333333334,1.0,0.8235294117647058,0.0639244150813676,0.0579317569732666,4482.447158789635,0.033896350860595705,0.9531835205992509,0.9119496855345912,0.9691358024691358,0.95,0.975,0.91875,0.98125,0.94375,0.96875,0.96875,0.9440993788819876,0.022517371318651638,JDEkNN+kNN,wine
38,,1,100,full,8,0.6797752808988764,0.6842105263157895,0.6875,0.6666666666666666,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.8333333333333334,0.7222222222222222,0.6470588235294118,0.06987281655781552,0.059456276893615725,4845.082728433609,0.03440556526184082,0.7933832709113608,0.8176100628930818,0.7901234567901234,0.80625,0.75625,0.88125,0.7875,0.78125,0.73125,0.7875,0.7950310559006211,0.037339330072725406,JDEkNN+kNN,wine
39,,1,100,diagonal,8,0.9382022471910112,0.9473684210526315,1.0,1.0,0.9444444444444444,0.8333333333333334,0.9444444444444444,1.0,0.8888888888888888,0.9444444444444444,0.8823529411764706,0.05310855187337509,0.060980796813964844,4867.508606672287,0.03491907119750977,0.9556803995006242,0.9748427672955975,0.9382716049382716,0.9625,0.9375,0.9625,0.9625,0.975,0.95625,0.9375,0.9503105590062112,0.013686599315727532,JDEkNN+kNN,wine
40,,4,25,full,8,0.6853932584269663,0.6842105263157895,0.6875,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7647058823529411,0.0531724716073436,0.06250531673431396,4959.4772405862805,0.035426878929138185,0.7771535580524345,0.7861635220125787,0.7901234567901234,0.775,0.7875,0.79375,0.76875,0.725,0.76875,0.76875,0.8074534161490683,0.021181246306537168,JDEkNN+kNN,wine
41,,4,25,diagonal,8,0.9438202247191011,1.0,1.0,1.0,0.9444444444444444,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9411764705882353,0.0497000701332541,0.06402983665466308,4965.165795135498,0.03594040870666504,0.9575530586766542,0.9559748427672956,0.9320987654320988,0.95,0.95625,0.95,0.9875,0.9625,0.95625,0.9625,0.9627329192546584,0.01319277157169931,JDEkNN+kNN,wine
42,,4,100,full,8,0.6853932584269663,0.6842105263157895,0.6875,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.7777777777777778,0.7647058823529411,0.06373287721473375,0.06555435657501221,5332.426323771477,0.03645157814025879,0.8046192259675405,0.8176100628930818,0.7839506172839507,0.76875,0.83125,0.86875,0.76875,0.76875,0.775,0.81875,0.84472049689441,0.03458728105537587,JDEkNN+kNN,wine
43,,4,100,diagonal,8,0.9438202247191011,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8333333333333334,1.0,0.9444444444444444,0.8823529411764706,0.05623954186744824,0.06707887649536133,5355.3967763900755,0.03696057796478271,0.9619225967540574,0.9433962264150944,0.9567901234567902,0.9625,0.9625,0.95,0.98125,0.98125,0.98125,0.94375,0.9565217391304348,0.014115388181152167,JDEkNN+kNN,wine
44,,8,25,full,8,0.702247191011236,0.7368421052631579,0.625,0.6666666666666666,0.7777777777777778,0.6111111111111112,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6470588235294118,0.06208270156149776,0.06860339641571045,5447.8008735895155,0.037468791007995605,0.7865168539325843,0.7987421383647799,0.7839506172839507,0.76875,0.8,0.83125,0.7625,0.79375,0.78125,0.76875,0.7763975155279503,0.01931186272226464,JDEkNN+kNN,wine
45,,8,25,diagonal,8,0.9382022471910112,0.8947368421052632,0.9375,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,0.04551554033183971,0.07012791633605957,5453.610764408111,0.0379880428314209,0.9631710362047441,0.9622641509433962,0.9506172839506173,0.9875,0.96875,0.9625,0.975,0.9625,0.925,0.975,0.9627329192546584,0.015872647482632216,JDEkNN+kNN,wine
46,,8,100,full,8,0.7191011235955056,0.7368421052631579,0.6875,0.6666666666666666,0.7222222222222222,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.7222222222222222,0.6470588235294118,0.06858183223812316,0.07165243625640869,5826.290945291519,0.03851339817047119,0.7915106117353309,0.8113207547169812,0.7592592592592593,0.79375,0.775,0.80625,0.78125,0.7875,0.775,0.825,0.8012422360248447,0.01880862460899199,JDEkNN+kNN,wine
47,,8,100,diagonal,8,0.9325842696629213,0.9473684210526315,0.875,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9411764705882353,0.03539760959609515,0.07317695617675782,5849.810054302216,0.039037466049194336,0.9594257178526842,0.9748427672955975,0.9691358024691358,0.94375,0.94375,0.9625,0.95,0.975,0.9625,0.9625,0.9503105590062112,0.011252864033209312,JDEkNN+kNN,wine
48,,1,25,full,16,0.6966292134831461,0.6842105263157895,0.8125,0.8333333333333334,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.5882352941176471,0.08593425582099785,0.07470147609710694,5939.3850587844845,0.039559149742126466,0.7284644194756554,0.7295597484276729,0.7160493827160493,0.7,0.73125,0.75625,0.70625,0.73125,0.74375,0.725,0.7453416149068323,0.016664586628112845,JDEkNN+kNN,wine
49,,1,25,diagonal,16,0.9213483146067416,0.9473684210526315,0.875,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,0.8333333333333334,1.0,0.8235294117647058,0.07326016454280707,0.07622599601745605,5944.899672365189,0.04007828235626221,0.9400749063670412,0.89937106918239,0.9567901234567902,0.93125,0.94375,0.925,0.98125,0.9375,0.9375,0.9625,0.9254658385093167,0.021632807030214456,JDEkNN+kNN,wine
50,,1,100,full,16,0.7078651685393258,0.6842105263157895,0.8125,0.8888888888888888,0.6666666666666666,0.5,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.6470588235294118,0.09993419329736694,0.07775051593780517,6307.535242009163,0.04059510231018067,0.7428214731585518,0.7672955974842768,0.7037037037037037,0.73125,0.73125,0.775,0.73125,0.7375,0.725,0.78125,0.7453416149068323,0.023227836258563308,JDEkNN+kNN,wine
51,,1,100,diagonal,16,0.9438202247191011,0.9473684210526315,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,1.0,0.8888888888888888,0.9444444444444444,0.8823529411764706,0.04392573112560378,0.07927503585815429,6329.961120247841,0.04110684394836426,0.9344569288389513,0.9559748427672956,0.9320987654320988,0.94375,0.925,0.93125,0.94375,0.9375,0.9375,0.925,0.9130434782608695,0.011434609122619907,JDEkNN+kNN,wine
52,,4,25,full,16,0.6853932584269663,0.631578947368421,0.8125,0.8888888888888888,0.6666666666666666,0.5,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.5882352941176471,0.10971310838789364,0.08079955577850342,6421.929754161834,0.04162242412567139,0.737203495630462,0.7421383647798742,0.7160493827160493,0.7375,0.75625,0.73125,0.71875,0.74375,0.75625,0.73125,0.7391304347826086,0.012866458380785761,JDEkNN+kNN,wine
53,,4,25,diagonal,16,0.9325842696629213,0.9473684210526315,0.9375,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.8888888888888888,1.0,0.04839690581581342,0.08232407569885254,6427.618308711052,0.04213459491729736,0.9456928838951311,0.9308176100628931,0.8888888888888888,0.9625,0.9625,0.95,0.96875,0.94375,0.94375,0.95625,0.9503105590062112,0.021687319786860903,JDEkNN+kNN,wine
54,,4,100,full,16,0.702247191011236,0.6842105263157895,0.8125,0.8333333333333334,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.5882352941176471,0.08556387249367298,0.08384859561920166,6794.878837347031,0.042647290229797366,0.7390761548064919,0.7295597484276729,0.7160493827160493,0.7125,0.73125,0.80625,0.7125,0.75,0.73125,0.7375,0.7639751552795031,0.02722127010503899,JDEkNN+kNN,wine
55,,4,100,diagonal,16,0.9382022471910112,0.9473684210526315,1.0,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8333333333333334,1.0,0.9444444444444444,0.9411764705882353,0.05242569128752036,0.08537311553955078,6817.849289965629,0.0431598424911499,0.9431960049937578,0.89937106918239,0.9444444444444444,0.95,0.95,0.94375,0.975,0.95,0.95625,0.91875,0.9440993788819876,0.01960022696618704,JDEkNN+kNN,wine
56,,8,25,full,16,0.6910112359550562,0.631578947368421,0.8125,0.8888888888888888,0.6666666666666666,0.5,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.5882352941176471,0.10712782122934597,0.0868976354598999,6910.253387165069,0.043680357933044436,0.7434456928838952,0.7421383647798742,0.7160493827160493,0.7,0.76875,0.75,0.71875,0.73125,0.75625,0.7875,0.7639751552795031,0.025705760171620105,JDEkNN+kNN,wine
57,,8,25,diagonal,16,0.9101123595505618,0.8947368421052632,0.9375,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.8823529411764706,0.044090835845436126,0.08842215538024903,6916.063277983665,0.0442030668258667,0.9431960049937578,0.949685534591195,0.9506172839506173,0.9375,0.95,0.96875,0.96875,0.95,0.8625,0.96875,0.9254658385093167,0.03001240778262674,JDEkNN+kNN,wine
58,,8,100,full,16,0.6910112359550562,0.6842105263157895,0.8125,0.8333333333333334,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.5882352941176471,0.08946380232507131,0.08994667530059815,7288.743458867073,0.04472427368164063,0.7421972534332085,0.7358490566037735,0.7222222222222222,0.7375,0.75,0.7375,0.7125,0.725,0.74375,0.775,0.782608695652174,0.02105587989354279,JDEkNN+kNN,wine
59,,8,100,diagonal,16,0.9382022471910112,0.9473684210526315,0.9375,1.0,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.9444444444444444,1.0,0.9411764705882353,0.04612749296630596,0.09147119522094727,7312.2625678777695,0.04523754119873047,0.951310861423221,0.9748427672955975,0.9320987654320988,0.94375,0.925,0.94375,0.95625,0.98125,0.95625,0.9625,0.937888198757764,0.017262487087809614,JDEkNN+kNN,wine
60,,1,25,full,32,0.7078651685393258,0.7368421052631579,0.875,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.5882352941176471,0.09602120009396901,0.09299571514129638,7401.837572360038,0.045746994018554685,0.7278401997503121,0.7044025157232704,0.7283950617283951,0.70625,0.71875,0.74375,0.725,0.7375,0.75,0.71875,0.7453416149068323,0.015273777152455587,JDEkNN+kNN,wine
