,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,100,full,,1,0.9833055091819699,0.9837837837837838,0.9943181818181818,0.9672131147540983,0.988950276243094,0.9944444444444445,0.9776536312849162,0.9664804469273743,0.9888268156424581,0.9831460674157303,0.9887005649717514,0.009544810572867136,0.0059691667556762695,2578.1994304180143,0.0035114049911499023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,digits10
1,100,diagonal,,1,0.9710628825820813,0.972972972972973,0.9943181818181818,0.9562841530054644,0.9613259668508287,0.9888888888888889,0.9664804469273743,0.9720670391061452,0.9553072625698324,0.9719101123595506,0.9717514124293786,0.012028444743018174,0.011938333511352539,2666.114686346054,0.007286572456359863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,digits10
2,250,full,,1,0.9844184752365053,0.9837837837837838,0.9943181818181818,0.9836065573770492,0.9779005524861878,0.9888888888888889,0.9776536312849162,0.9720670391061452,1.0,0.9775280898876404,0.9887005649717514,0.008175854461522225,0.01790750026702881,8951.08630554676,0.01071631908416748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,digits10
3,250,diagonal,,1,0.9632721202003339,0.9783783783783784,0.9659090909090909,0.9562841530054644,0.9502762430939227,0.9611111111111111,0.9553072625698324,0.9217877094972067,0.9832402234636871,0.9775280898876404,0.9830508474576272,0.017986372537786767,0.023876667022705078,9170.475677323342,0.01483142375946045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,digits10
4,500,full,,1,0.9821925431274346,0.9837837837837838,1.0,0.9726775956284153,0.9723756906077348,0.9888888888888889,0.9720670391061452,0.9720670391061452,1.0,0.9719101123595506,0.9887005649717514,0.011052572614739289,0.029845833778381348,20702.657670783996,0.018344640731811523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,digits10
5,500,diagonal,,1,0.9616026711185309,0.9621621621621622,0.9715909090909091,0.9562841530054644,0.9558011049723757,0.9222222222222223,0.9385474860335196,0.9664804469273743,0.9720670391061452,0.9831460674157303,0.9887005649717514,0.0189103103294113,0.03581500053405762,21161.171918845175,0.0225813627243042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAESFme+kNN,digits10
6,100,full,,2,0.9794101279910963,0.9783783783783784,0.9829545454545454,0.9781420765027322,0.9834254143646409,0.9888888888888889,0.9776536312849162,0.9664804469273743,0.9776536312849162,0.9662921348314607,0.9943502824858758,0.008305664142573001,0.04178416728973389,23739.37134926319,0.02570481300354004,0.9894886539293885,0.9875930521091811,0.9882788402220851,0.9888475836431226,0.9913366336633663,0.9919604205318491,0.9894932014833128,0.9913473423980222,0.9876390605686032,0.9888820259419395,0.9895061728395061,0.0014911951199634986,CMAESFme+kNN,digits10
7,100,diagonal,,2,0.9554813578185866,0.972972972972973,0.9715909090909091,0.9344262295081968,0.9447513812154696,0.9777777777777777,0.9385474860335196,0.9553072625698324,0.9441340782122905,0.9550561797752809,0.96045197740113,0.014357876642650508,0.047753334045410156,23827.28660519123,0.029389071464538574,0.9807085883880542,0.9789081885856079,0.9759407772979642,0.9838909541511772,0.9820544554455446,0.9764996907854051,0.9870210135970334,0.9864029666254636,0.9789864029666254,0.9796170475602224,0.9777777777777777,0.0037502901686623314,CMAESFme+kNN,digits10
8,250,full,,2,0.9788536449638287,0.9837837837837838,0.9829545454545454,0.9726775956284153,0.9723756906077348,0.9888888888888889,0.9776536312849162,0.9720670391061452,0.9832402234636871,0.9719101123595506,0.9830508474576272,0.005954041438626597,0.053722500801086426,30112.25822439194,0.033056211471557614,0.9897978111667595,0.989454094292804,0.987045033929673,0.9882280049566295,0.9919554455445545,0.9894867037724181,0.9907292954264524,0.9888751545117429,0.9901112484548825,0.9907350216182829,0.991358024691358,0.0014157054812933996,CMAESFme+kNN,digits10
9,250,diagonal,,2,0.9560378408458542,0.972972972972973,0.9431818181818182,0.9726775956284153,0.9281767955801105,0.9611111111111111,0.9608938547486033,0.9162011173184358,0.9720670391061452,0.9606741573033708,0.9717514124293786,0.01914884012808679,0.059691667556762695,30331.647596168517,0.03753864765167236,0.9787918135163545,0.9832506203473945,0.9771745835903763,0.9863692688971499,0.9659653465346535,0.9839208410636983,0.977132262051916,0.9826946847960445,0.9789864029666254,0.9827053736874614,0.9697530864197531,0.006211104596159284,CMAESFme+kNN,digits10
