,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
159,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,2,0.9157303370786517,0.9473684210526315,1.0,0.8333333333333334,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.8888888888888888,0.9444444444444444,1.0,0.8235294117647058,1.0,100000,0.25,False,0.06362123084289335,0.7651100158691406,2189.2175427436828,0.09403476715087891,0.9681647940074907,0.9748427672955975,0.9814814814814815,0.9625,0.95625,0.9625,0.9625,0.98125,0.975,0.95625,0.968944099378882,0.009059095389287815,stand+SDML+kNN,wine
160,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9438202247191011,0.8947368421052632,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,0.8888888888888888,0.8823529411764706,0.1,10000,0.01,True,0.049844429671993304,0.7698919534683227,2190.6424627780916,0.09454622268676757,0.9619225967540574,0.949685534591195,0.9567901234567902,0.95,0.96875,0.9625,0.975,0.95625,0.9625,0.9625,0.9751552795031055,0.008626411326565421,stand+SDML+kNN,wine
161,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9269662921348315,0.8947368421052632,1.0,0.8333333333333334,1.0,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.1,10000,0.01,False,0.06121769313772696,0.7746738910675048,2191.9348682403565,0.09505634307861328,0.9563046192259675,0.9433962264150944,0.9259259259259259,0.9625,0.96875,0.9625,0.95,0.96875,0.95625,0.9625,0.9627329192546584,0.012631240603586629,stand+SDML+kNN,wine
162,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.95625,0.9473684210526315,1.0,0.8888888888888888,1.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.1,10000,0.05,True,0.2889357069996932,0.7794558286666871,2193.4419337272643,0.09551823139190674,0.9542302357836339,0.9559748427672956,0.9629629629629629,0.93125,0.95,0.0,0.9625,0.96875,0.9625,0.93125,0.9627329192546584,0.2865386870034158,stand+SDML+kNN,wine
163,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.949438202247191,0.8947368421052632,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.1,10000,0.05,False,0.04632197572228237,0.7842377662658692,2194.782296681404,0.09602875709533691,0.9575530586766542,0.9308176100628931,0.9382716049382716,0.96875,0.96875,0.9625,0.95,0.96875,0.98125,0.93125,0.9751552795031055,0.017627898488637342,stand+SDML+kNN,wine
164,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9550561797752809,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.1,10000,0.1,True,0.0484599339306871,0.7890197038650513,2196.058401632309,0.09654128551483154,0.9519350811485643,0.9371069182389937,0.9753086419753086,0.93125,0.96875,0.9625,0.9625,0.95625,0.9625,0.93125,0.9316770186335404,0.016335660088835913,stand+SDML+kNN,wine
165,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9157303370786517,0.8421052631578947,1.0,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.8888888888888888,1.0,0.8823529411764706,0.1,10000,0.1,False,0.05606040734181765,0.7938016414642334,2197.3869677066805,0.0970529556274414,0.9625468164794008,0.9685534591194969,0.9629629629629629,0.95625,0.95625,0.95625,0.96875,0.98125,0.95625,0.9625,0.9565217391304348,0.007870478659471476,stand+SDML+kNN,wine
166,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9101123595505618,0.8421052631578947,1.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8333333333333334,1.0,0.8235294117647058,0.1,10000,0.25,True,0.062132997768998235,0.7985835790634155,2198.638016939163,0.0975642442703247,0.9481897627965044,0.9371069182389937,0.9506172839506173,0.9625,0.9625,0.9625,0.94375,0.96875,0.925,0.925,0.9440993788819876,0.015092271882801274,stand+SDML+kNN,wine
167,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9325842696629213,0.9473684210526315,0.9375,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,1.0,0.9411764705882353,0.1,10000,0.25,False,0.033183261146109554,0.8033655166625977,2199.997791194916,0.09807662963867188,0.9556803995006242,0.9433962264150944,0.9691358024691358,0.95625,0.95625,0.9625,0.95625,0.975,0.94375,0.9375,0.9565217391304348,0.011073567516018816,stand+SDML+kNN,wine
168,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.01,True,0.05719651511560092,0.8081474542617798,2226.002611398697,0.09859116077423095,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95,0.9625,0.95,0.9565217391304348,0.008255555088399775,stand+SDML+kNN,wine
169,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.01,False,0.05719651511560092,0.8129293918609619,2252.276378726959,0.09910349845886231,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
170,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.05,True,0.05719651511560092,0.817711329460144,2278.448622560501,0.09961740970611573,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95,0.9625,0.95,0.9565217391304348,0.008255555088399775,stand+SDML+kNN,wine
171,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.05,False,0.05719651511560092,0.8224932670593261,2304.5900826215743,0.1001293420791626,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
172,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.1,True,0.05719651511560092,0.8272752046585083,2330.5115673542023,0.10064132213592529,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95,0.9625,0.95,0.9565217391304348,0.008255555088399775,stand+SDML+kNN,wine
173,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.1,False,0.05719651511560092,0.8320571422576905,2356.370940232277,0.10115542411804199,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
174,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.25,True,0.05719651511560092,0.8368390798568726,2382.36463739872,0.10166583061218262,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95,0.9625,0.95,0.9565217391304348,0.008255555088399775,stand+SDML+kNN,wine
175,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.1,100000,0.25,False,0.05719651511560092,0.8416210174560547,2408.8911979198456,0.10217761993408203,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
176,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.93125,0.8947368421052632,1.0,0.8888888888888888,1.0,0.7777777777777778,0.0,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.25,10000,0.01,True,0.2870025321158565,0.8464029550552368,2409.967755651474,0.10263979434967041,0.9549237170596394,0.9559748427672956,0.9506172839506173,0.96875,0.95,0.975,0.0,0.9625,0.9625,0.91875,0.9503105590062112,0.28684336347039613,stand+SDML+kNN,wine
177,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9382022471910112,0.8947368421052632,0.9375,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,1.0,0.9411764705882353,0.25,10000,0.01,False,0.03810037902314738,0.851184892654419,2411.2137499809264,0.10317187309265137,0.9544319600499376,0.9371069182389937,0.9444444444444444,0.98125,0.94375,0.96875,0.95625,0.96875,0.95625,0.93125,0.9565217391304348,0.014804096057078274,stand+SDML+kNN,wine
178,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9325842696629213,0.8947368421052632,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.7777777777777778,1.0,0.9411764705882353,0.25,10000,0.05,True,0.05937528274582912,0.8559668302536011,2412.4959465026855,0.10370347499847413,0.9569288389513109,0.9559748427672956,0.9259259259259259,0.95,0.975,0.98125,0.9625,0.96875,0.9375,0.94375,0.968944099378882,0.01671670309510077,stand+SDML+kNN,wine
179,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9325842696629213,0.9473684210526315,1.0,0.8333333333333334,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,1.0,0.9444444444444444,0.8823529411764706,0.25,10000,0.05,False,0.05506863320962397,0.8607487678527832,2413.809597492218,0.10423414707183838,0.9531835205992509,0.9371069182389937,0.9629629629629629,0.9375,0.95,0.96875,0.95625,0.95625,0.9625,0.95,0.9503105590062112,0.00988182897137586,stand+SDML+kNN,wine
180,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9157303370786517,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9444444444444444,1.0,0.8823529411764706,0.25,10000,0.1,True,0.06257456502677736,0.8655307054519653,2415.094462656975,0.10477087497711182,0.9500624219725343,0.9371069182389937,0.9135802469135802,0.94375,0.95,0.96875,0.95,0.93125,0.9625,0.96875,0.9751552795031055,0.01837211769979539,stand+SDML+kNN,wine
181,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.8947368421052632,1.0,0.8888888888888888,1.0,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9411764705882353,0.25,10000,0.1,False,0.05043315543991407,0.8703126430511474,2416.4104985952376,0.10530505180358887,0.9469413233458177,0.9308176100628931,0.9629629629629629,0.95625,0.98125,0.9875,0.9125,0.95625,0.96875,0.875,0.937888198757764,0.03229766517641291,stand+SDML+kNN,wine
