,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,weighted,0.9533333333333334,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,1.0,1.0,0.9333333333333333,1.0,0.8666666666666667,0.052068331172711015,0.004724431037902832,0.0182697057723999,0.0012462615966796875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,iris
1,,1,1,orthonormalized,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.026666666666666658,0.009448862075805664,0.02279365062713623,0.002424788475036621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,iris
2,,1,2,weighted,0.96,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.04422166387140532,0.014173293113708496,0.026633238792419432,0.0035989761352539064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,iris
3,,1,2,orthonormalized,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.026666666666666658,0.01889772415161133,0.030704760551452638,0.004769682884216309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,iris
4,,1,3,weighted,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.033333333333333326,0.02362215518951416,0.034621572494506835,0.005947303771972656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,iris
5,,1,3,orthonormalized,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.026666666666666658,0.02834658622741699,0.03882474899291992,0.007112669944763184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,iris
6,,2,1,weighted,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,1.0,0.8666666666666667,1.0,1.0,0.8666666666666667,1.0,0.9333333333333333,0.052068331172711015,0.03307101726531982,0.057094454765319824,0.008282947540283202,0.9785185185185186,0.9703703703703703,0.9925925925925926,0.9703703703703703,0.9703703703703703,0.9925925925925926,0.9703703703703703,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9703703703703703,0.009041893048691645,stand+LFDA+kNN,iris
7,,2,1,orthonormalized,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.030550504633038926,0.03779544830322266,0.06161839962005615,0.009446859359741211,0.9733333333333334,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.003628873693012121,stand+LFDA+kNN,iris
8,,2,2,weighted,0.9533333333333334,1.0,0.9333333333333333,1.0,1.0,0.8666666666666667,1.0,1.0,0.8666666666666667,1.0,0.8666666666666667,0.059999999999999984,0.042519879341125486,0.06545798778533936,0.01061563491821289,0.9822222222222222,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9703703703703703,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9629629629629629,0.9851851851851852,0.008888888888888903,stand+LFDA+kNN,iris
9,,2,2,orthonormalized,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.030550504633038926,0.04724431037902832,0.06952950954437256,0.011779999732971192,0.9733333333333334,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.003628873693012121,stand+LFDA+kNN,iris
