,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8285714285714286,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.7941176470588235,0.0,0.0,0.1,10000,0.01,True,0.3313845136487184,0.0040757179260253905,1.3438591718673707,0.0003627777099609375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000001,SDML+kNN,ionosphere
1,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8660968660968661,0.8333333333333334,0.8529411764705882,0.7777777777777778,0.9166666666666666,0.8333333333333334,0.8888888888888888,0.8571428571428571,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.1,10000,0.01,False,0.05134254713363969,0.008151435852050781,2.2053759813308718,0.0017411947250366212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SDML+kNN,ionosphere
2,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9032258064516129,0.9444444444444444,0.0,0.8055555555555556,0.9166666666666666,0.8888888888888888,0.9722222222222222,0.0,0.8235294117647058,0.0,0.9705882352941176,0.1,10000,0.05,True,0.41714726224139226,0.012227153778076172,3.6178399562835692,0.002683568000793457,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.45825756949558405,SDML+kNN,ionosphere
3,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8666666666666667,0.8055555555555556,0.8823529411764706,0.8611111111111112,0.9166666666666666,0.8055555555555556,0.0,0.9142857142857143,0.7941176470588235,0.9117647058823529,0.9117647058823529,0.1,10000,0.05,False,0.2642714354923993,0.016302871704101562,4.737836933135986,0.003893613815307617,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.30000000000000004,SDML+kNN,ionosphere
4,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8952380952380953,0.8888888888888888,0.9117647058823529,0.8888888888888888,0.9166666666666666,0.8333333333333334,0.0,0.8857142857142857,0.8529411764705882,0.9411764705882353,0.9411764705882353,0.1,10000,0.1,True,0.270677058223298,0.020378589630126953,6.082940530776978,0.005089020729064942,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.30000000000000004,SDML+kNN,ionosphere
5,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8547008547008547,0.8055555555555556,0.8235294117647058,0.8055555555555556,0.8888888888888888,0.8333333333333334,0.9166666666666666,0.8571428571428571,0.7941176470588235,0.9117647058823529,0.9117647058823529,0.1,10000,0.1,False,0.04632064015894189,0.024454307556152344,6.993742680549621,0.006411218643188476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SDML+kNN,ionosphere
6,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8781362007168458,0.8888888888888888,0.9117647058823529,0.0,0.8888888888888888,0.0,0.9166666666666666,0.8571428571428571,0.7941176470588235,0.8823529411764706,0.8823529411764706,0.1,10000,0.25,True,0.3525840018633818,0.028530025482177736,8.456209754943847,0.007473444938659668,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,SDML+kNN,ionosphere
7,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8888888888888888,0.9722222222222222,0.8823529411764706,0.7777777777777778,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9142857142857143,0.8235294117647058,0.9411764705882353,0.9117647058823529,0.1,10000,0.25,False,0.05668910584184334,0.032605743408203124,9.377575016021728,0.008796620368957519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SDML+kNN,ionosphere
8,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8698412698412699,0.8888888888888888,0.8529411764705882,0.7777777777777778,0.8611111111111112,0.0,0.8888888888888888,0.8571428571428571,0.7941176470588235,0.9705882352941176,0.9411764705882353,0.1,100000,0.01,True,0.26690138870813385,0.03668146133422852,27.270176887512207,0.009972715377807617,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,SDML+kNN,ionosphere
9,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.8746438746438746,0.8888888888888888,0.8529411764705882,0.7777777777777778,0.9722222222222222,0.8055555555555556,0.9166666666666666,0.8571428571428571,0.7941176470588235,0.9411764705882353,0.9411764705882353,0.1,100000,0.01,False,0.06462305633450317,0.040757179260253906,44.950539350509644,0.011289286613464355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SDML+kNN,ionosphere
