,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,weighted,0.8317307692307693,0.8181818181818182,0.65,0.9047619047619048,0.6666666666666666,0.9047619047619048,0.9047619047619048,0.8095238095238095,0.8571428571428571,0.95,0.85,0.09587310193398293,0.003768467903137207,0.27413339614868165,0.0007132291793823242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
1,,1,1,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.007536935806274414,0.29679055213928224,0.0013634920120239257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
2,,1,2,weighted,0.8221153846153846,0.8636363636363636,0.65,0.9047619047619048,0.7142857142857143,0.9047619047619048,0.7619047619047619,0.6666666666666666,1.0,0.95,0.8,0.11528630265232408,0.011305403709411622,0.30642564296722413,0.0020127058029174804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
3,,1,2,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.015073871612548828,0.3175543546676636,0.0026583433151245116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
4,,1,3,weighted,0.8173076923076923,0.8636363636363636,0.65,0.9047619047619048,0.6666666666666666,0.9047619047619048,0.8095238095238095,0.7142857142857143,0.8571428571428571,0.95,0.85,0.0995308351990132,0.018842339515686035,0.32617208957672117,0.0033025741577148438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
5,,1,3,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.022610807418823244,0.33771319389343263,0.003946900367736816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
6,,1,4,weighted,0.8076923076923077,0.8636363636363636,0.7,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.95,0.8,0.07868925193186026,0.02637927532196045,0.3574432134628296,0.004594182968139649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
7,,1,4,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.030147743225097657,0.4924358367919922,0.005294632911682129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
8,,1,5,weighted,0.8173076923076923,0.8636363636363636,0.65,0.8571428571428571,0.7619047619047619,0.8571428571428571,0.8095238095238095,0.7142857142857143,0.8571428571428571,0.95,0.85,0.08204744956919717,0.03391621112823486,0.5558705806732178,0.005999875068664551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
9,,1,5,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.03768467903137207,0.5702648162841797,0.006699585914611816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
10,,1,6,weighted,0.8125,0.8181818181818182,0.75,0.8571428571428571,0.7619047619047619,0.8571428571428571,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.95,0.85,0.0655813044852374,0.04145314693450928,0.5867382526397705,0.007400774955749511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
11,,1,6,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.04522161483764649,0.6063078880310059,0.008110404014587402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
12,,1,7,weighted,0.8125,0.8636363636363636,0.75,0.8571428571428571,0.6666666666666666,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.8095238095238095,0.95,0.8,0.07308527378381123,0.04899008274078369,0.6301090478897095,0.008811855316162109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
13,,1,7,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.0527585506439209,0.6573405027389526,0.009508991241455078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
14,,1,8,weighted,0.8028846153846154,0.8181818181818182,0.7,0.8571428571428571,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.7142857142857143,0.8571428571428571,0.9,0.8,0.06348162711026184,0.056527018547058105,0.6992692232131958,0.010214424133300782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
15,,1,8,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.060295486450195314,0.8623196363449097,0.010914993286132813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
16,,1,9,weighted,0.8221153846153846,0.8636363636363636,0.8,0.8571428571428571,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.7142857142857143,0.8571428571428571,0.95,0.8,0.06450960545709031,0.06406395435333252,0.9403449773788453,0.01160728931427002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
17,,1,9,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.06783242225646972,0.9593177795410156,0.012305784225463866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
18,,1,10,weighted,0.7980769230769231,0.7272727272727273,0.7,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.95,0.85,0.06598700602902495,0.07160089015960694,0.9755933284759521,0.01300640106201172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
19,,1,10,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.07536935806274414,0.9980225563049316,0.01364288330078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
20,,1,11,weighted,0.8028846153846154,0.7727272727272727,0.7,0.9047619047619048,0.7619047619047619,0.9047619047619048,0.7619047619047619,0.7142857142857143,0.8095238095238095,0.95,0.75,0.08242865316147856,0.07913782596588134,1.0179675817489624,0.014251780509948731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
21,,1,11,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.08290629386901856,1.0349740266799927,0.014849233627319335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
22,,1,12,weighted,0.8221153846153846,0.8636363636363636,0.7,0.8571428571428571,0.6666666666666666,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.95,0.85,0.0815263698303672,0.08667476177215576,1.0499305725097656,0.015446734428405762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
23,,1,12,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.09044322967529297,1.128169012069702,0.01604335308074951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
24,,1,13,weighted,0.8269230769230769,0.8181818181818182,0.8,0.8571428571428571,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.95,0.9,0.06374067855623414,0.09421169757843018,1.1662998914718627,0.016643238067626954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
25,,1,13,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.09798016548156738,1.186022162437439,0.017248106002807618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
26,,1,14,weighted,0.8173076923076923,0.7727272727272727,0.7,0.8571428571428571,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.95,0.85,0.06391207170346017,0.10174863338470459,1.2098237037658692,0.017853975296020508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
27,,1,14,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.1055171012878418,1.2380669355392455,0.018461275100708007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
28,,1,15,weighted,0.8173076923076923,0.8636363636363636,0.7,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.9,0.8,0.054284212576838804,0.10928556919097901,1.2550025463104248,0.01906886100769043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
29,,1,15,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.11305403709411621,1.2755523443222045,0.0196882963180542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
30,,1,16,weighted,0.7980769230769231,0.7727272727272727,0.75,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.7142857142857143,0.7142857142857143,0.8095238095238095,0.95,0.8,0.06630100143984768,0.11682250499725341,1.295559334754944,0.020306777954101563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
31,,1,16,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.12059097290039063,1.3710213899612427,0.020931053161621093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
32,,1,17,weighted,0.8173076923076923,0.8181818181818182,0.75,0.8571428571428571,0.8095238095238095,0.7619047619047619,0.7142857142857143,0.7619047619047619,0.9047619047619048,0.95,0.85,0.07018058732070052,0.12435944080352783,1.3992127656936646,0.021555209159851076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
33,,1,17,orthonormalized,0.8653846153846154,0.9545454545454546,0.75,0.8095238095238095,0.8571428571428571,1.0,0.6666666666666666,0.9047619047619048,0.8571428571428571,0.85,1.0,0.10101315806546889,0.12812790870666504,1.4189842700958253,0.022173047065734863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+LFDA+kNN,sonar
