,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,40,1,0.8547008547008547,0.8333333333333334,0.8529411764705882,0.8055555555555556,0.9444444444444444,0.8333333333333334,0.9166666666666666,0.8,0.7941176470588235,0.8529411764705882,0.9117647058823529,0.050146481148055796,0.005368328094482422,0.38170979022979734,0.0018152475357055664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
1,,0.01,50,80,1,0.8603988603988604,0.8888888888888888,0.8529411764705882,0.8055555555555556,0.9166666666666666,0.8333333333333334,0.9444444444444444,0.8571428571428571,0.7647058823529411,0.8823529411764706,0.8529411764705882,0.04953805248992772,0.010736656188964844,0.7252559661865234,0.0029912233352661134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
2,,0.01,50,160,1,0.8575498575498576,0.8611111111111112,0.8529411764705882,0.8055555555555556,0.8888888888888888,0.8611111111111112,0.9166666666666666,0.8571428571428571,0.7941176470588235,0.8529411764705882,0.8823529411764706,0.03447676858869879,0.016104984283447265,1.1785199165344238,0.0037520647048950194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
3,,0.01,50,320,1,0.8461538461538461,0.8055555555555556,0.8823529411764706,0.7777777777777778,0.8611111111111112,0.8333333333333334,0.9166666666666666,0.8571428571428571,0.7941176470588235,0.8823529411764706,0.8529411764705882,0.04144715117394627,0.02147331237792969,1.9463118076324464,0.004535222053527832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
4,,0.01,250,40,1,0.8547008547008547,0.8055555555555556,0.8529411764705882,0.8333333333333334,0.9166666666666666,0.8611111111111112,0.9444444444444444,0.8,0.7941176470588235,0.8823529411764706,0.8529411764705882,0.04715790449933885,0.02684164047241211,2.0550503969192504,0.005337023735046386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
5,,0.01,250,80,1,0.8632478632478633,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.9166666666666666,0.8888888888888888,0.9444444444444444,0.8285714285714286,0.7941176470588235,0.8529411764705882,0.8529411764705882,0.042953680159725345,0.03220996856689453,2.219367337226868,0.0061235189437866214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
6,,0.01,250,160,1,0.8575498575498576,0.8333333333333334,0.8823529411764706,0.8055555555555556,0.8888888888888888,0.8055555555555556,0.9722222222222222,0.8571428571428571,0.7941176470588235,0.8529411764705882,0.8823529411764706,0.05039887959645001,0.03757829666137695,2.6273032426834106,0.006869769096374512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
7,,0.01,250,320,1,0.8547008547008547,0.8611111111111112,0.9117647058823529,0.75,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.8571428571428571,0.7941176470588235,0.8823529411764706,0.8235294117647058,0.05417704564128051,0.04294662475585938,3.4413731336593627,0.007655525207519531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
8,,0.01,500,40,1,0.8575498575498576,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.9166666666666666,0.8611111111111112,0.9166666666666666,0.7714285714285715,0.8235294117647058,0.8823529411764706,0.8529411764705882,0.04242726913815582,0.0483149528503418,3.5271828889846804,0.008449244499206542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
9,,0.01,500,80,1,0.8490028490028491,0.7777777777777778,0.8529411764705882,0.7777777777777778,0.8888888888888888,0.8055555555555556,0.9444444444444444,0.8285714285714286,0.8823529411764706,0.8529411764705882,0.8823529411764706,0.05040369604191389,0.05368328094482422,3.8028777122497557,0.009220600128173828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
10,,0.01,500,160,1,0.8404558404558404,0.7777777777777778,0.8823529411764706,0.7777777777777778,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8,0.7647058823529411,0.8823529411764706,0.8529411764705882,0.05528592779163421,0.05905160903930664,4.213135051727295,0.010615777969360352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
11,,0.01,500,320,1,0.8290598290598291,0.8333333333333334,0.8235294117647058,0.75,0.8888888888888888,0.7777777777777778,0.9444444444444444,0.8,0.7647058823529411,0.8529411764705882,0.8529411764705882,0.056522921541401025,0.06441993713378906,5.0196967124938965,0.012390732765197754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
12,,0.01,1000,40,1,0.8575498575498576,0.8333333333333334,0.8235294117647058,0.8333333333333334,0.8888888888888888,0.8055555555555556,0.9444444444444444,0.8285714285714286,0.8235294117647058,0.8823529411764706,0.9117647058823529,0.0437242054081882,0.06978826522827149,5.104310488700866,0.014193105697631835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
13,,0.01,1000,80,1,0.8490028490028491,0.8055555555555556,0.8529411764705882,0.8333333333333334,0.8888888888888888,0.8611111111111112,0.9166666666666666,0.8285714285714286,0.7647058823529411,0.8823529411764706,0.8529411764705882,0.04137015120324128,0.0751565933227539,5.3080391645431515,0.015987348556518555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
14,,0.01,1000,160,1,0.8547008547008547,0.8055555555555556,0.9117647058823529,0.7777777777777778,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.8571428571428571,0.7941176470588235,0.8823529411764706,0.8529411764705882,0.05070686227484511,0.08052492141723633,5.7308234691619875,0.01773078441619873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
15,,0.01,1000,320,1,0.8461538461538461,0.8055555555555556,0.8823529411764706,0.8055555555555556,0.9166666666666666,0.8333333333333334,0.8888888888888888,0.8285714285714286,0.7352941176470589,0.9117647058823529,0.8529411764705882,0.05340352051278483,0.08589324951171876,6.536237907409668,0.019481396675109862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
16,,0.1,50,40,1,0.8490028490028491,0.8611111111111112,0.9117647058823529,0.8055555555555556,0.9166666666666666,0.8888888888888888,0.8888888888888888,0.8285714285714286,0.6764705882352942,0.9117647058823529,0.7941176470588235,0.07132032909079287,0.09126157760620117,6.624723100662232,0.021235942840576172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
17,,0.1,50,80,1,0.8347578347578347,0.7777777777777778,0.8823529411764706,0.7777777777777778,0.9166666666666666,0.7777777777777778,0.8611111111111112,0.8571428571428571,0.7647058823529411,0.8823529411764706,0.8529411764705882,0.05235685520506802,0.0966299057006836,6.870582890510559,0.022978591918945312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+ITML+kNN,ionosphere
