,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10000,0.01,True,0.0,0.010419321060180665,1.4327169418334962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
1,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9641532756489494,0.9891891891891892,1.0,0.9617486338797814,0.9558011049723757,0.9555555555555556,0.9385474860335196,0.9608938547486033,0.0,0.9662921348314607,0.9491525423728814,0.1,10000,0.01,False,0.2897500880509877,0.02083864212036133,3.9255772829055786,0.014160466194152833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
2,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10000,0.05,True,0.0,0.03125796318054199,5.851210761070251,0.014160466194152833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
3,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9646814404432132,0.9783783783783784,0.0,0.9617486338797814,0.9723756906077348,0.9777777777777777,0.9441340782122905,0.9385474860335196,0.9720670391061452,0.9719101123595506,0.0,0.1,10000,0.05,False,0.38605927428693027,0.04167728424072266,8.455383777618408,0.026830887794494628,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,stand+SDML+kNN,digits10
4,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10000,0.1,True,0.0,0.05209660530090332,10.965285205841065,0.026830887794494628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
5,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9602587800369686,0.9459459459459459,0.9602272727272727,0.9781420765027322,0.9447513812154696,0.0,0.0,0.0,0.9664804469273743,0.9662921348314607,0.0,0.1,10000,0.1,False,0.4705414989698965,0.06251592636108398,12.505016183853149,0.03597831726074219,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.48989794855663565,stand+SDML+kNN,digits10
6,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10000,0.25,True,0.0,0.07293524742126464,13.67935402393341,0.03597831726074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
7,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9637124912770412,0.0,0.9943181818181818,0.9672131147540983,0.9502762430939227,0.9777777777777777,0.0,0.9441340782122905,0.9608938547486033,0.949438202247191,0.9661016949152542,0.1,10000,0.25,False,0.3857576394054913,0.08335456848144532,14.792254495620728,0.04652717113494873,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,digits10
8,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100000,0.01,True,0.0,0.09377388954162598,20.84455087184906,0.04652717113494873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
9,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.968440594059406,0.9783783783783784,0.9943181818181818,0.9672131147540983,0.0,0.9722222222222222,0.9497206703910615,0.9664804469273743,0.9385474860335196,0.9775280898876404,0.9717514124293786,0.1,100000,0.01,False,0.29090424556411054,0.10419321060180664,26.971087288856506,0.05798308849334717,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
10,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100000,0.05,True,0.0,0.1146125316619873,33.009426426887515,0.05798308849334717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
11,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9569145239749827,0.9297297297297298,0.9943181818181818,0.9617486338797814,0.9558011049723757,0.9555555555555556,0.9385474860335196,0.0,0.0,0.9662921348314607,0.9548022598870056,0.1,100000,0.05,False,0.383178385703838,0.12503185272216796,38.81324450969696,0.06869041919708252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,stand+SDML+kNN,digits10
12,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100000,0.1,True,0.0,0.13545117378234864,44.770246505737305,0.06869041919708252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
13,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9488035614913745,0.9243243243243243,0.9659090909090909,0.9617486338797814,0.9558011049723757,0.95,0.9608938547486033,0.9664804469273743,0.8938547486033519,0.9606741573033708,0.9491525423728814,0.1,100000,0.1,False,0.021745785754409903,0.14587049484252929,50.735888147354125,0.07661135196685791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
14,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100000,0.25,True,0.0,0.15628981590270996,56.7914030790329,0.07661135196685791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
15,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9421257651641625,0.9675675675675676,0.9772727272727273,0.9508196721311475,0.9337016574585635,0.9166666666666666,0.9050279329608939,0.9553072625698324,0.9553072625698324,0.898876404494382,0.96045197740113,0.1,100000,0.25,False,0.025704888702717758,0.16670913696289064,62.906952714920045,0.08396329879760742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
16,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10000,0.01,True,0.0,0.17712845802307128,63.888985347747806,0.08396329879760742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
17,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9569721115537848,0.0,0.9715909090909091,0.9508196721311475,0.9613259668508287,0.9611111111111111,0.0,0.9441340782122905,0.9553072625698324,0.0,0.9548022598870056,0.25,10000,0.01,False,0.4386109020811402,0.18754777908325196,65.21266884803772,0.0891038179397583,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.45825756949558394,stand+SDML+kNN,digits10
18,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10000,0.05,True,0.0,0.1979671001434326,66.32847924232483,0.0891038179397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
19,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9510294936004452,0.9567567567567568,0.9772727272727273,0.9617486338797814,0.9337016574585635,0.9388888888888889,0.9608938547486033,0.9162011173184358,0.9720670391061452,0.9438202247191011,0.9491525423728814,0.25,10000,0.05,False,0.01758536012060661,0.20838642120361328,67.7531095981598,0.09648175239562988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
20,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10000,0.1,True,0.0,0.21880574226379396,68.8889972448349,0.09648175239562988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
21,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9532554257095158,0.9621621621621622,0.9829545454545454,0.9672131147540983,0.9558011049723757,0.9333333333333333,0.9664804469273743,0.8994413407821229,0.9720670391061452,0.9325842696629213,0.96045197740113,0.25,10000,0.1,False,0.023373864351696555,0.2292250633239746,70.32405321598053,0.10389246940612792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
22,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,10000,0.25,True,0.0,0.23964438438415528,71.41627223491669,0.10389246940612792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
23,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9473358116480793,0.9675675675675676,0.9772727272727273,0.0,0.9558011049723757,0.9444444444444444,0.9553072625698324,0.9217877094972067,0.9553072625698324,0.9438202247191011,0.903954802259887,0.25,10000,0.25,False,0.28488881236144703,0.2500637054443359,72.3828418970108,0.11056115627288818,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
24,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.01,True,0.0,0.2604830265045166,78.32496285438538,0.11056115627288818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
25,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.955617198335645,0.9675675675675676,0.0,0.9289617486338798,0.9558011049723757,0.9555555555555556,0.0,0.9664804469273743,0.9664804469273743,0.9606741573033708,0.943502824858757,0.25,100000,0.01,False,0.3824161940817866,0.2709023475646973,84.17152485847473,0.11647534370422363,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4,stand+SDML+kNN,digits10
26,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.05,True,0.0,0.28132166862487795,90.09264206886292,0.11647534370422363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
27,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9468150896722325,0.9405405405405406,0.9659090909090909,0.9562841530054644,0.9502762430939227,0.0,0.9441340782122905,0.9385474860335196,0.9497206703910615,0.9382022471910112,0.9378531073446328,0.25,100000,0.05,False,0.28417986664007777,0.29174098968505857,95.89555253982545,0.12311859130859375,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
28,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.1,True,0.0,0.30216031074523925,101.81213095188141,0.12311859130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
29,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9487021013597033,0.9405405405405406,1.0,0.9726775956284153,0.9337016574585635,0.9444444444444444,0.9553072625698324,0.9608938547486033,0.0,0.9438202247191011,0.8870056497175142,0.25,100000,0.1,False,0.28593433391144607,0.3125796318054199,107.67010149955749,0.12979180812835694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
30,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,100000,0.25,True,0.0,0.3229989528656006,113.75267956256866,0.12979180812835694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
31,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9259877573734001,0.9459459459459459,0.9772727272727273,0.8633879781420765,0.8950276243093923,0.9388888888888889,0.9162011173184358,0.9162011173184358,0.8994413407821229,0.9606741573033708,0.9491525423728814,0.25,100000,0.25,False,0.0327225686397785,0.33341827392578127,120.15584502220153,0.1367873191833496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
32,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10000,0.01,True,0.0,0.3438375949859619,121.07597124576569,0.1367873191833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
33,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9465776293823038,0.9675675675675676,0.8920454545454546,0.9617486338797814,0.9668508287292817,0.9166666666666666,0.9553072625698324,0.9608938547486033,0.9553072625698324,0.9719101123595506,0.9152542372881356,0.5,10000,0.01,False,0.02632475139859533,0.35425691604614257,122.107293343544,0.14418885707855225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
34,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10000,0.05,True,0.0,0.36467623710632324,123.28141605854034,0.14418885707855225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
35,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9603960396039604,0.9675675675675676,0.9886363636363636,0.9726775956284153,0.0,0.95,0.9553072625698324,0.9329608938547486,0.9776536312849162,0.949438202247191,0.9491525423728814,0.5,10000,0.05,False,0.2885346673936183,0.3750955581665039,124.32886302471161,0.15082573890686035,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
36,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10000,0.1,True,0.0,0.3855148792266846,125.55752155780792,0.15082573890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
37,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9499381953028431,0.9027027027027027,0.9772727272727273,0.9398907103825137,0.9668508287292817,0.9666666666666667,0.9106145251396648,0.0,0.9664804469273743,0.9719101123595506,0.9491525423728814,0.5,10000,0.1,False,0.28609280945748783,0.3959342002868652,126.88710792064667,0.15743780136108398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
38,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10000,0.25,True,0.0,0.4063535213470459,127.9980973482132,0.15743780136108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
39,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9593767390094602,0.9567567567567568,0.9886363636363636,0.9781420765027322,0.9779005524861878,0.9722222222222222,0.9217877094972067,0.9497206703910615,0.9385474860335196,0.9662921348314607,0.943502824858757,0.5,10000,0.25,False,0.01990752540980749,0.41677284240722656,129.0398880958557,0.16481635570526124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,digits10
40,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100000,0.01,True,0.0,0.42719216346740724,135.005872631073,0.16481635570526124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stand+SDML+kNN,digits10
41,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0.9473358116480793,0.9783783783783784,0.9829545454545454,0.0,0.9668508287292817,0.9666666666666667,0.8994413407821229,0.9720670391061452,0.8994413407821229,0.9269662921348315,0.9322033898305084,0.5,100000,0.01,False,0.2857151131975596,0.4376114845275879,140.83339598178864,0.1714489698410034,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,stand+SDML+kNN,digits10
