,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,50,40,0.6979166666666666,0.7142857142857143,0.6710526315789473,0.7272727272727273,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6753246753246753,0.7532467532467533,0.7402597402597403,0.6578947368421053,0.03647483258851513,0.004180765151977539,0.5922679662704468,0.0015913486480712891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
1,,1,50,80,0.7005208333333334,0.7142857142857143,0.6842105263157895,0.7272727272727273,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6753246753246753,0.7662337662337663,0.7402597402597403,0.6578947368421053,0.03783161398497118,0.008361530303955079,1.3611904859542847,0.0031515836715698244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
2,,1,50,160,0.6979166666666666,0.7142857142857143,0.6710526315789473,0.7272727272727273,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6753246753246753,0.7532467532467533,0.7402597402597403,0.6578947368421053,0.03647483258851513,0.012542295455932616,2.1525223016738892,0.00462028980255127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
3,,1,50,320,0.6979166666666666,0.7142857142857143,0.6710526315789473,0.7272727272727273,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6753246753246753,0.7662337662337663,0.7272727272727273,0.6578947368421053,0.037388212245173524,0.016723060607910158,3.1035776853561403,0.006032204627990723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
4,,1,250,40,0.6979166666666666,0.7142857142857143,0.6842105263157895,0.7142857142857143,0.6623376623376623,0.7142857142857143,0.7012987012987013,0.7012987012987013,0.7402597402597403,0.7272727272727273,0.618421052631579,0.03354781308124874,0.020903825759887695,4.616970491409302,0.007454395294189453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
5,,1,250,80,0.6940104166666666,0.7272727272727273,0.6578947368421053,0.6753246753246753,0.6623376623376623,0.7142857142857143,0.6623376623376623,0.6883116883116883,0.7532467532467533,0.7402597402597403,0.6578947368421053,0.034874013725835505,0.025084590911865233,6.524751424789429,0.008896970748901367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
6,,1,250,160,0.6953125,0.7272727272727273,0.6710526315789473,0.7012987012987013,0.6493506493506493,0.7272727272727273,0.6623376623376623,0.6753246753246753,0.7662337662337663,0.7272727272727273,0.6447368421052632,0.03856905196095577,0.029265356063842774,8.593420958518982,0.010318446159362792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
7,,1,250,320,0.6979166666666666,0.7272727272727273,0.6710526315789473,0.7012987012987013,0.6493506493506493,0.7142857142857143,0.6623376623376623,0.6883116883116883,0.7792207792207793,0.7402597402597403,0.6447368421052632,0.04100109514073523,0.033446121215820315,11.46651542186737,0.011736154556274414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
8,,1,500,40,0.6888020833333334,0.7142857142857143,0.6578947368421053,0.6883116883116883,0.6493506493506493,0.7402597402597403,0.6493506493506493,0.6883116883116883,0.7792207792207793,0.7012987012987013,0.618421052631579,0.04544326650210688,0.03762688636779785,13.813244533538818,0.013134980201721191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
9,,1,500,80,0.6796875,0.7272727272727273,0.6447368421052632,0.6623376623376623,0.6623376623376623,0.6883116883116883,0.6363636363636364,0.7142857142857143,0.7402597402597403,0.7142857142857143,0.6052631578947368,0.04200133324360367,0.04180765151977539,16.701664757728576,0.014540529251098633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
10,,1,500,160,0.69140625,0.7402597402597403,0.6842105263157895,0.7012987012987013,0.6493506493506493,0.7142857142857143,0.6493506493506493,0.6753246753246753,0.7532467532467533,0.6883116883116883,0.6578947368421053,0.034369396683480116,0.04598841667175293,20.352698707580565,0.015961217880249023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
11,,1,500,320,0.6861979166666666,0.7402597402597403,0.6710526315789473,0.6623376623376623,0.6493506493506493,0.7012987012987013,0.6623376623376623,0.6753246753246753,0.7662337662337663,0.7272727272727273,0.6052631578947368,0.04542887060820339,0.050169181823730466,25.357798552513124,0.017366528511047363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
12,,1,1000,40,0.69140625,0.7402597402597403,0.6447368421052632,0.7012987012987013,0.6363636363636364,0.6623376623376623,0.6363636363636364,0.7402597402597403,0.7792207792207793,0.7142857142857143,0.6578947368421053,0.048281836312631096,0.05434994697570801,29.53144598007202,0.018754029273986818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
13,,1,1000,80,0.6901041666666666,0.7012987012987013,0.6842105263157895,0.6623376623376623,0.6623376623376623,0.7012987012987013,0.6753246753246753,0.7272727272727273,0.7662337662337663,0.6883116883116883,0.631578947368421,0.035568698607650925,0.05853071212768555,34.703382182121274,0.019622659683227538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
14,,1,1000,160,0.6861979166666666,0.7142857142857143,0.6710526315789473,0.6623376623376623,0.6493506493506493,0.7012987012987013,0.6883116883116883,0.6753246753246753,0.7532467532467533,0.7012987012987013,0.6447368421052632,0.031206750596585665,0.06271147727966309,41.17379677295685,0.020344877243041994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,pima-indians-diabetes
