,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,50,diagonal,,1,0.8269230769230769,0.9090909090909091,0.7,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.6666666666666666,0.9047619047619048,0.7619047619047619,0.9,0.95,0.08990897251744577,0.0026545047760009764,11.439299654960632,0.0007329940795898438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,sonar
1,100,diagonal,,1,0.8509615384615384,0.9545454545454546,0.8,0.9523809523809523,0.8571428571428571,0.9047619047619048,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.85,0.9,0.0756814985974905,0.005309009552001953,35.158569526672366,0.0013719320297241211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,sonar
2,250,diagonal,,1,0.8990384615384616,0.9545454545454546,0.95,0.9523809523809523,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.9047619047619048,0.8095238095238095,0.85,1.0,0.07250721707131227,0.00796351432800293,91.61311111450195,0.002005267143249512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,sonar
3,50,diagonal,,2,0.8173076923076923,0.8636363636363636,0.8,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.9,0.85,0.04611786163296627,0.010618019104003906,103.05241076946258,0.002609443664550781,0.8963675213675214,0.9139784946236559,0.8723404255319149,0.8983957219251337,0.9037433155080213,0.8877005347593583,0.8983957219251337,0.893048128342246,0.8877005347593583,0.9095744680851063,0.898936170212766,0.011368150320364303,stand+CMAESFme+kNN,sonar
4,100,diagonal,,2,0.8413461538461539,0.8636363636363636,0.8,0.9047619047619048,0.8095238095238095,0.8095238095238095,0.7142857142857143,0.7619047619047619,0.8571428571428571,0.95,0.95,0.07386746656101638,0.013272523880004883,126.77168064117431,0.003218221664428711,0.8963675213675214,0.9086021505376344,0.898936170212766,0.893048128342246,0.8983957219251337,0.9197860962566845,0.8877005347593583,0.8983957219251337,0.893048128342246,0.898936170212766,0.8670212765957447,0.012953341617914728,stand+CMAESFme+kNN,sonar
5,250,diagonal,,2,0.8125,0.8181818181818182,0.8,0.9047619047619048,0.7142857142857143,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.9,0.95,0.07425574136239409,0.01592702865600586,183.2262222290039,0.0038216352462768556,0.9043803418803419,0.8870967741935484,0.9202127659574468,0.9037433155080213,0.9037433155080213,0.8823529411764706,0.8983957219251337,0.9197860962566845,0.893048128342246,0.9148936170212766,0.9202127659574468,0.01340955574993251,stand+CMAESFme+kNN,sonar
6,50,diagonal,,4,0.8269230769230769,0.8181818181818182,0.75,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.7619047619047619,0.85,0.9,0.044089373617128974,0.018581533432006837,194.66552188396454,0.004421305656433105,0.8669871794871795,0.8817204301075269,0.8617021276595744,0.8609625668449198,0.9037433155080213,0.8502673796791443,0.8770053475935828,0.8502673796791443,0.8609625668449198,0.8936170212765957,0.8297872340425532,0.02102630433392556,stand+CMAESFme+kNN,sonar
7,100,diagonal,,4,0.8365384615384616,0.7727272727272727,0.8,0.9047619047619048,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.95,0.95,0.06654555536398014,0.02123603820800781,218.38479175567628,0.005026412010192871,0.8787393162393162,0.8870967741935484,0.925531914893617,0.8663101604278075,0.8823529411764706,0.8983957219251337,0.8770053475935828,0.8556149732620321,0.8449197860962567,0.8723404255319149,0.8776595744680851,0.021300052311592436,stand+CMAESFme+kNN,sonar
8,250,diagonal,,4,0.8125,0.7727272727272727,0.85,0.9523809523809523,0.6666666666666666,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.85,0.95,0.08474002753281283,0.02389054298400879,274.83933334350587,0.0056280851364135746,0.8798076923076923,0.8655913978494624,0.9042553191489362,0.8770053475935828,0.8716577540106952,0.8502673796791443,0.9144385026737968,0.8449197860962567,0.893048128342246,0.8723404255319149,0.9042553191489362,0.022342560364329692,stand+CMAESFme+kNN,sonar
9,50,diagonal,,8,0.7932692307692307,0.7272727272727273,0.85,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.6666666666666666,0.8095238095238095,0.6190476190476191,0.85,0.9,0.08788325538299846,0.026545047760009766,286.2786329984665,0.006228828430175781,0.8338675213675214,0.8387096774193549,0.824468085106383,0.8235294117647058,0.8663101604278075,0.8021390374331551,0.8449197860962567,0.8288770053475936,0.8502673796791443,0.8617021276595744,0.7978723404255319,0.021827331470289354,stand+CMAESFme+kNN,sonar
10,100,diagonal,,8,0.7980769230769231,0.7727272727272727,0.75,0.9523809523809523,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.8095238095238095,0.7619047619047619,0.85,0.9,0.08105816409548061,0.029199552536010743,309.9979028701782,0.006831693649291992,0.8290598290598291,0.8440860215053764,0.8776595744680851,0.8021390374331551,0.8288770053475936,0.8502673796791443,0.8181818181818182,0.839572192513369,0.8235294117647058,0.7978723404255319,0.8085106382978723,0.02327358702290222,stand+CMAESFme+kNN,sonar
11,250,diagonal,,8,0.7692307692307693,0.7727272727272727,0.75,0.8571428571428571,0.7142857142857143,0.8095238095238095,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.8,0.9,0.06881377233942358,0.03185405731201172,366.4524444580078,0.007432341575622559,0.8247863247863247,0.8064516129032258,0.8404255319148937,0.7967914438502673,0.8128342245989305,0.8235294117647058,0.8235294117647058,0.8021390374331551,0.8663101604278075,0.8191489361702128,0.8563829787234043,0.021857994297276345,stand+CMAESFme+kNN,sonar
12,50,diagonal,,16,0.7884615384615384,0.7272727272727273,0.7,0.8571428571428571,0.9047619047619048,0.7619047619047619,0.7142857142857143,0.8095238095238095,0.6666666666666666,0.8,0.95,0.08804562937311639,0.034508562088012694,377.89174411296847,0.008049869537353515,0.7863247863247863,0.8064516129032258,0.7819148936170213,0.7754010695187166,0.8181818181818182,0.7807486631016043,0.786096256684492,0.7593582887700535,0.786096256684492,0.7978723404255319,0.7712765957446809,0.016361282831878095,stand+CMAESFme+kNN,sonar
13,100,diagonal,,16,0.7644230769230769,0.7272727272727273,0.65,0.9047619047619048,0.7619047619047619,0.7142857142857143,0.6190476190476191,0.8095238095238095,0.7619047619047619,0.8,0.9,0.0891667737226325,0.037163066864013675,401.6110139846802,0.008652520179748536,0.7836538461538461,0.8172043010752689,0.7872340425531915,0.7700534759358288,0.786096256684492,0.7647058823529411,0.8181818181818182,0.7647058823529411,0.7914438502673797,0.7553191489361702,0.7819148936170213,0.020263688371692755,stand+CMAESFme+kNN,sonar
14,250,diagonal,,16,0.7740384615384616,0.7727272727272727,0.8,0.8571428571428571,0.8095238095238095,0.6190476190476191,0.6666666666666666,0.7619047619047619,0.7619047619047619,0.85,0.85,0.07497974214647142,0.03981757164001465,458.06555557250977,0.009255933761596679,0.7873931623931624,0.8172043010752689,0.7819148936170213,0.7967914438502673,0.7967914438502673,0.6951871657754011,0.8128342245989305,0.7807486631016043,0.8181818181818182,0.7659574468085106,0.8085106382978723,0.034845500465566365,stand+CMAESFme+kNN,sonar
15,50,diagonal,,32,0.7644230769230769,0.6363636363636364,0.85,0.8095238095238095,0.9047619047619048,0.7142857142857143,0.6190476190476191,0.7619047619047619,0.6666666666666666,0.85,0.85,0.09657917701920152,0.04247207641601562,469.5048552274704,0.009861469268798828,0.7724358974358975,0.7688172043010753,0.776595744680851,0.7647058823529411,0.7807486631016043,0.7914438502673797,0.7700534759358288,0.7433155080213903,0.7967914438502673,0.7819148936170213,0.75,0.016002009826319982,stand+CMAESFme+kNN,sonar
