,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,50,40,0.9456366237482118,0.9577464788732394,0.9710144927536232,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9565217391304348,0.016597342548087004,0.004704570770263672,0.30631566047668457,0.0008218765258789062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
1,,1,50,80,0.9341917024320457,0.9577464788732394,0.9710144927536232,0.9285714285714286,0.9571428571428572,0.9,0.9142857142857143,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.9130434782608695,0.023315760128240975,0.009409141540527344,0.7947301149368287,0.0015561580657958984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
2,,1,50,160,0.9256080114449213,0.9014084507042254,0.9420289855072463,0.8857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9428571428571428,0.9,0.9714285714285714,0.927536231884058,0.023515164456397182,0.014113712310791015,1.0699222087860107,0.002278900146484375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
3,,1,50,320,0.9384835479256081,0.9154929577464789,0.9855072463768116,0.9142857142857143,0.9428571428571428,0.9285714285714286,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.927536231884058,0.022960069613232634,0.01881828308105469,1.4058346033096314,0.003012394905090332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
4,,1,250,40,0.9427753934191703,0.9436619718309859,0.9710144927536232,0.9,0.9,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9420289855072463,0.023858143261047758,0.02352285385131836,1.7795342445373534,0.003739809989929199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
5,,1,250,80,0.932761087267525,0.9295774647887324,0.9565217391304348,0.9142857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.022963535885079604,0.02822742462158203,2.120811915397644,0.004475188255310058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
6,,1,250,160,0.9413447782546495,0.9436619718309859,0.9420289855072463,0.9142857142857143,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9714285714285714,0.8857142857142857,0.9857142857142858,0.9420289855072463,0.026687006387579995,0.0329319953918457,2.4073198318481444,0.0052051544189453125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
7,,1,250,320,0.927038626609442,0.9014084507042254,0.9420289855072463,0.9142857142857143,0.8714285714285714,0.9285714285714286,0.9285714285714286,0.9,0.9428571428571428,1.0,0.9420289855072463,0.03266611897502332,0.03763656616210938,2.861493182182312,0.005928921699523926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
8,,1,500,40,0.9313304721030042,0.9295774647887324,0.9130434782608695,0.8857142857142857,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9285714285714286,0.9285714285714286,0.9428571428571428,0.9420289855072463,0.021045674006033355,0.04234113693237305,3.5460253953933716,0.006652617454528808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
9,,1,500,80,0.9399141630901288,0.9436619718309859,0.9710144927536232,0.9142857142857143,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.9142857142857143,0.9142857142857143,0.9571428571428572,0.9855072463768116,0.023649849199928928,0.04704570770263672,3.8043713569641113,0.0073786497116088865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,breast-cancer-wisconsin
